assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,2,0,1.5,72,0.01,0.01,0.0,0.23,3,0,0,0.5,1.4,2023-08-12,30,19,0,0,0,0,1,0,43879,0,1,1,2.0,1,0,0,0,5.0,True,0,72,,,Justin Kluivert,0,0,0.0,29,Sub,Bournemouth,West Ham,1,1,22277,2023,603737,0.0,0,0,0,0.0,0.0,0.0,22277,Bournemouth,Justin Kluivert,Justin Kluivert,2,2,1,1.6,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,0,11.5,72,0.01,0.23,0.22,0.2,14,0,0,4.0,9.0,2023-08-19,27,11,0,0,0,0,2,0,40292,0,1,3,19.0,1,-5390,685,6075,5.0,False,0,72,,,Justin Kluivert,0,1,0.3383332788944244,23,Sub,Liverpool,Bournemouth,3,1,22288,2023,605144,0.0590460486710071,0,1,0,0.3383332788944244,0.3973793089389801,0.0,22288,Bournemouth,Justin Kluivert,Justin Kluivert,2,5,2,0.5,MID,0.0,0.01,0.01,0.0,0.23,0.0,0.0,0.5,1.4,1.5,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.17,0.47,0.5,0.67,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.28,0.3,0.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
0,0,0,0,12.3,72,0.02,0.05,0.03,1.34,22,1,0,2.3,3.4,2023-08-26,59,18,0,0,0,0,3,0,33348,1,2,0,7.0,1,-7414,764,8178,4.9,True,0,72,,,Justin Kluivert,0,1,0.034033577889204,65,AML,Bournemouth,Tottenham,0,2,22296,2023,606650,0.0239357687532901,0,1,0,0.034033577889204,0.1315179616212844,0.0735486224293708,22296,Bournemouth,Justin Kluivert,Justin Kluivert,3,2,3,1.0,MID,0.0,0.01,0.23,0.22,0.2,0.0,0.0,4.0,9.0,11.5,19.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.34,0.06,0.0,0.0,1.0,0.0,0.34,0.4,0.0,0.5,0.0,0.01,0.08,0.07,0.14,0.0,0.0,1.5,3.47,4.33,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,0.67,0.0,0.33,0.11,0.02,0.0,0.0,0.33,0.0,0.11,0.13,0.0,0.7,0.0,0.0,0.05,0.04,0.09,0.0,0.0,0.9,2.08,2.6,4.2,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4,0.0,0.2,0.07,0.01,0.0,0.0,0.2,0.0,0.07,0.08,0.0,0.42
0,0,-3,0,10.9,72,0.03,0.08,0.05,1.47,32,1,0,2.2,2.2,2023-09-02,70,4,0,0,0,0,4,0,28730,1,2,2,9.0,2,-4940,593,5533,4.9,False,0,72,,,Justin Kluivert,0,1,0.0498747639358043,74,AML,Brentford,Bournemouth,2,2,21928,2023,608669,0.0714061111211776,0,1,0,0.0498747639358043,0.5349794626235962,0.4851047098636627,21928,Bournemouth,Justin Kluivert,Justin Kluivert,2,2,4,1.2,MID,0.0,0.02,0.05,0.03,1.34,1.0,0.0,2.3,3.4,12.3,7.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.03,0.02,0.0,0.0,1.0,0.0,0.03,0.13,0.07,1.0,0.0,0.01,0.1,0.08,0.59,0.33,0.0,2.27,4.6,8.43,9.33,38.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,1.33,1.0,0.0,0.67,0.12,0.03,0.0,0.0,0.67,0.0,0.12,0.18,0.02,1.03,0.0,0.01,0.06,0.05,0.35,0.2,0.0,1.36,2.76,5.06,5.6,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.8,0.6,0.0,0.4,0.07,0.02,0.0,0.0,0.4,0.0,0.07,0.11,0.01,0.62
0,0,5,0,15.2,72,0.55,0.6,0.05,1.04,42,0,0,3.4,5.8,2023-09-17,27,7,0,0,0,0,5,0,26094,0,0,0,13.0,1,-3175,1206,4381,4.8,True,0,72,,,Justin Kluivert,0,1,0.0507891438901424,26,Sub,Bournemouth,Chelsea,0,0,21942,2023,610971,0.0410968288779258,0,1,0,0.0507891438901424,0.1850881576538086,0.0932021886110305,21942,Bournemouth,Justin Kluivert,Justin Kluivert,3,2,5,1.3,MID,0.0,0.03,0.08,0.05,1.47,1.0,0.0,2.2,2.2,10.9,9.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.05,0.07,0.0,0.0,1.0,0.0,0.05,0.53,0.49,1.2,0.0,0.02,0.12,0.1,1.0,0.67,0.0,2.83,4.87,11.57,11.67,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.67,1.33,0.0,1.0,0.14,0.05,0.0,0.0,1.0,0.0,0.14,0.35,0.19,0.9,0.0,0.01,0.07,0.06,0.65,0.4,0.0,1.8,3.2,7.24,7.4,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,1.2,1.0,0.0,0.6,0.08,0.03,0.0,0.0,0.6,0.0,0.08,0.21,0.11,0.86
0,0,8,0,1.2,72,0.02,0.02,0.0,1.17,53,2,0,1.1,3.6,2023-09-24,63,5,0,0,0,0,6,0,24301,1,1,3,6.0,2,-1966,797,2763,4.8,False,0,72,,,Justin Kluivert,0,0,0.0,67,AML,Brighton,Bournemouth,3,1,21951,2023,612727,0.0,0,0,0,0.0,0.0,0.0,21951,Bournemouth,Justin Kluivert,Justin Kluivert,2,3,6,1.5,MID,0.0,0.55,0.6,0.05,1.04,0.0,0.0,3.4,5.8,15.2,13.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05,0.04,0.0,0.0,1.0,0.0,0.05,0.19,0.09,1.3,0.0,0.2,0.24,0.04,1.28,0.67,0.0,2.63,3.8,12.8,9.67,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,0.67,1.33,0.0,1.0,0.04,0.05,0.0,0.0,1.0,0.0,0.04,0.28,0.22,1.17,0.0,0.12,0.19,0.07,0.86,0.4,0.0,2.48,4.36,10.28,10.0,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,1.2,1.2,0.0,0.8,0.09,0.04,0.0,0.0,0.8,0.0,0.09,0.25,0.13,1.12
0,0,2,0,0.8,72,0.03,0.03,0.0,2.71,62,3,0,0.1,0.2,2023-09-30,58,1,0,0,0,0,7,0,22557,1,4,0,0.0,1,-1779,726,2505,4.7,True,0,72,,,Justin Kluivert,0,0,0.0,64,AML,Bournemouth,Arsenal,0,4,21959,2023,614697,0.0,0,0,0,0.0,0.0,0.0,21959,Bournemouth,Justin Kluivert,Justin Kluivert,5,2,7,0.8,MID,0.0,0.02,0.02,0.0,1.17,2.0,0.0,1.1,3.6,1.2,6.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.2,0.23,0.03,1.23,1.0,0.0,2.23,3.87,9.1,9.33,53.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,1.67,1.67,0.0,0.67,0.03,0.04,0.0,0.0,0.67,0.0,0.03,0.24,0.19,1.33,0.0,0.13,0.2,0.07,1.04,0.8,0.0,2.6,4.8,10.22,10.8,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,1.6,1.4,0.0,0.8,0.09,0.04,0.0,0.0,0.8,0.0,0.09,0.25,0.13,1.1
0,0,4,0,0.3,72,0.0,0.0,0.0,0.5,106,1,0,0.3,0.2,2023-11-04,5,13,0,0,0,0,11,0,19797,0,1,6,2.0,1,-677,848,1525,4.6,False,0,72,,,Justin Kluivert,0,0,0.0,1,Sub,Manchester City,Bournemouth,6,1,22000,2023,621518,0.0,0,0,0,0.0,0.0,0.0,22000,Bournemouth,Justin Kluivert,Justin Kluivert,2,5,11,-0.7,MID,0.0,0.03,0.03,0.0,2.71,3.0,0.0,0.1,0.2,0.8,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.22,0.02,1.64,1.67,0.0,1.53,3.2,5.73,6.33,49.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.0,1.33,0.0,0.33,0.02,0.01,0.0,0.0,0.33,0.0,0.02,0.06,0.03,1.2,0.0,0.13,0.16,0.03,1.55,1.4,0.0,1.82,3.04,8.08,7.0,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8,1.0,1.4,0.0,0.6,0.03,0.03,0.0,0.0,0.6,0.0,0.03,0.17,0.13,1.16
0,0,6,1,1.8,72,0.01,0.04,0.03,0.3,113,0,0,1.3,4.4,2023-11-11,67,15,0,0,0,0,12,0,19038,1,0,2,7.0,3,-760,506,1266,4.6,True,0,72,,,Justin Kluivert,0,1,0.0149354301393032,74,AMC,Bournemouth,Newcastle United,2,0,22005,2023,623476,0.0,0,0,0,0.0149354301393032,0.0799538642168045,0.0650184378027916,22005,Bournemouth,Justin Kluivert,Justin Kluivert,3,2,12,0.8,MID,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.3,0.2,0.3,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.02,0.02,0.0,1.46,2.0,0.0,0.5,1.33,0.77,2.67,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,3.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.13,0.15,0.02,1.38,1.4,0.0,1.42,2.4,5.68,6.0,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.6,2.2,1.4,0.0,0.4,0.02,0.02,0.0,0.0,0.4,0.0,0.02,0.14,0.12,0.82
0,2,31,1,21.3,72,0.01,0.27,0.26,0.4,129,0,1,12.5,43.6,2023-11-25,65,17,0,0,0,0,13,0,19863,1,3,1,60.0,10,619,1646,1027,4.6,False,0,72,,,Justin Kluivert,1,4,0.4865828156471252,70,AMC,Sheffield United,Bournemouth,1,3,22023,2023,624982,0.0872182697057724,0,2,1,0.4865828156471252,0.7095955610275269,0.1357945054769516,22023,Bournemouth,Justin Kluivert,Justin Kluivert,2,2,13,5.2,MID,1.0,0.01,0.04,0.03,0.3,0.0,0.0,1.3,4.4,1.8,7.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.07,0.8,0.33,0.01,0.02,0.01,1.17,1.33,0.0,0.57,1.6,0.97,3.0,43.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,2.67,1.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.3,0.2,0.12,0.14,0.02,1.14,1.2,0.0,1.24,2.84,3.86,5.6,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,2.2,1.6,0.0,0.4,0.01,0.01,0.0,0.0,0.2,0.0,0.01,0.05,0.03,0.74
