assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,2,0,15.1,701,0.03,0.03,0.0,0.03,52,0,0,2.0,5.0,2023-09-23,17,9,0,0,0,0,6,0,262,0,3,1,0.0,0,47,78,31,4.5,True,1,0,0,0.0,14,Brentford,Everton,1,3,21949,2023,612341,0.0290316492319107,0,1,0,0.0,0.0290316492319107,0.0290316492319107,Brentford,2,2,6,0.0,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,5,0,15.8,701,0.19,0.19,0.0,0.26,67,0,0,2.1,5.2,2023-10-01,21,16,0,0,0,0,7,0,340,0,1,1,0.0,1,49,103,54,4.5,False,0,0,0,0.0,19,Nottingham Forest,Brentford,1,1,21963,2023,615271,0.0290244780480861,0,1,0,0.0,0.0,0.0,Brentford,2,2,7,0.3,MID,0.0,0.03,0.03,0.0,0.03,0.0,0.0,2.0,5.0,15.1,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.03,0.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,14.0,701,0.15,0.15,0.0,0.78,78,2,0,1.5,1.0,2023-10-07,7,14,0,0,0,0,8,0,479,0,1,2,0.0,1,59,140,81,4.5,False,0,0,0,0.0,5,Manchester United,Brentford,2,1,21972,2023,616489,0.1276218742132187,0,1,0,0.0,0.0,0.0,Brentford,2,4,8,0.2,MID,0.0,0.19,0.19,0.0,0.26,0.0,0.0,2.1,5.2,15.8,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,16,0,2.4,701,0.02,0.12,0.1,0.0,83,0,1,4.0,29.4,2023-10-21,6,6,0,0,0,0,9,0,656,0,0,3,8.0,5,131,215,84,4.5,True,1,1,2,0.066388264298439,2,Brentford,Burnley,3,0,21977,2023,618104,0.0,0,0,1,0.066388264298439,0.066388264298439,0.0,Brentford,2,2,9,2.8,MID,0.0,0.15,0.15,0.0,0.78,2.0,0.0,1.5,1.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.12,0.12,0.0,0.36,0.67,0.0,1.87,3.73,14.97,0.0,15.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.67,1.33,0.67,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.01,0.01,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,0,0.0,701,0.0,0.0,0.0,0.92,95,0,0,0.6,6.0,2023-10-28,6,7,0,0,0,0,10,0,4836,0,2,0,0.0,0,3854,4505,651,4.5,False,1,0,0,0.0,3,Chelsea,Brentford,0,2,21989,2023,619582,0.0,0,0,0,0.0,0.0,0.0,Brentford,2,3,10,2.0,MID,0.0,0.02,0.12,0.1,0.0,0.0,1.0,4.0,29.4,2.4,8.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,2.0,0.07,0.0,0.0,0.0,0.0,1.0,0.07,0.07,0.0,2.8,0.0,0.12,0.15,0.03,0.35,0.67,0.33,2.53,11.87,10.73,2.67,11.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67,2.0,2.33,0.33,0.67,0.02,0.05,0.0,0.0,0.67,0.33,0.02,0.02,0.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,0.4,701,0.0,0.0,0.0,0.02,101,0,0,0.1,0.2,2023-11-04,1,19,0,0,0,0,11,0,5793,0,2,3,0.0,1,1011,1666,655,4.5,True,0,0,0,0.0,1,Brentford,West Ham,3,2,21995,2023,621534,0.0,0,0,0,0.0,0.0131368739530444,0.0131368739530444,Brentford,2,2,11,2.0,MID,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.06,0.09,0.03,0.57,0.67,0.33,2.03,12.13,5.47,2.67,6.33,0.0,0.0,0.0,0.0,0.67,0.0,0.0,1.0,1.67,2.0,0.33,0.67,0.02,0.04,0.0,0.0,0.33,0.33,0.02,0.02,0.0,1.67,0.0,0.08,0.1,0.02,0.4,0.4,0.2,2.04,9.32,9.46,1.6,11.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.4,1.4,1.4,0.2,0.4,0.01,0.04,0.0,0.0,0.6,0.2,0.01,0.02,0.01,1.06
0,0,4,0,14.6,701,0.04,0.06,0.02,0.1,117,1,0,1.8,2.2,2023-11-12,18,11,0,0,0,0,12,0,5610,0,0,3,1.0,1,-148,706,854,4.5,False,0,0,1,0.0241678748279809,11,Liverpool,Brentford,3,0,22011,2023,623864,0.0309537108987569,0,1,0,0.0241678748279809,0.0551215857267379,0.0309537108987569,Brentford,2,5,12,0.2,MID,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.1,0.2,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,2.0,0.0,0.01,0.04,0.03,0.31,0.0,0.33,1.57,11.87,0.93,2.67,4.33,0.0,0.0,0.0,0.0,0.67,0.0,0.0,1.33,2.0,2.0,0.33,0.67,0.02,0.0,0.0,0.0,0.0,0.33,0.02,0.03,0.0,2.27,0.0,0.07,0.09,0.02,0.4,0.4,0.2,1.66,8.36,6.52,1.6,8.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.2,1.8,1.6,0.2,0.4,0.01,0.03,0.0,0.0,0.4,0.2,0.01,0.02,0.0,1.46
0,0,5,0,10.8,701,0.01,0.07,0.06,1.52,121,1,0,2.1,6.6,2023-11-25,89,1,0,0,0,0,13,0,5335,1,1,0,4.0,2,-304,620,924,4.5,True,0,0,1,0.0867915228009224,90,Brentford,Arsenal,0,1,22015,2023,625116,0.0206544324755668,0,1,0,0.0867915228009224,0.1074459552764892,0.0206544324755668,Brentford,5,2,13,0.6,MID,0.0,0.04,0.06,0.02,0.1,1.0,0.0,1.8,2.2,14.6,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.02,0.03,0.0,0.0,1.0,0.0,0.02,0.06,0.03,0.2,0.0,0.01,0.02,0.01,0.35,0.33,0.0,0.83,2.8,5.0,0.33,8.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.33,2.0,0.67,0.0,0.33,0.01,0.01,0.0,0.0,0.33,0.0,0.01,0.02,0.01,1.4,0.0,0.04,0.07,0.02,0.36,0.6,0.2,1.6,7.76,6.28,1.8,7.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,2.2,1.6,0.2,0.6,0.02,0.03,0.0,0.0,0.4,0.2,0.02,0.03,0.01,1.44
0,0,5,0,6.1,701,0.03,0.07,0.04,0.13,133,1,0,1.9,5.0,2023-12-02,76,12,0,0,0,0,14,0,6309,1,1,3,8.0,2,826,1362,536,4.5,True,0,0,2,0.0437131188809871,79,Brentford,Luton,3,1,22027,2023,626499,0.0,0,0,0,0.0437131188809871,0.0,0.0,Brentford,2,2,14,2.0,MID,0.0,0.01,0.07,0.06,1.52,1.0,0.0,2.1,6.6,10.8,4.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.09,0.02,0.0,0.0,1.0,0.0,0.09,0.11,0.02,0.6,0.0,0.02,0.04,0.03,0.55,0.67,0.0,1.33,3.0,8.6,1.67,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,2.0,1.33,0.0,0.67,0.04,0.02,0.0,0.0,0.67,0.0,0.04,0.06,0.02,0.93,0.0,0.01,0.05,0.04,0.51,0.4,0.2,1.72,8.88,5.64,2.6,24.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,1.0,1.8,1.8,0.2,0.8,0.04,0.01,0.0,0.0,0.4,0.2,0.04,0.05,0.01,1.52
0,0,13,0,15.3,701,0.08,0.08,0.0,1.52,142,2,0,2.7,11.8,2023-12-06,90,5,0,0,0,0,15,0,7118,1,1,2,0.0,2,755,1220,465,4.5,False,0,0,0,0.0,90,Brighton,Brentford,2,1,22036,2023,628012,0.1095509976148605,0,1,0,0.0,0.1404138505458831,0.1404138505458831,Brentford,2,3,15,1.8,MID,0.0,0.03,0.07,0.04,0.13,1.0,0.0,1.9,5.0,6.1,8.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,2.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.03,0.07,0.04,0.58,1.0,0.0,1.93,4.6,10.5,4.33,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,2.0,1.67,0.0,1.33,0.05,0.02,0.0,0.0,0.67,0.0,0.05,0.05,0.02,0.93,0.0,0.02,0.04,0.02,0.54,0.6,0.0,1.3,4.0,6.38,2.6,38.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.2,1.8,1.2,0.0,0.8,0.03,0.01,0.0,0.0,0.4,0.0,0.03,0.04,0.01,1.36
