assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,2,0,0.0,419,0.0,0.0,0.0,0.1,33,0,0,0.2,1.6,2023-09-02,16,5,0,0,0,0,4,0,36288,0,1,3,0.0,1,-2297,868,3165,4.0,False,0,419,,,Jamaal Lascelles,0,0,0.0,14,Sub,Brighton,Newcastle United,3,1,21931,2023,608892,0.0,0,0,0,0.0,0.3524409830570221,0.3524409830570221,21931,Newcastle United,Jamaal Lascelles,Jamaal Lascelles,3,3,4,0.7,DEF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,24,1,11.6,419,0.02,0.1,0.08,0.65,66,0,0,3.0,7.6,2023-09-30,90,6,0,0,0,0,7,0,43394,1,0,2,11.0,6,3698,6842,3144,3.9,True,0,419,,,Jamaal Lascelles,0,2,0.0562143102288246,90,DC,Newcastle United,Burnley,2,0,21958,2023,614660,0.0125381089746952,0,1,0,0.0562143102288246,0.875386118888855,0.8332847952842712,21958,Newcastle United,Jamaal Lascelles,Jamaal Lascelles,2,4,7,3.0,DEF,6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,1.6,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.7,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.07,0.53,0.0,0.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.23,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.04,0.32,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.14
0,0,10,0,0.8,419,0.01,0.01,0.0,1.22,79,2,0,1.8,15.0,2023-10-08,90,19,0,0,0,0,8,0,138914,1,2,2,2.0,1,85165,114091,28926,3.9,False,0,419,,,Jamaal Lascelles,0,0,0.0,90,DC,West Ham,Newcastle United,2,2,21973,2023,616965,0.0,0,0,0,0.0,0.0562706924974918,0.0562706924974918,21973,Newcastle United,Jamaal Lascelles,Jamaal Lascelles,3,3,8,2.8,DEF,1,1.0,0.02,0.1,0.08,0.65,0.0,0.0,3.0,7.6,11.6,11.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,2.0,0.06,0.01,0.0,0.0,1.0,0.0,0.06,0.88,0.83,3.0,0.33,0.01,0.03,0.03,0.25,0.0,0.0,1.07,3.07,3.87,3.67,35.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,1.67,2.33,0.0,0.67,0.02,0.0,0.0,0.0,0.33,0.0,0.02,0.41,0.4,1.23,0.2,0.0,0.02,0.02,0.15,0.0,0.0,0.64,1.84,2.32,2.2,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,1.4,0.0,0.4,0.01,0.0,0.0,0.0,0.2,0.0,0.01,0.25,0.24,0.74
0,0,23,1,1.9,419,0.01,0.01,0.0,1.21,87,0,0,3.2,27.6,2023-10-21,90,8,0,0,0,0,9,0,194892,1,0,4,2.0,6,58185,70554,12369,3.9,True,0,419,,,Jamaal Lascelles,0,0,0.0,90,DC,Newcastle United,Crystal Palace,4,0,21981,2023,618156,0.0,0,0,0,0.0,0.6496439576148987,0.6496439576148987,21981,Newcastle United,Jamaal Lascelles,Jamaal Lascelles,2,4,9,4.8,DEF,6,0.0,0.01,0.01,0.0,1.22,2.0,0.0,1.8,15.0,0.8,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,2.8,0.33,0.01,0.04,0.03,0.66,0.67,0.0,1.67,8.07,4.13,4.33,65.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,2.33,2.67,0.0,0.67,0.02,0.0,0.0,0.0,0.33,0.0,0.02,0.43,0.41,2.17,0.2,0.01,0.02,0.02,0.39,0.4,0.0,1.0,4.84,2.48,2.6,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,1.4,1.6,0.0,0.4,0.01,0.0,0.0,0.0,0.2,0.0,0.01,0.26,0.25,1.3
0,0,12,0,0.8,419,0.0,0.0,0.0,0.98,100,2,0,1.9,16.2,2023-10-28,90,20,0,0,0,0,10,0,355710,1,2,2,2.0,0,155575,174241,18666,4.0,False,1,419,,,Jamaal Lascelles,0,0,0.0,90,DC,Wolverhampton Wanderers,Newcastle United,2,2,21994,2023,620128,0.0,0,0,0,0.0,0.1067377924919128,0.1067377924919128,21994,Newcastle United,Jamaal Lascelles,Jamaal Lascelles,3,2,10,2.8,DEF,0,1.0,0.01,0.01,0.0,1.21,0.0,0.0,3.2,27.6,1.9,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.65,4.8,0.67,0.01,0.04,0.03,1.03,0.67,0.0,2.67,16.73,4.77,5.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.67,4.33,0.0,0.67,0.02,0.0,0.0,0.0,0.33,0.0,0.02,0.53,0.51,3.53,0.4,0.01,0.02,0.02,0.64,0.4,0.0,1.64,10.36,2.86,3.0,57.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2.2,2.8,0.0,0.4,0.01,0.0,0.0,0.0,0.2,0.0,0.01,0.39,0.38,2.26
0,3,24,1,0.8,419,0.0,0.09,0.09,0.56,107,0,0,3.2,27.6,2023-11-04,90,1,0,0,0,0,11,0,368609,1,0,1,4.0,9,18198,34604,16406,4.0,True,0,419,,,Jamaal Lascelles,0,1,0.0638614371418953,90,DC,Newcastle United,Arsenal,1,0,22001,2023,621768,0.0,0,0,0,0.0638614371418953,0.0638614371418953,0.0,22001,Newcastle United,Jamaal Lascelles,Jamaal Lascelles,5,4,11,5.0,DEF,6,0.0,0.0,0.0,0.0,0.98,2.0,0.0,1.9,16.2,0.8,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,2.8,0.33,0.01,0.01,0.0,1.14,1.33,0.0,2.3,19.6,1.17,2.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,2.67,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,3.47,0.4,0.01,0.02,0.02,0.83,0.8,0.0,2.02,13.6,3.02,3.4,75.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.0,2.6,2.8,0.0,0.4,0.01,0.0,0.0,0.0,0.2,0.0,0.01,0.41,0.4,2.82
0,0,9,0,1.0,419,0.01,0.01,0.0,2.49,113,2,0,2.4,21.2,2023-11-11,90,3,0,0,0,0,12,0,612335,1,0,2,2.0,0,234691,242405,7714,4.1,False,1,419,,,Jamaal Lascelles,0,0,0.0,90,DC,Bournemouth,Newcastle United,2,0,22005,2023,623486,0.0,0,0,0,0.0,0.0,0.0,22005,Newcastle United,Jamaal Lascelles,Jamaal Lascelles,3,2,12,3.5,DEF,0,1.0,0.0,0.09,0.09,0.56,0.0,0.0,3.2,27.6,0.8,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,5.0,0.67,0.0,0.03,0.03,0.92,0.67,0.0,2.77,23.8,1.17,2.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,2.33,4.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.27,0.25,4.2,0.6,0.01,0.04,0.03,0.92,0.8,0.0,2.62,18.8,3.18,4.2,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.8,2.2,3.8,0.0,0.6,0.02,0.0,0.0,0.0,0.2,0.0,0.02,0.35,0.33,3.68
0,0,21,0,10.8,419,0.01,0.36,0.35,0.58,127,1,1,7.4,36.6,2023-11-25,85,7,0,0,0,0,13,0,634018,1,1,4,27.0,7,28101,52989,24888,4.1,True,1,419,,,Jamaal Lascelles,1,2,0.4155204594135284,89,DC,Newcastle United,Chelsea,4,1,22021,2023,624898,0.0238684564828872,0,1,1,0.4155204594135284,0.6077566742897034,0.6077566742897034,22021,Newcastle United,Jamaal Lascelles,Jamaal Lascelles,3,4,13,5.8,DEF,7,0.0,0.01,0.01,0.0,2.49,2.0,0.0,2.4,21.2,1.0,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.33,0.0,0.03,0.03,1.34,1.33,0.0,2.5,21.67,0.87,2.67,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.67,1.67,2.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.04,3.77,0.4,0.01,0.02,0.02,1.29,1.2,0.0,2.5,21.52,1.06,2.4,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.8,2.2,2.6,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.18,0.16,3.78
0,0,24,1,1.8,419,0.02,0.24,0.22,0.36,138,0,0,2.1,7.8,2023-12-02,90,14,0,0,0,0,14,0,729044,1,0,1,11.0,6,89495,100863,11368,4.1,True,0,419,,,Jamaal Lascelles,0,1,0.5403317809104919,90,DC,Newcastle United,Manchester United,1,0,22032,2023,626934,0.0,0,0,0,0.5403317809104919,0.1014185026288032,0.1014185026288032,22032,Newcastle United,Jamaal Lascelles,Jamaal Lascelles,3,4,14,5.5,DEF,6,0.0,0.01,0.36,0.35,0.58,1.0,1.0,7.4,36.6,10.8,27.0,85.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,7.0,1.0,2.0,0.42,0.02,0.0,0.0,1.0,1.0,0.42,0.61,0.61,5.8,0.33,0.01,0.15,0.15,1.21,1.0,0.33,4.33,28.47,4.2,11.0,88.33,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.33,2.33,4.33,0.33,1.0,0.16,0.01,0.0,0.0,0.33,0.33,0.16,0.22,0.2,4.77,0.4,0.01,0.09,0.09,1.16,1.0,0.2,3.62,25.84,3.06,7.4,89.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.6,2.6,3.8,0.2,0.6,0.1,0.0,0.0,0.0,0.2,0.2,0.1,0.29,0.27,4.38
0,0,13,0,0.9,419,0.01,0.01,0.0,2.91,144,2,0,2.6,24.8,2023-12-07,89,9,0,0,0,0,15,0,853673,1,0,3,0.0,1,122841,131435,8594,4.2,False,0,419,,,Jamaal Lascelles,0,0,0.0,90,DC,Everton,Newcastle United,3,0,22037,2023,628187,0.0,0,0,0,0.0,0.121798075735569,0.121798075735569,22037,Newcastle United,Jamaal Lascelles,Jamaal Lascelles,3,2,15,4.0,DEF,1,1.0,0.02,0.24,0.22,0.36,0.0,0.0,2.1,7.8,1.8,11.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,0.54,0.0,0.0,0.0,0.0,0.0,0.54,0.1,0.1,5.5,0.33,0.01,0.2,0.19,1.14,1.0,0.33,3.97,21.87,4.53,13.33,88.33,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.33,2.33,4.33,0.33,1.0,0.32,0.01,0.0,0.0,0.33,0.33,0.32,0.24,0.24,4.93,0.4,0.01,0.14,0.13,0.99,1.0,0.2,3.4,21.88,3.04,9.2,89.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.6,2.0,3.8,0.2,0.8,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.18,0.16,4.52
