assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,3,0,13.3,58,0.09,0.09,0.0,2.2,6,3,0,1.9,3.4,2023-08-12,45,15,0,0,0,0,1,0,98326,0,1,5,2.0,1,0,0,0,6.0,False,0,0,0,0.0,33,Newcastle United,Aston Villa,5,1,22281,2023,603932,0.1071313694119453,0,1,0,0.0,0.1071313694119453,0.1071313694119453,Aston Villa,3,4,1,1.7,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,9,0,1.4,58,0.01,0.01,0.0,0.03,11,0,0,0.4,2.6,2023-08-20,27,9,0,0,0,0,2,0,97894,0,0,4,0.0,1,-11529,3534,15063,6.0,True,0,0,0,0.0,18,Aston Villa,Everton,4,0,22292,2023,605749,0.0,0,0,0,0.0,0.0351257845759391,0.0351257845759391,Aston Villa,2,4,2,1.0,MID,0.0,0.09,0.09,0.0,2.2,3.0,0.0,1.9,3.4,13.3,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.11,0.0,0.0,1.0,0.0,0.0,0.11,0.11,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,0.0,58,0.0,0.0,0.0,0.33,25,0,0,0.0,0.0,2023-08-27,4,6,0,0,0,0,3,0,83838,0,3,1,0.0,1,-16380,2353,18733,5.9,False,0,0,0,0.0,1,Burnley,Aston Villa,1,3,22302,2023,607464,0.0,0,0,0,0.0,0.0,0.0,Aston Villa,3,2,3,1.5,MID,0.0,0.01,0.01,0.0,0.03,0.0,0.0,0.4,2.6,1.4,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,0.2,58,0.0,0.0,0.0,0.12,37,0,0,0.4,4.2,2023-09-03,18,11,0,0,0,0,4,0,70939,0,0,3,0.0,1,-14360,759,15119,5.9,False,0,0,0,0.0,14,Liverpool,Aston Villa,3,0,21933,2023,609392,0.0,0,0,0,0.0,0.024238683283329,0.024238683283329,Aston Villa,3,5,4,0.5,MID,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.03,0.03,0.0,0.85,1.0,0.0,0.77,2.0,4.9,0.67,25.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,3.33,1.0,0.0,0.0,0.0,0.04,0.0,0.0,0.33,0.0,0.0,0.05,0.05,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,4.9,58,0.03,0.11,0.08,0.8,41,0,0,1.5,3.8,2023-09-16,32,8,0,0,0,0,5,0,63285,0,1,3,6.0,1,-9268,1147,10415,5.8,True,0,0,1,0.0497714951634407,27,Aston Villa,Crystal Palace,3,1,21938,2023,610474,0.0,0,0,0,0.0497714951634407,0.6874657869338989,0.637694239616394,Aston Villa,2,4,5,1.0,MID,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.4,4.2,0.2,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.5,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.27,2.27,0.53,0.0,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,1.1,58,0.01,0.01,0.0,0.19,55,0,0,0.8,2.6,2023-09-24,9,7,0,0,0,0,6,0,59254,0,1,0,4.0,1,-4682,714,5396,5.8,False,0,0,0,0.0,7,Chelsea,Aston Villa,0,1,21947,2023,612761,0.0,0,0,0,0.0,0.0,0.0,Aston Villa,3,3,6,1.0,MID,0.0,0.03,0.11,0.08,0.8,0.0,0.0,1.5,3.8,4.9,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.69,0.64,1.0,0.0,0.01,0.04,0.03,0.42,0.0,0.0,0.63,2.67,1.7,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.33,1.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.24,0.22,1.0,0.0,0.03,0.04,0.02,0.7,0.6,0.0,0.84,2.8,3.96,1.6,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,1.0,0.0,0.2,0.01,0.02,0.0,0.0,0.2,0.0,0.01,0.17,0.16,1.14
0,0,3,0,0.3,58,0.0,0.0,0.0,0.0,61,0,0,0.1,0.2,2023-09-30,1,5,0,0,0,0,7,0,56499,0,1,6,0.0,1,-3251,1304,4555,5.7,True,0,0,0,0.0,1,Aston Villa,Brighton,6,1,21955,2023,614299,0.0,0,0,0,0.0,0.1076304167509079,0.1076304167509079,Aston Villa,2,4,7,1.0,MID,0.0,0.01,0.01,0.0,0.19,0.0,0.0,0.8,2.6,1.1,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.04,0.03,0.37,0.0,0.0,0.9,3.53,2.07,3.33,19.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,1.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.24,0.22,0.83,0.0,0.01,0.03,0.02,0.29,0.0,0.0,0.62,2.64,1.52,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,1.0,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.15,0.14,1.0
0,0,3,0,1.3,58,0.0,0.0,0.0,0.14,80,0,0,0.2,0.8,2023-10-08,8,20,0,0,0,0,8,0,55582,0,1,1,0.0,1,-1559,2122,3681,5.7,False,0,0,0,0.0,4,Wolverhampton Wanderers,Aston Villa,1,1,21974,2023,617002,0.0,0,0,0,0.0,0.2957429885864258,0.2957429885864258,Aston Villa,3,2,8,1.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,1.0,0.0,0.01,0.04,0.03,0.33,0.0,0.0,0.8,2.2,2.1,3.33,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.27,0.25,1.0,0.0,0.01,0.02,0.02,0.29,0.0,0.0,0.56,2.16,1.3,2.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.6,1.0,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.15,1.0
1,0,18,0,11.1,58,0.03,0.03,0.0,0.03,81,0,0,3.1,19.6,2023-10-22,5,19,0,0,0,0,9,0,53908,0,1,4,0.0,4,-2121,1034,3155,5.7,True,0,0,0,0.0,3,Aston Villa,West Ham,4,1,21976,2023,618976,0.4234917163848877,1,1,0,0.0,0.4234917163848877,0.4234917163848877,Aston Villa,2,4,9,2.0,MID,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.2,0.8,1.3,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.37,1.2,0.9,1.33,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,1.0,0.0,0.01,0.02,0.02,0.25,0.0,0.0,0.6,2.32,1.56,2.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.6,1.0,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.22,0.21,0.9
0,0,2,0,4.0,58,0.02,0.02,0.0,0.37,92,1,0,0.6,2.0,2023-10-29,11,12,0,0,0,0,10,0,53361,0,1,3,0.0,1,-883,1417,2300,5.7,True,0,0,0,0.0,10,Aston Villa,Luton,3,1,21987,2023,620452,0.0,0,0,0,0.0,0.5098328590393066,0.5098328590393066,Aston Villa,2,4,10,2.5,MID,0.0,0.03,0.03,0.0,0.03,0.0,0.0,3.1,19.6,11.1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.42,1.0,1.0,1.0,0.0,0.0,0.42,0.42,2.0,0.0,0.01,0.01,0.0,0.06,0.0,0.0,1.13,6.87,4.23,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.67,2.0,0.0,0.0,0.0,0.14,0.33,0.33,0.33,0.0,0.0,0.28,0.28,1.33,0.0,0.01,0.03,0.02,0.23,0.0,0.0,1.14,5.4,3.74,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,1.6,0.0,0.2,0.01,0.08,0.2,0.2,0.2,0.0,0.01,0.3,0.29,1.2
