assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,3,0,0.0,676,0.0,0.0,0.0,0.05,69,0,0,0.0,0.2,2023-09-30,1,17,0,0,0,0,7,0,1473,0,0,2,0.0,1,176,278,102,4.5,True,0,676,,,Konstantinos Mavropanos,0,0,0.0,1,Sub,West Ham,Sheffield United,2,0,21960,2023,614733,0.0,0,0,0,0.0,0.0,0.0,21960,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,2,3,7,0.8,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,-2,0,0.5,676,0.0,0.03,0.03,1.4,101,3,0,1.4,7.8,2023-11-04,90,4,1,0,0,0,11,0,2262,1,2,3,6.0,-2,37,174,137,4.5,False,1,676,,,Konstantinos Mavropanos,0,1,0.0251671820878982,90,DC,Brentford,West Ham,3,2,21995,2023,621539,0.0,0,0,0,0.0251671820878982,0.0251671820878982,0.0,21995,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,2,2,11,-0.7,DEF,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.07,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.04,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
0,0,10,0,0.5,676,0.0,0.14,0.14,0.88,140,1,0,2.0,10.8,2023-12-03,90,8,0,0,0,0,14,0,3066,1,1,1,9.0,2,-80,117,197,4.5,True,0,676,,,Konstantinos Mavropanos,0,1,0.0767307877540588,90,DC,West Ham,Crystal Palace,1,1,22034,2023,627360,0.0,0,0,0,0.0767307877540588,0.2512947618961334,0.1745639741420745,22034,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,2,3,14,0.0,DEF,0.0,0.0,0.03,0.03,1.4,3.0,0.0,1.4,7.8,0.5,6.0,90.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,-2.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,-0.7,0.0,0.0,0.01,0.01,0.48,1.0,0.0,0.47,2.67,0.17,2.0,30.33,0.33,0.0,0.0,0.0,0.33,0.0,0.33,0.67,1.67,-0.33,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.03,0.0,0.0,0.01,0.01,0.29,0.6,0.0,0.28,1.6,0.1,1.2,18.2,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.4,1.0,-0.2,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.02
0,0,6,0,10.7,676,0.05,0.05,0.0,1.21,155,2,0,1.9,6.0,2023-12-10,45,10,0,0,0,0,16,0,3146,0,0,5,2.0,0,-42,63,105,4.5,False,0,676,,,Konstantinos Mavropanos,0,0,0.0,40,Sub,Fulham,West Ham,5,0,22049,2023,629321,0.0721744298934936,0,1,0,0.0,0.3959197103977203,0.3237452805042267,22049,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,2,3,16,0.4,DEF,0.0,0.0,0.14,0.14,0.88,1.0,0.0,2.0,10.8,0.5,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.25,0.17,0.0,0.0,0.0,0.06,0.06,0.78,1.33,0.0,1.13,6.27,0.33,5.0,60.33,0.33,0.0,0.0,0.0,0.33,0.0,0.67,1.0,2.0,0.33,0.0,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.06,0.03,0.0,0.0,0.03,0.03,0.47,0.8,0.0,0.68,3.76,0.2,3.0,36.2,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.6,1.2,0.2,0.0,0.4,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.03,0.02
0,0,25,1,0.3,676,0.0,0.0,0.0,0.91,179,0,0,1.2,12.0,2023-12-23,90,14,0,0,0,0,18,0,3285,1,0,2,0.0,6,-40,56,96,4.5,True,0,676,,,Konstantinos Mavropanos,0,0,0.0,90,DC,West Ham,Manchester United,2,0,22072,2023,632520,0.0,0,0,0,0.0,0.0,0.0,22072,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,3,3,18,0.8,DEF,0.0,0.05,0.05,0.0,1.21,2.0,0.0,1.9,6.0,10.7,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.4,0.32,0.4,0.0,0.02,0.07,0.06,1.16,2.0,0.0,1.77,8.2,3.9,5.67,75.0,0.33,0.0,0.0,0.0,0.33,0.0,0.67,1.0,3.0,0.0,0.0,0.67,0.03,0.02,0.0,0.0,0.33,0.0,0.03,0.22,0.17,-0.1,0.0,0.01,0.04,0.03,0.71,1.2,0.0,1.06,4.96,2.34,3.4,45.2,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.6,2.2,0.2,0.0,0.4,0.02,0.01,0.0,0.0,0.2,0.0,0.02,0.13,0.1,0.1
0,3,38,1,0.2,676,0.0,0.11,0.11,2.68,181,0,1,8.3,48.2,2023-12-28,90,1,0,0,0,0,19,0,3498,1,2,0,35.0,15,92,154,62,4.5,False,0,676,,,Konstantinos Mavropanos,1,1,0.0624772831797599,90,DC,Arsenal,West Ham,0,2,22076,2023,633197,0.0,0,0,1,0.0624772831797599,0.0,0.0,22076,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,2,5,19,3.3,DEF,1.0,0.0,0.0,0.0,0.91,0.0,0.0,1.2,12.0,0.3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.33,0.02,0.06,0.05,1.0,1.0,0.0,1.7,9.6,3.83,3.67,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,2.67,2.67,0.0,0.33,0.03,0.02,0.0,0.0,0.33,0.0,0.03,0.22,0.17,0.4,0.2,0.01,0.04,0.03,0.89,1.2,0.0,1.3,7.36,2.4,3.4,63.2,0.2,0.0,0.0,0.0,0.2,0.0,0.6,0.6,2.6,1.4,0.0,0.4,0.02,0.01,0.0,0.0,0.2,0.0,0.02,0.13,0.1,0.26
0,0,26,1,3.6,676,0.01,0.12,0.11,2.48,199,0,0,2.9,21.2,2024-01-02,90,5,0,0,0,0,20,0,11379,1,0,0,4.0,6,7195,7470,275,4.5,True,0,676,,,Konstantinos Mavropanos,0,1,0.2255258709192276,90,DC,West Ham,Brighton,0,0,22093,2023,633854,0.0,0,0,0,0.2255258709192276,0.0523249357938766,0.0523249357938766,22093,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,2,3,20,4.5,DEF,1.0,0.0,0.11,0.11,2.68,0.0,1.0,8.3,48.2,0.2,35.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,15.0,1.0,1.0,0.06,0.0,0.0,0.0,0.0,1.0,0.06,0.0,0.0,3.3,0.67,0.02,0.05,0.04,1.6,0.67,0.33,3.8,22.07,3.73,12.33,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,2.33,7.0,0.33,0.33,0.02,0.02,0.0,0.0,0.33,0.33,0.02,0.13,0.11,1.5,0.4,0.01,0.07,0.06,1.42,1.2,0.2,2.96,16.96,2.44,10.4,81.0,0.2,0.0,0.0,0.0,0.2,0.0,0.8,1.0,2.2,4.2,0.2,0.6,0.03,0.01,0.0,0.0,0.2,0.2,0.03,0.13,0.1,0.76
0,0,6,0,0.1,676,0.0,0.03,0.03,2.23,210,2,0,1.6,12.0,2024-01-21,90,17,0,0,0,0,21,0,17392,1,2,2,4.0,1,5279,11053,5774,4.5,False,0,676,,,Konstantinos Mavropanos,0,1,0.0151851810514926,90,DC,Sheffield United,West Ham,2,2,22101,2023,636202,0.0,0,0,0,0.0151851810514926,0.1063233092427253,0.1063233092427253,22101,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,2,2,21,5.8,DEF,1.0,0.01,0.12,0.11,2.48,0.0,0.0,2.9,21.2,3.6,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.05,0.05,4.5,1.0,0.0,0.08,0.07,2.02,0.0,0.33,4.13,27.13,1.37,13.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.67,9.0,0.33,0.67,0.1,0.0,0.0,0.0,0.0,0.33,0.1,0.02,0.02,2.87,0.6,0.01,0.08,0.07,1.63,0.6,0.2,3.26,19.64,3.06,10.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,1.6,5.8,0.2,0.6,0.07,0.01,0.0,0.0,0.2,0.2,0.07,0.14,0.11,1.8
0,0,18,0,0.2,676,0.0,0.0,0.0,1.17,217,1,0,3.3,32.8,2024-02-01,90,3,0,0,0,0,22,0,26633,1,1,1,0.0,2,8200,10920,2720,4.5,True,0,676,,,Konstantinos Mavropanos,0,0,0.0,90,DC,West Ham,Bournemouth,1,1,22110,2023,638054,0.0,0,0,0,0.0,0.0,0.0,22110,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,2,3,22,1.5,DEF,0.0,0.0,0.03,0.03,2.23,2.0,0.0,1.6,12.0,0.1,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.11,5.8,0.67,0.0,0.09,0.08,2.46,0.67,0.33,4.27,27.13,1.3,14.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,0.67,7.33,0.33,1.0,0.1,0.0,0.0,0.0,0.0,0.33,0.1,0.05,0.05,4.53,0.6,0.01,0.06,0.05,1.9,0.8,0.2,3.18,19.88,2.98,9.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.8,5.6,0.2,0.6,0.06,0.01,0.0,0.0,0.2,0.2,0.06,0.11,0.1,2.96
0,0,3,0,1.9,676,0.0,0.0,0.0,0.88,239,2,0,1.4,10.4,2024-02-11,45,1,0,0,0,0,24,0,21118,0,6,0,2.0,0,-3078,212,3290,4.5,True,0,676,,,Konstantinos Mavropanos,0,0,0.0,37,Sub,West Ham,Arsenal,0,6,22133,2023,640651,0.0,0,0,0,0.0,0.0,0.0,22133,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,5,3,24,0.3,DEF,0.0,0.0,0.0,0.0,1.17,1.0,0.0,3.3,32.8,0.2,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.33,0.0,0.05,0.05,1.96,1.0,0.0,2.6,22.0,1.3,2.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.67,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.05,3.93,0.6,0.0,0.05,0.05,1.89,0.6,0.2,3.46,25.24,0.88,8.6,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.2,0.6,0.06,0.0,0.0,0.0,0.0,0.2,0.06,0.03,0.03,3.18
