assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,10,0,1.8,176,0.01,0.01,0.0,2.21,1,3,0,1.0,8.0,2023-08-11,90,13,0,0,0,0,1,0,22396,1,3,0,0.0,1,0,0,0,4.5,True,0,176,,,Connor Roberts,0,0,0.0,90,DR,Burnley,Manchester City,0,3,22275,2023,603604,0.0,0,0,0,0.0,0.1220385655760765,0.1220385655760765,22275,Burnley,Connor Roberts,Connor Roberts,5,2,1,0.5,DEF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,15,0,10.5,176,0.12,0.12,0.0,2.51,25,3,0,3.0,19.8,2023-08-27,90,2,0,0,0,0,3,0,26608,1,3,1,0.0,1,-1871,402,2273,4.5,True,0,176,,,Connor Roberts,0,0,0.0,90,DR,Burnley,Aston Villa,1,3,22302,2023,607438,0.0,0,0,0,0.0,0.1154755055904388,0.1154755055904388,22302,Burnley,Connor Roberts,Connor Roberts,3,2,3,0.5,DEF,1,0.0,0.01,0.01,0.0,2.21,3.0,0.0,1.0,8.0,1.8,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.5,0.0,0.0,0.0,0.0,0.74,1.0,0.0,0.33,2.67,0.6,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.17,0.0,0.0,0.0,0.0,0.44,0.6,0.0,0.2,1.6,0.36,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.1
0,0,11,0,17.7,176,0.1,0.1,0.0,2.27,34,5,0,2.5,7.4,2023-09-02,90,18,0,0,0,0,4,0,25674,1,5,2,0.0,0,-1535,695,2230,4.5,True,0,176,,,Connor Roberts,0,0,0.0,90,DL,Burnley,Tottenham,2,5,21929,2023,608678,0.052018154412508,0,1,0,0.0,1.1014156341552734,1.1014156341552734,21929,Burnley,Connor Roberts,Connor Roberts,3,2,4,0.2,DEF,0,0.0,0.12,0.12,0.0,2.51,3.0,0.0,3.0,19.8,10.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.5,0.0,0.04,0.04,0.0,1.57,2.0,0.0,1.33,9.27,4.1,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.33,0.0,0.03,0.03,0.0,0.94,1.2,0.0,0.8,5.56,2.46,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.2
0,0,10,0,1.6,176,0.02,0.02,0.0,0.72,47,1,0,1.5,13.2,2023-09-18,90,16,0,0,0,0,5,0,24411,1,1,1,0.0,1,-1869,587,2456,4.4,False,1,176,,,Connor Roberts,0,0,0.0,90,DR,Nottingham Forest,Burnley,1,1,21944,2023,611598,0.0,0,0,0,0.0,0.0408442504703998,0.0408442504703998,21944,Burnley,Connor Roberts,Connor Roberts,2,2,5,0.2,DEF,1,0.0,0.1,0.1,0.0,2.27,5.0,0.0,2.5,7.4,17.7,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,1.1,1.1,0.2,0.0,0.08,0.08,0.0,2.33,3.67,0.0,2.17,11.73,10.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.67,1.0,0.67,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.45,0.45,0.4,0.0,0.05,0.05,0.0,1.4,2.2,0.0,1.3,7.04,6.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.2,0.6,0.4,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.27,0.27,0.24
0,0,12,0,4.3,176,0.03,0.03,0.0,0.91,54,1,0,2.1,11.0,2023-09-23,90,14,0,0,0,0,6,0,23781,1,1,0,6.0,2,-794,680,1474,4.4,True,0,176,,,Connor Roberts,0,0,0.0,90,DR,Burnley,Manchester United,0,1,21950,2023,612515,0.0,0,0,0,0.0,0.1565233767032623,0.1565233767032623,21950,Burnley,Connor Roberts,Connor Roberts,3,2,6,0.0,DEF,2,0.0,0.02,0.02,0.0,0.72,1.0,0.0,1.5,13.2,1.6,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.2,0.0,0.08,0.08,0.0,1.83,3.0,0.0,2.33,13.47,9.93,0.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,3.0,1.33,0.67,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.42,0.42,0.3,0.0,0.05,0.05,0.0,1.54,2.4,0.0,1.6,9.68,6.32,0.0,72.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,2.4,0.8,0.6,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.28,0.28,0.28
1,0,22,0,21.9,176,0.02,0.02,0.0,1.31,15,1,0,5.9,35.2,2023-10-03,90,12,0,0,0,0,7,0,28499,1,2,1,2.0,4,3726,4989,1263,4.4,False,1,176,,,Connor Roberts,0,0,0.0,90,DR,Luton,Burnley,1,2,22289,2023,615883,0.0934645533561706,1,2,0,0.0,0.1896664500236511,0.096201904118061,22289,Burnley,Connor Roberts,Connor Roberts,2,2,2,3.0,DEF,4,0.0,0.03,0.03,0.0,0.91,1.0,0.0,2.1,11.0,4.3,6.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.05,0.05,0.0,1.3,2.33,0.0,2.03,10.53,7.87,2.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.33,1.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.43,0.43,0.13,0.0,0.06,0.06,0.0,1.72,2.6,0.0,2.02,11.88,7.18,1.2,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,2.6,0.8,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.31,0.31,0.28
0,0,8,0,30.8,176,0.02,0.02,0.0,0.39,73,2,0,4.0,9.2,2023-10-07,29,7,0,0,0,0,8,0,28226,0,4,1,0.0,0,281,2883,2602,4.4,True,0,176,,,Connor Roberts,0,0,0.0,26,Sub,Burnley,Chelsea,1,4,21967,2023,616385,0.1015649959444999,0,3,0,0.0,0.1690325289964676,0.1172400936484336,21967,Burnley,Connor Roberts,Connor Roberts,3,2,8,1.3,DEF,0,0.0,0.02,0.02,0.0,1.31,1.0,0.0,5.9,35.2,21.9,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.09,1.0,1.0,2.0,0.0,0.0,0.19,0.1,3.0,0.0,0.02,0.02,0.0,0.98,1.0,0.0,3.17,19.8,9.27,2.67,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.33,0.67,2.33,0.0,0.0,0.0,0.03,0.33,0.33,0.67,0.0,0.0,0.13,0.1,1.07,0.0,0.06,0.06,0.0,1.54,2.2,0.0,3.0,17.32,11.2,1.6,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,2.4,1.0,1.6,0.0,0.0,0.0,0.03,0.2,0.2,0.6,0.0,0.0,0.32,0.3,0.78
0,0,4,0,2.2,176,0.01,0.01,0.0,3.49,83,3,0,0.7,4.8,2023-10-21,77,4,0,0,0,1,9,0,27784,1,0,3,0.0,-2,-743,2058,2801,4.4,False,0,176,,,Connor Roberts,0,0,0.0,82,DR,Brentford,Burnley,3,0,21977,2023,618108,0.0,0,0,0,0.0,0.0710967555642128,0.0710967555642128,21977,Burnley,Connor Roberts,Connor Roberts,2,2,9,0.3,DEF,-2,0.0,0.02,0.02,0.0,0.39,2.0,0.0,4.0,9.2,30.8,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3.0,0.0,0.0,0.17,0.12,1.3,0.0,0.02,0.02,0.0,0.87,1.33,0.0,4.0,18.47,19.0,2.67,69.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,2.33,0.67,2.0,0.0,0.0,0.0,0.07,0.33,0.33,1.67,0.0,0.0,0.17,0.12,1.43,0.0,0.04,0.04,0.0,1.12,2.0,0.0,3.2,15.2,15.26,1.6,77.8,0.0,0.0,0.0,0.0,0.4,0.0,0.8,2.6,1.0,1.4,0.0,0.0,0.0,0.05,0.2,0.2,1.2,0.0,0.0,0.33,0.3,0.94
0,0,3,0,0.0,176,0.0,0.0,0.0,1.11,152,0,0,0.9,9.0,2023-12-09,11,5,0,0,0,0,16,0,18806,0,1,1,0.0,1,-464,95,559,4.3,False,0,176,,,Connor Roberts,0,0,0.0,9,Sub,Brighton,Burnley,1,1,22046,2023,628721,0.0,0,0,0,0.0,0.0,0.0,22046,Burnley,Connor Roberts,Connor Roberts,2,3,16,-0.3,DEF,1,0.0,0.01,0.01,0.0,3.49,3.0,0.0,0.7,4.8,2.2,0.0,77.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.3,0.0,0.02,0.02,0.0,1.73,2.0,0.0,3.53,16.4,18.3,0.67,65.33,0.0,0.0,0.0,0.33,0.33,0.0,0.67,2.0,1.67,0.67,0.0,0.0,0.0,0.07,0.33,0.33,1.67,0.0,0.0,0.14,0.09,1.53,0.0,0.02,0.02,0.0,1.36,1.6,0.0,2.84,14.68,12.16,1.6,75.2,0.0,0.0,0.0,0.2,0.4,0.0,0.8,1.6,1.2,1.0,0.0,0.0,0.0,0.04,0.2,0.2,1.0,0.0,0.0,0.13,0.1,0.96
0,0,2,0,0.1,176,0.0,0.0,0.0,0.2,173,0,0,0.2,2.2,2023-12-23,10,10,0,0,0,0,18,0,18139,0,2,0,0.0,1,-349,77,426,4.3,False,0,176,,,Connor Roberts,0,0,0.0,6,Sub,Fulham,Burnley,0,2,22067,2023,632726,0.0,0,0,0,0.0,0.0,0.0,22067,Burnley,Connor Roberts,Connor Roberts,2,3,18,-0.2,DEF,1,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.9,9.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.01,0.01,0.0,1.66,1.67,0.0,1.87,7.67,11.0,0.0,39.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,1.67,1.67,-0.33,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.08,0.06,0.43,0.0,0.02,0.02,0.0,1.44,1.4,0.0,2.72,13.84,11.84,1.6,59.4,0.0,0.0,0.0,0.2,0.2,0.0,0.6,1.6,1.2,1.0,0.0,0.0,0.0,0.04,0.2,0.2,1.0,0.0,0.0,0.12,0.09,0.86
