home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Leeds,Man Utd,Jack Fletcher,24/5,200/1,10/1
Leeds,Man Utd,Diogo Dalot,7/1,300/1,12/1
Leeds,Man Utd,Kobbie Mainoo,13/2,300/1,12/1
Leeds,Man Utd,Tyler Fletcher,15/2,400/1,14/1
Leeds,Man Utd,Harry Maguire,9/1,400/1,18/1
Leeds,Man Utd,Lisandro Martinez,10/1,400/1,20/1
Leeds,Man Utd,Manuel Ugarte,11/1,400/1,22/1
Leeds,Man Utd,Matthijs de Ligt,10/1,300/1,22/1
Leeds,Man Utd,Leny Yoro,11/1,250/1,28/1
Leeds,Man Utd,Ayden Heaven,12/1,250/1,28/1
Leeds,Man Utd,Luke Shaw,18/1,300/1,40/1
Leeds,Man Utd,Tyrell Malacia,20/1,400/1,45/1
Leeds,Man Utd,Tyler Fredricson,20/1,400/1,45/1
Everton,Brentford,Thierno Barry,21/10,55/1,9/2
Everton,Brentford,Beto,23/10,66/1,5/1
Everton,Brentford,Braiden Graham,27/10,90/1,6/1
Everton,Brentford,Kiernan Dewsbury-Hall,18/5,100/1,7/1
Everton,Brentford,Jack Grealish,18/5,125/1,15/2
Everton,Brentford,Carlos Alcaraz,15/4,100/1,15/2
Everton,Brentford,Merlin Rohl,4/1,150/1,17/2
Everton,Brentford,Dwight McNeil,4/1,150/1,17/2
Everton,Brentford,James Garner,19/5,150/1,17/2
Everton,Brentford,Tyler Dibling,9/2,200/1,9/1
Everton,Brentford,Michael Keane,6/1,300/1,11/1
Everton,Brentford,Tim Iroegbunam,13/2,300/1,11/1
Everton,Brentford,Jake O'Brien,9/1,400/1,16/1
Everton,Brentford,Callum Bates,10/1,400/1,20/1
Everton,Brentford,James Tarkowski,11/1,400/1,20/1
Everton,Brentford,Reece Welch,12/1,400/1,25/1
Everton,Brentford,Vitaliy Mykolenko,12/1,400/1,25/1
Everton,Brentford,Elijah Campbell,14/1,400/1,28/1
Everton,Brentford,Adam Aznou,16/1,400/1,35/1
Everton,Brentford,Nathan Patterson,16/1,400/1,35/1
Everton,Brentford,Igor Thiago,29/20,33/1,19/5
Everton,Brentford,Kevin Schade,13/5,80/1,11/2
Everton,Brentford,Gustavo Nunes,3/1,100/1,13/2
Everton,Brentford,Reiss Nelson,24/5,200/1,9/1
Everton,Brentford,Romelle Donovan,5/1,200/1,10/1
Everton,Brentford,Keane Lewis-Potter,5/1,200/1,10/1
Everton,Brentford,Myles Peart-Harris,5/1,250/1,10/1
Everton,Brentford,Mikkel Damsgaard,7/1,300/1,11/1
Everton,Brentford,Mathias Jensen,7/1,250/1,11/1
Everton,Brentford,Vitaly Janelt,10/1,250/1,20/1
Everton,Brentford,Yegor Yarmolyuk,11/1,400/1,22/1
Everton,Brentford,Yunus Emre Konak,12/1,400/1,25/1
Everton,Brentford,Nathan Collins,12/1,400/1,25/1
Everton,Brentford,Kristoffer Ajer,12/1,400/1,25/1
Everton,Brentford,Jordan Henderson,12/1,400/1,25/1
Everton,Brentford,Aaron Hickey,12/1,400/1,25/1
Everton,Brentford,Sepp van den Berg,14/1,400/1,28/1
Everton,Brentford,Ethan Pinnock,14/1,400/1,28/1
Everton,Brentford,Rico Henry,14/1,400/1,28/1
Everton,Brentford,Benjamin Arthur,16/1,400/1,35/1
Everton,Brentford,Michael Kayode,20/1,400/1,45/1
Fulham,Liverpool,Raul Jimenez,12/5,70/1,11/2
Fulham,Liverpool,Emile Smith Rowe,11/4,80/1,6/1
Fulham,Liverpool,Harry Wilson,5/2,70/1,6/1
Fulham,Liverpool,Jonah Kusi-Asare,16/5,125/1,15/2
Fulham,Liverpool,Joshua King,18/5,150/1,17/2
Fulham,Liverpool,Ryan Sessegnon,9/2,150/1,9/1
Fulham,Liverpool,Kevin,4/1,150/1,9/1
Fulham,Liverpool,Seth Ridgeon,24/5,200/1,10/1
Fulham,Liverpool,Adama Traore,11/2,250/1,11/1
Fulham,Liverpool,Tom Cairney,9/1,400/1,20/1
Fulham,Liverpool,Sasa Lukic,10/1,400/1,20/1
Fulham,Liverpool,Timothy Castagne,11/1,400/1,22/1
Fulham,Liverpool,Issa Diop,11/1,250/1,22/1
Fulham,Liverpool,Harrison Reed,11/1,400/1,25/1
Fulham,Liverpool,Sander Berge,11/1,400/1,25/1
Fulham,Liverpool,Sam Amissah,14/1,400/1,28/1
Fulham,Liverpool,Joachim Andersen,12/1,400/1,28/1
Fulham,Liverpool,Antonee Robinson,14/1,300/1,33/1
Fulham,Liverpool,Kenny Tete,14/1,400/1,35/1
Fulham,Liverpool,Jorge Cuenca,16/1,400/1,35/1
Fulham,Liverpool,Hugo Ekitike,5/6,12/1,11/4
Fulham,Liverpool,Cody Gakpo,9/4,65/1,5/1
Fulham,Liverpool,Florian Wirtz,12/5,70/1,11/2
Fulham,Liverpool,Federico Chiesa,14/5,90/1,13/2
Fulham,Liverpool,Kaide Gordon,16/5,125/1,15/2
Fulham,Liverpool,Ryan Gravenberch,19/5,150/1,17/2
Fulham,Liverpool,Rio Ngumoha,18/5,150/1,17/2
Fulham,Liverpool,Jeremie Frimpong,24/5,200/1,10/1
Fulham,Liverpool,Alexis Mac Allister,5/1,200/1,10/1
Fulham,Liverpool,Trey Nyoni,5/1,200/1,11/1
Fulham,Liverpool,Curtis Jones,6/1,250/1,11/1
Fulham,Liverpool,Dominik Szoboszlai,5/1,200/1,11/1
Fulham,Liverpool,Virgil van Dijk,9/1,400/1,18/1
Fulham,Liverpool,Conor Bradley,9/1,250/1,18/1
Fulham,Liverpool,Milos Kerkez,11/1,400/1,22/1
Fulham,Liverpool,Ibrahima Konate,12/1,400/1,25/1
Fulham,Liverpool,Andrew Robertson,12/1,400/1,25/1
Fulham,Liverpool,Calvin Ramsay,12/1,400/1,25/1
Fulham,Liverpool,Joseph Gomez,14/1,400/1,28/1
Fulham,Liverpool,Wataru Endo,12/1,400/1,28/1
Fulham,Liverpool,Wellity Lucky,18/1,400/1,45/1
Newcastle,Crystal Palace,Nick Woltemade,19/20,16/1,3/1
Newcastle,Crystal Palace,Yoane Wissa,5/4,25/1,19/5
Newcastle,Crystal Palace,Sean Neave,2/1,55/1,5/1
Newcastle,Crystal Palace,Harvey Barnes,9/4,65/1,5/1
Newcastle,Crystal Palace,Anthony Gordon,27/10,70/1,11/2
Newcastle,Crystal Palace,Bruno Guimaraes,9/4,66/1,11/2
Newcastle,Crystal Palace,William Osula,27/10,90/1,13/2
Newcastle,Crystal Palace,Jacob Murphy,3/1,125/1,15/2
Newcastle,Crystal Palace,Anthony Elanga,17/5,125/1,8/1
Newcastle,Crystal Palace,Joelinton,24/5,200/1,10/1
Newcastle,Crystal Palace,Jacob Ramsey,24/5,200/1,10/1
Newcastle,Crystal Palace,Joe Willock,6/1,250/1,12/1
Newcastle,Crystal Palace,Sandro Tonali,7/1,250/1,12/1
Newcastle,Crystal Palace,Sam Alabi,7/1,400/1,14/1
Newcastle,Crystal Palace,Fabian Schar,8/1,250/1,16/1
Newcastle,Crystal Palace,Malick Thiaw,8/1,400/1,16/1
Newcastle,Crystal Palace,Lewis Miley,9/1,300/1,20/1
Newcastle,Crystal Palace,Lewis Hall,9/1,300/1,20/1
Newcastle,Crystal Palace,Alex Murphy,11/1,400/1,22/1
Newcastle,Crystal Palace,Jamaal Lascelles,11/1,400/1,22/1
Newcastle,Crystal Palace,Kieran Trippier,11/1,300/1,22/1
Newcastle,Crystal Palace,Sven Botman,10/1,400/1,22/1
Newcastle,Crystal Palace,Emil Krafth,12/1,400/1,28/1
Newcastle,Crystal Palace,Leo Shahar,16/1,400/1,35/1
Newcastle,Crystal Palace,Jean-Philippe Mateta,2/1,55/1,5/1
Newcastle,Crystal Palace,Eddie Nketiah,13/5,80/1,13/2
Newcastle,Crystal Palace,Christantus Uche,27/10,90/1,13/2
Newcastle,Crystal Palace,Ben Casey,3/1,100/1,7/1
Newcastle,Crystal Palace,Yeremi Pino,24/5,200/1,10/1
Newcastle,Crystal Palace,Romain Esse,11/2,250/1,11/1
Newcastle,Crystal Palace,Joel Drakes-Thomas,13/2,300/1,12/1
Newcastle,Crystal Palace,Justin Devenny,17/2,400/1,18/1
Newcastle,Crystal Palace,Marc Guehi,10/1,400/1,20/1
Newcastle,Crystal Palace,Jefferson Lerma,11/1,400/1,22/1
Newcastle,Crystal Palace,Adam Wharton,11/1,300/1,22/1
Newcastle,Crystal Palace,Tyrick Mitchell,11/1,300/1,25/1
Newcastle,Crystal Palace,Kaden Rodney,12/1,400/1,28/1
Newcastle,Crystal Palace,George King,14/1,400/1,35/1
Newcastle,Crystal Palace,Borna Sosa,14/1,400/1,35/1
Newcastle,Crystal Palace,Will Hughes,14/1,400/1,35/1
Newcastle,Crystal Palace,Chadi Riad,14/1,400/1,35/1
Newcastle,Crystal Palace,Jaydee Canvot,16/1,400/1,35/1
Newcastle,Crystal Palace,Nathaniel Clyne,18/1,400/1,45/1
Newcastle,Crystal Palace,Dean Benamar,18/1,400/1,45/1
Newcastle,Crystal Palace,Maxence Lacroix,18/1,400/1,45/1
Newcastle,Crystal Palace,Chris Richards,18/1,400/1,45/1
Tottenham,Sunderland,Richarlison,21/20,18/1,3/1
Tottenham,Sunderland,Dane Scarlett,11/5,60/1,5/1
Tottenham,Sunderland,Randal Kolo Muani,5/2,70/1,11/2
Tottenham,Sunderland,Mathys Tel,13/5,80/1,6/1
Tottenham,Sunderland,Brennan Johnson,29/10,100/1,13/2
Tottenham,Sunderland,Mohammed Kudus,17/5,125/1,7/1
Tottenham,Sunderland,Lucas Bergvall,4/1,125/1,8/1
Tottenham,Sunderland,Joao Palhinha,4/1,125/1,17/2
Tottenham,Sunderland,Wilson Odobert,19/5,150/1,17/2
Tottenham,Sunderland,Archie Gray,11/2,200/1,9/1
Tottenham,Sunderland,Rodrigo Bentancur,6/1,250/1,10/1
Tottenham,Sunderland,Cristian Romero,6/1,250/1,11/1
Tottenham,Sunderland,Micky van de Ven,5/1,250/1,11/1
Tottenham,Sunderland,Pedro Porro,17/2,400/1,16/1
Tottenham,Sunderland,Radu Dragusin,9/1,250/1,18/1
Tottenham,Sunderland,Kota Takai,10/1,400/1,18/1
Tottenham,Sunderland,Kevin Danso,10/1,400/1,20/1
Tottenham,Sunderland,Djed Spence,10/1,250/1,20/1
Tottenham,Sunderland,Ben Davies,14/1,400/1,28/1
Tottenham,Sunderland,Wilson Isidor,23/10,66/1,5/1
Tottenham,Sunderland,Brian Brobbey,27/10,90/1,6/1
Tottenham,Sunderland,Eliezer Mayenda,29/10,100/1,13/2
Tottenham,Sunderland,Timur Tuterov,24/5,200/1,9/1
Tottenham,Sunderland,Simon Adingra,24/5,200/1,10/1
Tottenham,Sunderland,Romaine Mundle,24/5,200/1,10/1
Tottenham,Sunderland,Enzo Le Fee,5/1,250/1,10/1
Tottenham,Sunderland,Ian Poveda,6/1,250/1,11/1
Tottenham,Sunderland,Chris Rigg,6/1,250/1,11/1
Tottenham,Sunderland,Daniel Ballard,7/1,300/1,12/1
Tottenham,Sunderland,Harrison Jones,7/1,400/1,12/1
Tottenham,Sunderland,Jack Whittaker,7/1,300/1,12/1
Tottenham,Sunderland,Granit Xhaka,15/2,400/1,14/1
Tottenham,Sunderland,Lutsharel Geertruida,10/1,400/1,20/1
Tottenham,Sunderland,Jaydon Jones,11/1,400/1,22/1
Tottenham,Sunderland,Omar Alderete,12/1,400/1,25/1
Tottenham,Sunderland,Dennis Cirkin,14/1,300/1,33/1
Tottenham,Sunderland,Luke O'Nien,14/1,400/1,35/1
Tottenham,Sunderland,Trai Hume,16/1,300/1,40/1
Tottenham,Sunderland,Jenson Jones,22/1,400/1,45/1
Tottenham,Sunderland,Daniel Neil,18/1,400/1,45/1
Tottenham,Sunderland,Aji Alese,20/1,400/1,45/1
Tottenham,Sunderland,Leo Fuhr Hjelde,22/1,400/1,45/1
Tottenham,Sunderland,Nordi Mukiele,18/1,400/1,45/1
Man City,Chelsea,Erling Haaland,4/9,17/2,11/5
Man City,Chelsea,Phil Foden,13/8,35/1,24/5
Man City,Chelsea,Reigan Heskey,11/4,90/1,15/2
Man City,Chelsea,Divine Mukasa,7/2,150/1,17/2
Man City,Chelsea,Rayan Cherki,15/4,125/1,17/2
Man City,Chelsea,Tijjani Reijnders,18/5,125/1,17/2
Man City,Chelsea,Ryan McAidoo,18/5,150/1,9/1
Man City,Chelsea,Oscar Bobb,19/5,150/1,9/1
Man City,Chelsea,Savinho,19/5,150/1,10/1
Man City,Chelsea,Bernardo Silva,7/1,300/1,14/1
Man City,Chelsea,Josko Gvardiol,7/1,300/1,14/1
Man City,Chelsea,Rodri,6/1,300/1,14/1
Man City,Chelsea,Nico O'Reilly,7/1,300/1,14/1
Man City,Chelsea,Charlie Gray,17/2,400/1,18/1
Man City,Chelsea,Nico Gonzalez,8/1,400/1,18/1
Man City,Chelsea,Nathan Ake,9/1,400/1,22/1
Man City,Chelsea,Stephen Mfuni,10/1,400/1,22/1
Man City,Chelsea,John Stones,9/1,400/1,22/1
Man City,Chelsea,Rico Lewis,11/1,400/1,25/1
Man City,Chelsea,Matheus Nunes,11/1,300/1,25/1
Man City,Chelsea,Ruben Dias,11/1,400/1,25/1
Man City,Chelsea,Abdukodir Khusanov,14/1,400/1,35/1
Man City,Chelsea,Cole Palmer,13/5,80/1,7/1
Man City,Chelsea,Joao Pedro,29/10,90/1,15/2
Man City,Chelsea,Enzo Fernandez,17/5,100/1,8/1
Man City,Chelsea,Marc Guiu,17/5,150/1,17/2
Man City,Chelsea,Liam Delap,16/5,125/1,17/2
Man City,Chelsea,Alejandro Garnacho,19/5,125/1,9/1
Man City,Chelsea,Pedro Neto,15/4,125/1,9/1
Man City,Chelsea,Tyrique George,4/1,200/1,10/1
Man City,Chelsea,Estevao,4/1,200/1,10/1
Man City,Chelsea,Jamie Bynoe-Gittens,9/2,200/1,11/1
Man City,Chelsea,Facundo Buonanotte,24/5,200/1,11/1
Man City,Chelsea,Andrey Santos,7/1,250/1,14/1
Man City,Chelsea,Trevoh Chalobah,17/2,250/1,18/1
Man City,Chelsea,Malo Gusto,9/1,250/1,20/1
Man City,Chelsea,Reece James,10/1,400/1,22/1
Man City,Chelsea,Romeo Lavia,11/1,400/1,25/1
