home_team,away_team,player_name,anytime_odds,two_or_more,hatrick
Bournemouth,Fulham,Evanilson,15/8,45/1,9/2
Bournemouth,Fulham,Antoine Semenyo,19/10,50/1,24/5
Bournemouth,Fulham,Justin Kluivert,23/10,66/1,5/1
Bournemouth,Fulham,Eli Junior Kroupi,9/4,65/1,5/1
Bournemouth,Fulham,David Brooks,27/10,70/1,11/2
Bournemouth,Fulham,Marcus Tavernier,29/10,90/1,6/1
Bournemouth,Fulham,Ben Doak,7/2,150/1,15/2
Bournemouth,Fulham,Amine Adli,18/5,150/1,8/1
Bournemouth,Fulham,Ryan Christie,24/5,150/1,9/1
Bournemouth,Fulham,Alex Scott,11/2,200/1,10/1
Bournemouth,Fulham,Tyler Adams,8/1,300/1,14/1
Bournemouth,Fulham,Adrien Truffert,10/1,300/1,20/1
Bournemouth,Fulham,Marcos Senesi,10/1,300/1,20/1
Bournemouth,Fulham,Veljko Milosavljevic,11/1,400/1,22/1
Bournemouth,Fulham,Alex Jimenez,11/1,400/1,22/1
Bournemouth,Fulham,Lewis Cook,12/1,400/1,25/1
Bournemouth,Fulham,Bafode Diakite,12/1,400/1,25/1
Bournemouth,Fulham,James Hill,12/1,400/1,25/1
Bournemouth,Fulham,Julian Araujo,14/1,400/1,28/1
Bournemouth,Fulham,Adam Smith,14/1,400/1,35/1
Bournemouth,Fulham,Raul Jimenez,14/5,90/1,13/2
Bournemouth,Fulham,Harry Wilson,29/10,90/1,13/2
Bournemouth,Fulham,Jonah Kusi-Asare,16/5,125/1,15/2
Bournemouth,Fulham,Emile Smith Rowe,15/4,100/1,15/2
Bournemouth,Fulham,Alex Iwobi,15/4,125/1,8/1
Bournemouth,Fulham,Joshua King,15/4,150/1,8/1
Bournemouth,Fulham,Kevin,4/1,150/1,17/2
Bournemouth,Fulham,Samuel Chukwueze,4/1,150/1,17/2
Bournemouth,Fulham,Adama Traore,4/1,150/1,17/2
Bournemouth,Fulham,Tom Cairney,17/2,400/1,16/1
Bournemouth,Fulham,Ryan Sessegnon,10/1,300/1,18/1
Bournemouth,Fulham,Timothy Castagne,11/1,300/1,22/1
Bournemouth,Fulham,Sasa Lukic,11/1,400/1,22/1
Bournemouth,Fulham,Harrison Reed,12/1,400/1,25/1
Bournemouth,Fulham,Sander Berge,12/1,300/1,25/1
Bournemouth,Fulham,Joachim Andersen,12/1,400/1,25/1
Bournemouth,Fulham,Issa Diop,14/1,400/1,28/1
Bournemouth,Fulham,Calvin Bassey,14/1,400/1,28/1
Bournemouth,Fulham,Kenny Tete,16/1,400/1,35/1
Bournemouth,Fulham,Antonee Robinson,14/1,400/1,35/1
Bournemouth,Fulham,Jorge Cuenca,16/1,400/1,35/1
Leeds,Tottenham,Dominic Calvert-Lewin,13/8,35/1,19/5
Leeds,Tottenham,Lukas Nmecha,2/1,55/1,5/1
Leeds,Tottenham,Joel Piroe,2/1,55/1,5/1
Leeds,Tottenham,Noah Okafor,17/5,100/1,7/1
Leeds,Tottenham,Willy Gnonto,7/2,150/1,8/1
Leeds,Tottenham,Dan James,17/5,125/1,8/1
Leeds,Tottenham,Brenden Aaronson,19/5,125/1,17/2
Leeds,Tottenham,Anton Stach,9/2,200/1,9/1
Leeds,Tottenham,Jack Harrison,24/5,200/1,10/1
Leeds,Tottenham,Sean Longstaff,6/1,250/1,11/1
Leeds,Tottenham,Ao Tanaka,7/1,300/1,12/1
Leeds,Tottenham,Pascal Struijk,15/2,400/1,14/1
Leeds,Tottenham,Sebastiaan Bornauw,9/1,400/1,18/1
Leeds,Tottenham,Jayden Bogle,9/1,400/1,18/1
Leeds,Tottenham,Gabriel Gudmundsson,10/1,400/1,20/1
Leeds,Tottenham,James Justin,11/1,400/1,22/1
Leeds,Tottenham,Joe Rodon,11/1,400/1,25/1
Leeds,Tottenham,Ilia Gruev,11/1,400/1,25/1
Leeds,Tottenham,Sam Byram,12/1,400/1,25/1
Leeds,Tottenham,Ethan Ampadu,12/1,400/1,28/1
Leeds,Tottenham,Jaka Bijol,12/1,400/1,28/1
Leeds,Tottenham,Richarlison,17/10,35/1,9/2
Leeds,Tottenham,Randal Kolo Muani,7/4,40/1,24/5
Leeds,Tottenham,Xavi Simons,12/5,66/1,5/1
Leeds,Tottenham,Dominic Solanke,2/1,55/1,5/1
Leeds,Tottenham,Dane Scarlett,9/4,65/1,11/2
Leeds,Tottenham,Mohammed Kudus,11/4,80/1,6/1
Leeds,Tottenham,Brennan Johnson,13/5,80/1,6/1
Leeds,Tottenham,Mathys Tel,27/10,90/1,13/2
Leeds,Tottenham,Wilson Odobert,16/5,100/1,7/1
Leeds,Tottenham,Joao Palhinha,4/1,125/1,17/2
Leeds,Tottenham,Lucas Bergvall,24/5,150/1,9/1
Leeds,Tottenham,Pape Matar Sarr,24/5,150/1,9/1
Leeds,Tottenham,Rodrigo Bentancur,8/1,300/1,16/1
Leeds,Tottenham,Cristian Romero,10/1,300/1,20/1
Leeds,Tottenham,Pedro Porro,10/1,400/1,20/1
Leeds,Tottenham,Micky van de Ven,10/1,300/1,20/1
Leeds,Tottenham,Kevin Danso,11/1,300/1,22/1
Leeds,Tottenham,Djed Spence,11/1,300/1,25/1
Leeds,Tottenham,Archie Gray,12/1,400/1,25/1
Leeds,Tottenham,Ben Davies,14/1,400/1,28/1
Leeds,Tottenham,Destiny Udogie,12/1,400/1,28/1
Arsenal,West Ham,Viktor Gyokeres,5/6,14/1,3/1
Arsenal,West Ham,Eberechi Eze,6/5,22/1,15/4
Arsenal,West Ham,Bukayo Saka,6/4,33/1,9/2
Arsenal,West Ham,Leandro Trossard,9/5,40/1,24/5
Arsenal,West Ham,Gabriel Martinelli,15/8,45/1,5/1
Arsenal,West Ham,Max Dowman,2/1,50/1,11/2
Arsenal,West Ham,Mikel Merino,9/4,65/1,11/2
Arsenal,West Ham,Ethan Nwaneri,23/10,66/1,6/1
Arsenal,West Ham,Martin Odegaard,16/5,125/1,17/2
Arsenal,West Ham,Declan Rice,19/5,125/1,9/1
Arsenal,West Ham,Riccardo Calafiori,24/5,150/1,10/1
Arsenal,West Ham,Christian Norgaard,5/1,200/1,11/1
Arsenal,West Ham,Jurrien Timber,5/1,200/1,11/1
Arsenal,West Ham,Martin Zubimendi,11/2,200/1,11/1
Arsenal,West Ham,Gabriel Magalhaes,11/2,250/1,12/1
Arsenal,West Ham,Ben White,15/2,400/1,16/1
Arsenal,West Ham,Myles Lewis-Skelly,8/1,400/1,18/1
Arsenal,West Ham,Cristhian Mosquera,9/1,250/1,20/1
Arsenal,West Ham,William Saliba,10/1,300/1,22/1
Arsenal,West Ham,Niclas Fullkrug,24/5,150/1,10/1
Arsenal,West Ham,Jarrod Bowen,24/5,200/1,11/1
Arsenal,West Ham,Callum Marshall,6/1,250/1,12/1
Arsenal,West Ham,Crysencio Summerville,13/2,250/1,12/1
Arsenal,West Ham,Callum Wilson,11/2,250/1,12/1
Arsenal,West Ham,Lucas Paqueta,15/2,400/1,16/1
Arsenal,West Ham,James Ward-Prowse,11/1,300/1,25/1
Arsenal,West Ham,Andy Irving,12/1,400/1,28/1
Arsenal,West Ham,Mateus Fernandes,12/1,400/1,28/1
Arsenal,West Ham,Luis Guilherme,12/1,400/1,28/1
Arsenal,West Ham,Guido Rodriguez,14/1,400/1,35/1
Arsenal,West Ham,El Hadji Malick Diouf,14/1,400/1,35/1
Arsenal,West Ham,Freddie Potts,18/1,400/1,45/1
Arsenal,West Ham,Soungoutou Magassa,20/1,400/1,65/1
Arsenal,West Ham,Max Kilman,25/1,400/1,70/1
Arsenal,West Ham,Oliver Scarles,22/1,400/1,70/1
Arsenal,West Ham,Aaron Wan-Bissaka,25/1,400/1,70/1
Arsenal,West Ham,Kyle Walker-Peters,22/1,400/1,70/1
Arsenal,West Ham,Konstantinos Mavropanos,25/1,400/1,70/1
Arsenal,West Ham,Jean-Clair Todibo,33/1,400/1,90/1
Arsenal,West Ham,Igor Julio,28/1,400/1,90/1
Man Utd,Sunderland,Benjamin Sesko,13/10,25/1,19/5
Man Utd,Sunderland,Matheus Cunha,13/10,25/1,19/5
Man Utd,Sunderland,Bryan Mbeumo,17/10,40/1,24/5
Man Utd,Sunderland,Joshua Zirkzee,15/8,45/1,5/1
Man Utd,Sunderland,Bruno Fernandes,11/5,60/1,6/1
Man Utd,Sunderland,Mason Mount,11/4,90/1,7/1
Man Utd,Sunderland,Amad Diallo,16/5,100/1,15/2
Man Utd,Sunderland,Casemiro,4/1,150/1,9/1
Man Utd,Sunderland,Manuel Ugarte,13/2,250/1,12/1
Man Utd,Sunderland,Patrick Dorgu,13/2,250/1,12/1
Man Utd,Sunderland,Harry Maguire,13/2,250/1,12/1
Man Utd,Sunderland,Kobbie Mainoo,6/1,300/1,12/1
Man Utd,Sunderland,Diego Leon,15/2,400/1,16/1
Man Utd,Sunderland,Matthijs de Ligt,17/2,400/1,18/1
Man Utd,Sunderland,Leny Yoro,9/1,250/1,18/1
Man Utd,Sunderland,Diogo Dalot,9/1,400/1,20/1
Man Utd,Sunderland,Ayden Heaven,11/1,400/1,25/1
Man Utd,Sunderland,Luke Shaw,11/1,300/1,25/1
Man Utd,Sunderland,Tyler Fredricson,14/1,400/1,35/1
Man Utd,Sunderland,Wilson Isidor,5/2,70/1,13/2
Man Utd,Sunderland,Brian Brobbey,10/3,125/1,8/1
Man Utd,Sunderland,Eliezer Mayenda,16/5,125/1,8/1
