assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,19,1,8.4,365,0.07,0.07,0.0,0.29,16,0,0,3.1,20.4,2023-08-19,90,15,0,0,0,0,2,0,831130,1,0,1,2.0,3,395603,422644,27041,56,True,0,0,0,0.0,90,DMC,Manchester City,Newcastle United,1,0,22291,2023,605560,0.0,0,0,0,0.0,1.093014121055603,1.093014121055603
1,0,3,39,0,19.3,365,0.09,0.36,0.27,0.73,30,1,1,10.8,51.8,2023-08-27,90,17,0,0,0,0,3,0,984866,1,2,1,37.0,10,114816,204457,89641,56,False,0,1,5,0.2633367478847503,90,DMC,Sheffield United,Manchester City,1,2,22303,2023,607489,0.0220532529056072,0,1,1,0.2633367478847503,1.7801330089569092,1.4947429895401
2,0,0,7,0,8.8,365,0.08,0.08,0.0,1.45,39,1,0,1.7,8.0,2023-09-02,75,10,0,0,0,0,4,0,1237508,1,1,5,0.0,1,195402,247089,51687,57,True,1,0,0,0.0,83,DMC,Manchester City,Fulham,5,1,21927,2023,608712,0.0,0,0,0,0.0,0.2003273069858551,0.2003273069858551
3,0,0,17,0,56.6,365,1.12,1.32,0.2,0.94,49,1,0,11.5,23.2,2023-09-16,90,19,0,0,0,0,5,0,1232114,1,3,1,35.0,1,-29725,102977,132702,57,False,1,0,5,0.1766586303710937,90,DMC,West Ham,Manchester City,1,3,21937,2023,610358,1.1511749029159546,0,4,0,0.1766586303710937,1.81382954120636,1.2876832485198977
4,0,0,1,0,14.1,365,0.24,0.24,0.0,1.92,59,0,0,1.7,1.2,2023-09-23,45,16,0,0,0,1,6,0,1215447,1,0,2,2.0,-2,-28647,80570,109217,57,True,0,0,0,0.0,51,DMC,Manchester City,Nottingham Forest,2,0,21946,2023,612153,0.0,0,0,0,0.0,0.2676543593406677,0.2676543593406677
5,0,0,11,0,7.8,365,0.03,0.03,0.0,0.83,86,1,0,2.1,13.6,2023-10-21,90,5,0,0,0,0,9,0,598920,1,1,2,0.0,1,-689,26616,27305,56,True,1,0,0,0.0,90,DMC,Manchester City,Brighton,2,1,21980,2023,618127,0.0,0,0,0,0.0,0.0727834999561309,0.0727834999561309
6,1,0,22,1,8.8,365,0.06,0.14,0.08,1.03,98,0,0,3.9,18.4,2023-10-29,90,14,0,0,0,0,10,0,578838,1,3,0,12.0,6,-21554,14047,35601,56,False,0,0,2,0.0965770483016967,90,DMC,Manchester United,Manchester City,0,3,21992,2023,620741,0.0,0,0,0,0.0965770483016967,2.429625988006592,2.377556562423706
7,1,0,24,1,27.9,365,0.12,0.17,0.05,0.31,106,0,0,7.4,35.6,2023-11-04,70,3,0,0,0,0,11,0,607951,1,1,6,10.0,6,24070,40219,16149,56,True,0,0,2,0.043517105281353,75,MC,Manchester City,Bournemouth,6,1,22000,2023,621496,0.1666988581418991,1,2,0,0.043517105281353,0.6970263719558716,0.653509259223938
8,0,0,29,0,36.0,365,0.09,0.12,0.03,2.96,115,4,1,9.7,51.6,2023-11-12,90,7,0,0,0,0,12,0,604237,1,4,4,9.0,6,-4640,17419,22059,56,False,1,1,1,0.0211625546216964,90,DMC,Chelsea,Manchester City,4,4,22009,2023,624160,0.2040193229913711,0,3,1,0.0211625546216964,0.6703276634216309,0.4451457560062408
9,0,0,18,0,16.3,365,0.1,0.14,0.04,0.56,126,1,0,3.8,18.0,2023-11-25,90,11,0,0,0,0,13,0,625459,1,1,1,4.0,2,16074,30586,14512,56,True,0,0,1,0.028022414073348,90,DMC,Manchester City,Liverpool,1,1,22020,2023,624569,0.0539111271500587,0,1,0,0.028022414073348,0.8519551157951355,0.7700215578079224
10,0,0,11,0,23.3,365,0.17,0.38,0.21,0.49,137,3,0,4.8,16.0,2023-12-03,90,18,0,0,0,0,14,0,621104,1,3,3,9.0,1,-5840,13735,19575,56,True,1,0,2,0.4312049448490143,90,DMC,Manchester City,Tottenham,3,3,22031,2023,627542,0.0766656920313835,0,1,0,0.4312049448490143,1.1478692293167114,0.7391483783721924
11,0,0,10,0,20.6,365,0.2,0.38,0.18,0.33,156,1,0,5.1,14.8,2023-12-10,90,12,0,0,0,0,16,0,561127,1,2,1,16.0,1,-8011,11184,19195,56,False,1,0,3,0.127408742904663,90,DMC,Luton,Manchester City,1,2,22050,2023,629346,0.0398309379816055,0,1,0,0.127408742904663,0.5261595845222473,0.3987508118152618
12,0,0,7,0,29.9,365,0.26,0.54,0.28,1.82,167,2,0,6.2,19.4,2023-12-16,90,8,0,0,0,0,17,0,561151,1,2,2,13.0,2,-2104,11864,13968,56,True,0,0,3,0.5349553227424622,90,DMC,Manchester City,Crystal Palace,2,2,22061,2023,630302,0.0171637572348117,0,1,0,0.5349553227424622,0.8922094106674194,0.4119007587432861
13,0,0,11,0,18.3,365,0.05,0.36,0.31,1.01,187,1,0,4.0,13.8,2023-12-27,90,9,0,0,0,0,19,0,525517,1,3,1,8.0,2,-13670,2768,16438,56,False,0,0,4,0.2102697044610977,90,DMC,Everton,Manchester City,1,3,22081,2023,633114,0.0179142951965332,0,1,0,0.2102697044610977,0.4920661449432373,0.2817964255809784
14,0,2,35,1,32.1,365,0.38,0.6,0.22,0.33,196,0,1,9.4,50.8,2023-12-30,90,17,0,0,0,0,20,0,521119,1,0,2,11.0,10,-5619,7143,12762,56,True,0,1,4,0.1730503588914871,90,DMC,Manchester City,Sheffield United,2,0,22090,2023,633494,0.04671585932374,0,1,1,0.1730503588914871,0.6018801927566528,0.4523740708827972
15,1,0,22,0,50.0,365,0.25,0.29,0.04,1.23,209,2,0,11.8,43.0,2024-01-13,90,15,0,0,0,0,21,0,534884,1,3,2,25.0,4,9537,24408,14871,56,False,1,0,1,0.0657174810767173,90,DMC,Newcastle United,Manchester City,2,3,22100,2023,634965,0.1038104817271232,1,3,0,0.0657174810767173,0.6588701009750366,0.5321192145347595
16,0,2,33,1,16.8,365,0.04,0.15,0.11,0.48,220,0,1,7.8,48.0,2024-01-31,86,6,0,0,0,0,22,0,536113,1,1,3,13.0,10,-1346,13017,14363,56,True,0,1,1,0.0981002002954483,89,DMC,Manchester City,Burnley,3,1,22114,2023,637931,0.0730935558676719,0,1,1,0.0981002002954483,0.2240090072154998,0.1259088069200515
17,0,0,24,0,36.6,365,0.15,0.28,0.13,1.02,223,1,0,9.2,34.4,2024-02-05,90,4,0,0,0,0,23,0,550108,1,3,1,21.0,2,12556,17674,5118,56,False,0,0,2,0.0993437767028808,90,DMC,Brentford,Manchester City,1,3,22117,2023,639644,0.1126627251505851,0,2,0,0.0993437767028808,1.3845425844192505,1.2071857452392578
18,0,0,13,1,30.0,365,0.09,0.13,0.04,0.32,236,0,0,5.7,21.6,2024-02-10,90,9,0,0,0,0,24,0,556514,1,0,2,5.0,3,5066,20155,15089,56,True,0,0,1,0.0200059190392494,90,DMC,Manchester City,Everton,2,0,22130,2023,639877,0.0810938104987144,0,2,0,0.0200059190392494,0.6253213286399841,0.5404099225997925
19,0,3,33,0,21.6,365,0.13,0.42,0.29,1.58,246,1,1,10.9,47.6,2024-02-17,90,7,0,0,0,0,25,0,587033,1,1,1,40.0,10,25700,42802,17102,56,True,0,1,5,0.2521104514598846,90,DMC,Manchester City,Chelsea,1,1,22140,2023,641981,0.0790515542030334,0,1,1,0.2521104514598846,1.0680131912231443,0.8159027695655823
20,0,0,22,1,68.6,365,0.34,0.48,0.14,0.34,176,0,0,11.5,27.2,2024-02-20,90,4,0,0,0,0,25,0,587033,1,0,1,19.0,3,25700,42802,17102,56,True,0,0,2,0.130057543516159,90,DMC,Manchester City,Brentford,1,0,22074,2023,642811,0.5932782888412476,0,5,0,0.130057543516159,1.7011468410491943,1.6021952629089355
21,0,0,14,1,15.0,365,0.05,0.11,0.06,0.93,253,0,0,4.3,24.4,2024-02-24,90,3,0,0,0,0,26,0,605394,1,1,0,4.0,3,18476,28596,10120,56,False,0,0,1,0.0620054118335247,90,DMC,Bournemouth,Manchester City,0,1,22145,2023,643411,0.0418682396411895,0,1,0,0.0620054118335247,0.625974714756012,0.5639693140983582
