assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0,16,0,10.3,86,0.28,0.28,0.0,1.83,32,1,0,3.0,17.4,2023-09-02,19,4,0,0,0,0,4,0,1379,0,2,2,2.0,4,-227,34,261,54,False,0,0,0,0.0,16,Sub,Brentford,Bournemouth,2,2,21928,2023,608671,0.9737005829811096,1,1,0,0.0,0.9737005829811096,0.0
1,0,0,11,1,12.0,86,0.02,0.09,0.07,1.21,42,0,0,4.0,7.6,2023-09-17,72,7,0,0,0,0,5,0,1793,1,0,0,20.0,3,203,350,147,54,True,0,0,2,0.0702440813183784,74,AMR,Bournemouth,Chelsea,0,0,21942,2023,610965,0.0188131351023912,0,1,0,0.0702440813183784,0.0453750938177108,0.0188131351023912
2,0,0,11,0,12.8,86,0.08,0.08,0.0,1.17,53,2,0,3.3,16.6,2023-09-24,62,5,0,0,0,0,6,0,1926,1,1,3,4.0,2,55,235,180,54,False,0,0,0,0.0,66,AMR,Brighton,Bournemouth,3,1,21951,2023,612725,0.0646685287356376,0,1,0,0.0,0.0646685287356376,0.0
3,0,0,3,0,19.8,86,0.19,0.21,0.02,2.71,62,3,0,2.7,3.2,2023-09-30,58,1,0,0,0,0,7,0,2526,1,4,0,4.0,1,503,755,252,54,True,0,0,1,0.0316025726497173,64,AMR,Bournemouth,Arsenal,0,4,21959,2023,614695,0.0913581028580665,0,1,0,0.0316025726497173,0.1551461964845657,0.1235436201095581
4,0,0,9,0,21.8,86,0.05,0.1,0.05,2.71,75,3,0,5.3,16.4,2023-10-07,90,9,0,0,0,0,8,0,4079,1,0,3,15.0,2,1336,2073,737,54,False,0,0,2,0.0353512726724147,90,AMR,Everton,Bournemouth,3,0,21969,2023,616421,0.0397465862333774,0,1,0,0.0353512726724147,0.0750978589057922,0.0
5,0,0,5,0,14.2,86,0.04,0.04,0.0,1.24,82,1,0,2.4,10.2,2023-10-21,74,20,0,0,0,0,9,0,4073,1,2,1,0.0,2,-127,1069,1196,54,True,0,0,0,0.0,79,AML,Bournemouth,Wolverhampton Wanderers,1,2,21975,2023,618039,0.0525667183101177,0,1,0,0.0,0.0889951735734939,0.0889951735734939
6,0,0,5,0,8.1,86,0.1,0.53,0.43,0.28,93,1,0,7.1,26.0,2023-10-28,81,6,0,0,0,0,10,0,4388,1,1,2,37.0,2,209,1316,1107,54,True,0,0,3,0.5191283226013184,85,AML,Bournemouth,Burnley,2,1,21985,2023,619874,0.0,0,0,0,0.5191283226013184,0.531640350818634,0.0929182916879654
7,0,0,6,0,1.8,86,0.02,0.02,0.0,1.1,106,4,0,0.4,0.0,2023-11-04,71,13,0,0,0,0,11,0,3064,1,1,6,2.0,2,-1289,105,1394,54,False,0,0,0,0.0,76,ML,Manchester City,Bournemouth,6,1,22000,2023,621514,0.0,0,0,0,0.0,0.0,0.0
8,0,0,18,1,27.3,86,0.08,0.3,0.22,0.51,113,0,0,7.0,15.2,2023-11-11,90,15,0,0,0,0,12,0,2867,1,0,2,27.0,3,-290,93,383,54,True,0,0,2,0.1710195541381836,90,AML,Bournemouth,Newcastle United,2,0,22005,2023,623477,0.1105786710977554,0,2,0,0.1710195541381836,0.4325352907180786,0.2159555107355117
9,0,3,48,1,37.1,86,0.19,1.41,1.22,0.4,129,0,2,21.0,85.4,2023-11-25,81,17,0,0,0,0,13,0,4099,1,3,1,87.0,16,1002,1227,225,54,False,0,2,6,1.130778670310974,86,AML,Sheffield United,Bournemouth,1,3,22023,2023,624983,0.2677844762802124,0,3,2,1.130778670310974,1.7697820663452148,0.3712189495563507
10,0,0,11,0,22.6,86,0.41,0.53,0.12,0.68,132,2,0,4.8,11.0,2023-12-03,90,2,0,0,0,0,14,0,15694,1,2,2,14.0,2,9827,11009,1182,54,True,0,0,2,0.1257681101560592,90,AMR,Bournemouth,Aston Villa,2,2,22025,2023,627151,0.7406421899795532,0,2,0,0.1257681101560592,1.66410231590271,0.7976920008659363
11,0,0,3,0,15.3,86,0.06,0.06,0.0,0.25,143,0,0,2.1,1.4,2023-12-06,28,8,0,0,0,0,15,0,26774,0,2,0,4.0,1,10429,12667,2238,54,False,0,0,0,0.0,25,Sub,Crystal Palace,Bournemouth,0,2,22043,2023,628051,0.0127983940765261,0,1,0,0.0,0.586500883102417,0.586500883102417
12,2,1,28,1,43.3,86,0.22,0.32,0.1,1.16,157,0,0,10.7,43.2,2023-12-09,87,14,0,0,0,0,16,0,26377,1,3,0,20.0,9,-504,5022,5526,54,False,1,0,2,0.0988853722810745,90,AML,Manchester United,Bournemouth,0,3,22051,2023,628746,1.028889536857605,2,3,0,0.0988853722810745,0.9864202737808228,0.019138216972351
13,0,0,15,0,34.3,86,0.19,0.25,0.06,0.75,177,2,0,5.2,9.8,2023-12-23,90,16,0,0,0,0,18,0,123496,1,3,2,8.0,2,-8238,11221,19459,54,False,0,0,2,0.0477549694478511,90,AML,Nottingham Forest,Bournemouth,2,3,22070,2023,632689,0.3895430862903595,0,2,0,0.0477549694478511,0.6105067729949951,0.4586592316627502
14,0,0,2,1,1.9,86,0.02,0.27,0.25,0.28,182,0,0,1.8,0.0,2023-12-26,87,10,0,0,0,0,19,0,130699,1,0,3,18.0,3,5873,18911,13038,54,True,0,0,5,0.2540498077869415,90,AML,Bournemouth,Fulham,3,0,22075,2023,632982,0.0,0,0,0,0.2540498077869415,0.2171349227428436,0.112777940928936
15,1,1,30,0,67.4,86,0.43,0.58,0.15,2.33,198,3,0,12.6,38.6,2023-12-31,90,18,0,0,0,0,20,0,97236,1,1,3,20.0,6,-32559,1879,34438,54,False,0,0,4,0.1481767892837524,90,AMR,Tottenham,Bournemouth,3,1,22092,2023,633750,0.694483757019043,1,5,0,0.1481767892837524,1.019716739654541,0.8748099207878113
16,0,0,23,0,28.0,86,0.16,0.18,0.02,1.61,202,4,0,6.7,23.4,2024-01-21,90,11,0,0,0,0,21,0,80108,1,4,0,16.0,2,-17457,6344,23801,54,True,0,0,1,0.0349509976804256,90,AMR,Bournemouth,Liverpool,0,4,22102,2023,636282,0.0816404819488525,0,2,0,0.0349509976804256,0.167371392250061,0.1120487749576568
17,0,0,9,0,31.2,86,0.1,0.1,0.0,1.31,217,1,0,5.0,12.8,2024-02-01,90,19,0,0,0,0,22,0,68969,1,1,1,6.0,2,-12165,2430,14595,54,False,0,0,0,0.0,90,AML,West Ham,Bournemouth,1,1,22110,2023,638073,0.0983391851186752,0,2,0,0.0,0.2251418381929397,0.2251418381929397
18,0,0,-4,0,1.8,86,0.02,0.08,0.06,0.07,222,0,0,0.8,0.8,2024-02-04,45,16,0,0,0,0,23,0,63785,0,1,1,5.0,1,-5462,2316,7778,54,True,0,0,1,0.1002513393759727,38,Sub,Bournemouth,Nottingham Forest,1,1,22115,2023,639022,0.0,0,0,0,0.1002513393759727,0.1002513393759727,0.0
19,0,0,9,0,46.9,86,0.49,0.6,0.11,1.55,233,3,0,7.6,9.0,2024-02-10,68,10,0,0,0,0,24,0,55928,1,1,3,20.0,2,-8051,5139,13190,54,False,0,0,3,0.164068803191185,76,AMR,Fulham,Bournemouth,3,1,22127,2023,640139,0.5266290307044983,0,3,0,0.164068803191185,0.2306569367647171,0.1387939304113388
20,0,0,10,0,36.2,86,0.13,0.22,0.09,2.26,247,2,0,6.9,16.0,2024-02-17,90,15,0,0,0,0,25,0,44643,1,2,2,17.0,2,-10021,1495,11516,54,False,0,0,2,0.0657447874546051,90,AML,Newcastle United,Bournemouth,2,2,22141,2023,641845,0.5492922067642212,0,3,0,0.0657447874546051,0.6700180172920227,0.080547347664833
21,0,0,1,0,16.5,86,0.05,0.37,0.32,1.48,253,1,0,3.3,6.6,2024-02-24,67,13,0,0,0,0,26,0,43996,1,1,0,10.0,2,-1272,4795,6067,54,True,0,0,2,0.4776833951473236,71,AML,Bournemouth,Manchester City,0,1,22145,2023,643400,0.0146492244675755,0,1,0,0.4776833951473236,0.4776833951473236,0.0
22,0,0,-5,1,1.2,86,0.01,0.22,0.21,1.53,262,0,0,2.9,9.2,2024-03-03,90,6,0,0,0,0,27,0,68264,1,2,0,19.0,2,23026,27831,4805,54,False,1,0,4,0.5375896096229553,90,AML,Burnley,Bournemouth,0,2,22156,2023,645480,0.0,0,0,0,0.5375896096229553,0.6010493040084839,0.1340945810079574
23,0,0,18,0,58.4,86,0.33,0.33,0.0,1.11,273,1,0,9.2,21.4,2024-03-09,61,17,0,0,0,0,28,0,197599,1,2,2,12.0,2,124429,129181,4752,54,True,0,0,0,0.0,66,AML,Bournemouth,Sheffield United,2,2,22165,2023,646632,0.1872614622116089,0,4,0,0.0,0.6232072710990906,0.521605372428894
24,0,0,8,0,16.0,86,0.03,0.06,0.03,0.67,162,0,0,3.3,6.2,2024-03-13,45,12,0,0,0,0,28,0,197599,0,3,4,11.0,1,124429,129181,4752,54,True,0,0,2,0.0507262609899044,41,Sub,Bournemouth,Luton,4,3,25861,2023,647908,0.1070158630609512,0,1,0,0.0507262609899044,0.6373476982116699,0.5037029981613159
25,0,0,7,1,2.4,86,0.23,0.36,0.13,0.41,292,0,0,3.4,6.2,2024-03-30,73,9,0,0,0,0,30,0,112200,1,1,2,25.0,3,-35103,2941,38044,54,True,0,0,2,0.1369052678346634,76,AML,Bournemouth,Everton,2,1,22185,2023,649746,0.0,0,0,0,0.1369052678346634,1.003931760787964,0.8670265078544617
26,0,0,-2,1,5.8,86,0.02,0.02,0.0,0.11,302,0,0,1.4,4.2,2024-04-02,90,8,0,0,0,0,31,0,97982,1,0,1,4.0,2,-14397,3110,17507,53,True,1,0,0,0.0,90,FWR,Bournemouth,Crystal Palace,1,0,22195,2023,651042,0.0,0,0,0,0.0,0.4220085144042969,0.4220085144042969
27,0,0,17,0,5.0,86,0.16,0.24,0.08,0.45,316,0,1,5.0,31.8,2024-04-06,58,12,0,0,0,0,32,0,82995,1,1,2,13.0,6,-14985,982,15967,52,False,0,1,3,0.0780673697590828,62,AMR,Luton,Bournemouth,2,1,22210,2023,651791,0.0,0,0,1,0.0780673697590828,0.1258224844932556,0.1012365594506263
28,0,0,1,0,1.6,86,0.0,0.0,0.0,0.69,362,2,0,0.7,1.2,2024-05-11,23,4,0,0,0,0,37,0,28510,0,2,1,4.0,1,-1639,288,1927,50,True,0,0,0,0.0,19,Sub,Bournemouth,Brentford,1,2,22255,2023,660701,0.0,0,0,0,0.0,0.0961620286107063,0.0961620286107063
