assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,0,0,0.0,30,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2023-08-26,0,10,0,0,0,0,3,0,1263,0,2,2,0.0,0,-251,0,251,60,True,0,0,1,0.0494447872042655,90,MC,Borussia M.Gladbach,Bayer Leverkusen,0,3,23080,2023,607151,0.0836053192615509,0,1,0,0.0494447872042655,1.141770601272583,1.0087205171585083
1,0,0,0,0,0.0,30,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2023-09-24,0,18,0,0,0,0,6,0,1076,0,2,2,0.0,0,-26,0,26,60,True,0,0,0,0.0,90,MC,Bayer Leverkusen,FC Heidenheim,4,1,23108,2023,612958,0.386911541223526,0,2,0,0.0,1.3657087087631226,1.0088186264038086
