assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,10,0,1.2,242,0.0,0.0,0.0,2.0,12,1,0,1.2,10.6,2023-08-21,82,1,0,0,0,0,2,0,24888,1,1,0,0.0,2,1868,3347,1479,45,True,0,0,0,0.0,85,DR,Crystal Palace,Arsenal,0,1,22294,2023,606370,0.0,0,0,0,0.0,0.0828596279025077,0.0828596279025077
1,0,0,9,0,2.4,242,0.02,0.02,0.0,0.97,23,1,0,2.2,20.0,2023-08-26,90,4,0,0,0,0,3,0,26944,1,1,1,0.0,2,445,2201,1756,45,False,0,0,0,0.0,90,DR,Brentford,Crystal Palace,1,1,22298,2023,606905,0.0,0,0,0,0.0,0.1343849003314972,0.1343849003314972
2,0,0,7,0,1.1,242,0.02,0.03,0.01,1.34,36,2,0,1.7,15.2,2023-09-03,90,20,0,0,0,0,4,0,28400,1,2,3,1.0,0,153,1954,1801,45,True,1,0,1,0.0185136478394269,90,DR,Crystal Palace,Wolverhampton Wanderers,3,2,21932,2023,609338,0.0,0,0,0,0.0185136478394269,1.0635087490081787,1.0635087490081787
3,0,0,2,0,0.5,242,0.0,0.45,0.45,3.21,41,3,0,1.0,2.2,2023-09-16,90,2,0,0,0,0,5,0,28630,1,1,3,7.0,0,-939,1404,2343,45,False,1,0,1,0.3891980648040771,90,DR,Aston Villa,Crystal Palace,3,1,21938,2023,610478,0.0,0,0,0,0.3891980648040771,0.3954237997531891,0.3954237997531891
4,0,0,22,1,2.7,242,0.01,0.04,0.03,0.59,56,0,0,1.6,8.2,2023-09-23,90,10,0,0,0,0,6,0,29039,1,0,0,5.0,6,-113,1712,1825,45,True,0,0,1,0.0507821887731552,90,DR,Crystal Palace,Fulham,0,0,21948,2023,612121,0.0,0,0,0,0.0507821887731552,0.1727471351623535,0.1727471351623535
5,0,0,18,1,0.1,242,0.0,0.0,0.0,1.69,65,0,0,2.2,21.8,2023-09-30,90,14,0,0,0,0,7,0,28730,1,1,0,0.0,5,-728,1122,1850,45,False,1,0,0,0.0,90,DR,Manchester United,Crystal Palace,0,1,21957,2023,614645,0.0,0,0,0,0.0,0.0615629516541957,0.0615629516541957
6,0,0,13,0,6.3,242,0.03,0.1,0.07,2.39,87,4,0,2.4,13.0,2023-10-21,90,15,0,0,0,0,9,0,23958,1,0,4,5.0,0,-4663,262,4925,45,False,0,0,2,0.1124961823225021,90,DR,Newcastle United,Crystal Palace,4,0,21981,2023,618170,0.0,0,0,0,0.1124961823225021,0.2498159110546112,0.2498159110546112
7,0,0,4,0,1.4,242,0.01,0.08,0.07,1.12,96,2,0,0.4,0.0,2023-10-27,90,18,1,0,0,0,10,0,24051,1,2,1,3.0,-1,-265,649,914,45,True,0,0,2,0.0379768349230289,90,DR,Crystal Palace,Tottenham,1,2,21990,2023,619464,0.0,0,0,0,0.0379768349230289,0.0473973117768764,0.0473973117768764
8,0,0,20,1,0.4,242,0.0,0.0,0.0,0.6,102,0,0,1.7,17.0,2023-11-04,69,6,0,0,0,0,11,0,26502,1,2,0,0.0,6,1754,2991,1237,45,False,0,0,0,0.0,72,DR,Burnley,Crystal Palace,0,2,21996,2023,621566,0.0,0,0,0,0.0,0.0,0.0
9,0,0,15,0,28.1,242,0.05,0.11,0.06,1.6,116,3,0,5.2,17.8,2023-11-11,90,9,0,0,0,0,12,0,29507,1,3,2,6.0,1,2603,3949,1346,45,True,0,0,1,0.0604156926274299,90,DR,Crystal Palace,Everton,2,3,22010,2023,623290,0.0599419400095939,0,1,0,0.0604156926274299,0.2955265343189239,0.2351108342409134
