assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,16,0,10.4,109,0.16,0.16,0.0,2.02,32,2,0,3.2,17.8,2023-09-02,80,3,0,0,0,0,4,0,305673,1,2,2,4.0,1,-53968,5180,59148,49,True,0,0,0,0.0,84,DC,Brentford,Bournemouth,2,2,21928,2023,608647,0.0661580115556716,0,1,0,0.0,0.5880627632141113,0.5880627632141113
1,0,0,12,0,0.5,109,0.0,0.0,0.0,1.43,46,1,0,0.9,8.8,2023-09-16,71,15,0,0,0,0,5,0,291524,1,0,1,0.0,2,-18052,6053,24105,49,False,0,0,0,0.0,77,DC,Newcastle United,Brentford,1,0,21943,2023,610663,0.0,0,0,0,0.0,0.0,0.0
2,0,0,4,0,0.0,109,0.0,0.0,0.0,0.02,101,0,0,0.5,5.0,2023-11-04,1,19,0,0,0,0,11,0,137946,0,2,3,0.0,1,-2532,3041,5573,48,True,0,0,0,0.0,1,Sub,Brentford,West Ham,3,2,21995,2023,621535,0.0,0,0,0,0.0,0.0,0.0
3,0,0,11,0,14.7,109,0.24,0.3,0.06,1.53,117,3,0,3.7,13.2,2023-11-12,90,11,0,0,0,0,12,0,137292,1,0,3,9.0,1,-966,3361,4327,48,False,0,0,1,0.0656427145004272,90,DC,Liverpool,Brentford,3,0,22011,2023,623856,0.0241678748279809,0,1,0,0.0656427145004272,0.1144451647996902,0.0246345717459917
4,0,0,16,0,12.1,109,0.04,0.04,0.0,1.52,121,1,0,4.0,23.4,2023-11-25,90,1,0,0,0,0,13,0,138579,1,1,0,4.0,2,641,4504,3863,48,True,0,0,0,0.0,90,DC,Brentford,Arsenal,0,1,22015,2023,625119,0.0867915228009224,0,1,0,0.0,0.1074459552764892,0.0206544324755668
5,1,3,38,0,23.6,109,0.03,0.22,0.19,0.23,133,1,1,11.0,57.0,2023-12-02,90,12,0,0,0,0,14,0,174645,1,1,3,29.0,14,32497,35703,3206,48,True,0,1,3,0.2239204049110412,90,DC,Brentford,Luton,3,1,22027,2023,626501,0.0477231740951538,0,2,1,0.2239204049110412,0.1490517258644104,0.0192602314054965
6,0,0,11,0,1.2,109,0.01,0.1,0.09,1.52,142,2,0,1.9,14.2,2023-12-06,90,5,0,0,0,0,15,0,204268,1,1,2,4.0,1,29993,36774,6781,48,False,0,0,1,0.0554206743836402,90,DC,Brighton,Brentford,2,1,22036,2023,628011,0.0,0,0,0,0.0554206743836402,0.0554206743836402,0.0
7,0,0,11,0,5.6,109,0.05,0.17,0.12,0.89,158,1,0,2.9,12.4,2023-12-09,90,17,0,0,0,0,16,0,261056,1,0,1,11.0,2,50659,56879,6220,48,False,0,0,1,0.1059639826416969,90,DC,Sheffield United,Brentford,1,0,22052,2023,628769,0.0,0,0,0,0.1059639826416969,0.1018290072679519,0.1018290072679519
8,0,0,-3,0,0.5,109,0.0,0.0,0.0,2.0,163,2,0,0.7,4.6,2023-12-17,70,2,0,0,0,1,17,0,242628,1,2,1,2.0,-2,-13269,11074,24343,48,True,0,0,0,0.0,74,DC,Brentford,Aston Villa,1,2,22057,2023,630823,0.0,0,0,0,0.0,0.0,0.0
9,0,0,26,0,11.6,109,0.01,0.22,0.21,1.09,203,2,1,10.9,62.4,2024-01-20,90,16,0,0,0,0,21,0,154373,1,2,3,35.0,7,928,9581,8653,48,True,0,1,2,0.4317564964294433,90,DC,Brentford,Nottingham Forest,3,2,22104,2023,635942,0.0250567197799682,0,1,1,0.4317564964294433,0.4471201300621032,0.4065437614917755
10,0,0,9,0,5.0,109,0.23,0.3,0.07,2.86,216,3,0,4.3,29.2,2024-01-31,90,18,0,0,0,0,22,0,159187,1,2,3,9.0,1,4301,9108,4807,48,False,0,0,1,0.0773572474718093,90,DC,Tottenham,Brentford,3,2,22109,2023,637974,0.0,0,0,0,0.0773572474718093,0.1054268330335617,0.0280695836991071
11,0,0,12,0,0.9,109,0.01,0.01,0.0,2.15,223,3,0,2.8,27.4,2024-02-05,90,13,0,0,0,0,23,0,158902,1,3,1,0.0,1,-192,3694,3886,48,True,0,0,0,0.0,90,DC,Brentford,Manchester City,1,3,22117,2023,639626,0.0,0,0,0,0.0,0.0,0.0
12,0,0,23,1,0.6,109,0.0,0.0,0.0,1.13,240,0,0,2.1,20.0,2024-02-10,90,20,0,0,0,0,24,0,168195,1,2,0,0.0,6,8677,13917,5240,48,False,0,0,0,0.0,90,DC,Wolverhampton Wanderers,Brentford,0,2,22134,2023,640260,0.0,0,0,0,0.0,0.0,0.0
13,0,0,5,0,0.5,109,0.0,0.83,0.83,2.82,241,4,0,2.5,15.0,2024-02-17,90,11,0,0,0,0,25,0,215586,1,4,1,9.0,0,27364,35423,8059,48,True,0,0,1,0.4955456554889679,90,DC,Brentford,Liverpool,1,4,22135,2023,641484,0.0,0,0,0,0.4955456554889679,0.135237380862236,0.135237380862236
14,0,0,10,0,0.5,109,0.0,0.0,0.0,2.46,176,1,0,2.2,19.2,2024-02-20,90,13,0,0,0,0,25,0,215586,1,0,1,2.0,1,27364,35423,8059,48,False,1,0,0,0.0,90,DC,Manchester City,Brentford,1,0,22074,2023,642821,0.0,0,0,0,0.0,0.0,0.0
15,0,0,9,0,0.5,109,0.0,0.0,0.0,1.13,259,2,0,0.6,5.2,2024-02-26,60,19,0,0,0,0,26,0,202641,1,2,4,0.0,1,3813,11733,7920,48,False,0,0,0,0.0,64,DC,West Ham,Brentford,4,2,22153,2023,644247,0.0,0,0,0,0.0,0.0401885583996772,0.0401885583996772
