assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,2,31,1,4.3,50,0.09,0.95,0.86,0.68,11,0,1,8.1,43.8,2023-08-20,90,9,0,0,0,0,2,0,43428,1,0,4,33.0,10,-2242,2319,4561,55,True,0,1,1,0.6844462156295776,90,AML,Aston Villa,Everton,4,0,22292,2023,605747,0.0,0,0,1,0.6844462156295776,1.018151044845581,0.3337047696113586
1,0,0,18,0,26.7,50,0.15,0.15,0.0,0.73,25,1,0,3.9,7.8,2023-08-27,90,6,0,0,0,0,3,0,59654,1,3,1,4.0,2,10908,14989,4081,55,False,0,0,0,0.0,90,AMC,Burnley,Aston Villa,1,3,22302,2023,607462,0.3587552011013031,0,2,0,0.0,1.526829957962036,1.2407634258270264
2,0,0,7,0,3.0,50,0.0,0.19,0.19,2.47,37,3,0,3.1,3.4,2023-09-03,90,11,0,0,0,0,4,0,58028,1,0,3,25.0,2,-2627,4483,7110,55,False,0,0,2,0.2031927406787872,90,ML,Liverpool,Aston Villa,3,0,21933,2023,609389,0.0,0,0,0,0.2031927406787872,0.2381442934274673,0.0349515490233898
3,0,0,6,0,17.8,50,0.06,0.06,0.0,0.82,41,1,0,2.4,4.4,2023-09-16,70,8,0,0,0,0,5,0,60593,1,1,3,2.0,1,365,6347,5982,55,True,1,0,0,0.0,76,AMR,Aston Villa,Crystal Palace,3,1,21938,2023,610469,0.0309396833181381,0,1,0,0.0,0.0,0.0
4,0,0,7,1,1.3,50,0.02,0.02,0.0,0.99,55,0,0,0.5,3.4,2023-09-24,74,7,0,0,0,0,6,0,56098,1,1,0,0.0,3,-4790,1432,6222,55,False,0,0,0,0.0,77,AMR,Chelsea,Aston Villa,0,1,21947,2023,612756,0.0,0,0,0,0.0,0.0903491526842117,0.0903491526842117
5,1,0,19,0,41.1,50,0.28,0.32,0.04,1.71,61,1,0,8.0,33.6,2023-09-30,90,5,0,0,0,0,7,0,55606,1,1,6,5.0,5,-1147,3485,4632,55,True,0,0,1,0.0396145582199096,90,AMR,Aston Villa,Brighton,6,1,21955,2023,614295,0.2845765352249145,1,3,0,0.0396145582199096,1.0102068185806274,0.686015784740448
6,0,0,9,0,54.9,50,0.17,0.26,0.09,1.19,80,1,0,7.0,10.8,2023-10-08,90,20,0,0,0,0,8,0,69776,1,1,1,4.0,1,12091,17542,5451,55,False,1,0,2,0.0445377863943576,90,ML,Wolverhampton Wanderers,Aston Villa,1,1,21974,2023,616999,0.4620034098625183,0,4,0,0.0445377863943576,0.7281056642532349,0.5548548102378845
7,1,0,18,0,38.1,50,0.2,0.22,0.02,1.15,81,1,0,6.3,21.4,2023-10-22,90,19,0,0,0,0,9,0,67939,1,1,4,3.0,5,-1423,4358,5781,55,True,0,0,1,0.0176251828670501,90,MR,Aston Villa,West Ham,4,1,21976,2023,618970,0.1752818822860717,1,2,0,0.0176251828670501,0.9061238169670104,0.7822153568267822
8,0,1,27,0,3.8,50,0.01,0.38,0.37,0.48,92,1,1,8.1,40.4,2023-10-29,90,12,0,0,0,0,10,0,69465,1,1,3,37.0,8,1067,6028,4961,55,True,0,1,3,0.6315745711326599,90,MR,Aston Villa,Luton,3,1,21987,2023,620445,0.0,0,0,1,0.6315745711326599,1.2824430465698242,0.7533959746360779
9,0,0,14,0,36.2,50,0.48,0.58,0.1,0.41,108,2,0,6.2,13.0,2023-11-05,90,16,0,0,0,0,11,0,80943,1,0,2,13.0,2,10340,13387,3047,55,False,0,0,1,0.0807696655392646,90,MR,Nottingham Forest,Aston Villa,2,0,22002,2023,622088,0.3382470607757568,0,2,0,0.0807696655392646,0.8740708827972412,0.4912558794021606
10,0,3,37,0,14.4,50,0.14,0.27,0.13,0.93,112,1,1,7.2,46.4,2023-11-12,90,10,0,0,0,0,12,0,79929,1,1,3,11.0,10,-916,4718,5634,55,True,0,1,1,0.0981424674391746,90,AMC,Aston Villa,Fulham,3,1,22007,2023,623904,0.0792871788144111,0,1,1,0.0981424674391746,1.292262315750122,1.114832639694214
11,0,0,12,0,39.5,50,0.63,0.71,0.08,2.29,130,1,0,6.0,15.0,2023-11-26,90,18,0,0,0,0,13,0,80627,1,2,1,5.0,1,586,9639,9053,55,False,1,0,1,0.0089304614812135,90,ML,Tottenham,Aston Villa,1,2,22024,2023,625571,1.182944655418396,0,3,0,0.0089304614812135,1.3131664991378784,0.1212913691997528
12,0,0,7,0,1.6,50,0.17,0.17,0.0,1.69,132,2,0,0.9,1.6,2023-12-03,64,3,0,0,0,0,14,0,86186,1,2,2,6.0,2,4069,8349,4280,55,False,0,0,0,0.0,74,ML,Bournemouth,Aston Villa,2,2,22025,2023,627167,0.0980368703603744,0,1,0,0.0,0.4457180798053741,0.4457180798053741
13,0,0,10,1,44.0,50,0.06,0.24,0.18,0.83,141,0,0,9.2,24.6,2023-12-06,90,13,0,0,0,0,15,0,83046,1,0,1,23.0,3,-3137,3508,6645,55,True,0,0,4,0.1875993013381958,90,ML,Aston Villa,Manchester City,1,0,22035,2023,628061,0.1952548772096634,0,4,0,0.1875993013381958,0.4503474831581116,0.1420389711856842
14,0,2,27,1,11.3,50,0.02,0.22,0.2,1.36,151,0,1,8.6,48.6,2023-12-09,90,1,0,0,0,0,16,0,83104,1,0,1,26.0,9,-352,4533,4885,55,True,1,1,2,0.2190171182155609,90,ML,Aston Villa,Arsenal,1,0,22045,2023,628937,0.0402422249317169,0,1,1,0.2190171182155609,0.4742703735828399,0.2150110304355621
15,0,0,12,0,18.4,50,0.11,0.13,0.02,0.51,163,1,0,4.5,17.6,2023-12-17,90,4,0,0,0,0,17,0,167339,1,2,1,9.0,2,78645,83351,4706,55,False,0,0,1,0.0188696254044771,90,MC,Brentford,Aston Villa,1,2,22057,2023,630844,0.03118846565485,0,1,0,0.0188696254044771,0.6225849390029907,0.5725268721580505
16,0,0,11,0,38.2,50,0.33,0.33,0.0,0.56,171,1,0,5.5,14.8,2023-12-22,90,17,0,0,0,0,18,0,186582,1,1,1,2.0,2,20664,31005,10341,55,True,0,0,0,0.0,90,MC,Aston Villa,Sheffield United,1,1,22065,2023,632464,0.2544102966785431,0,2,0,0.0,0.3201997578144073,0.3201997578144073
17,0,0,20,0,18.9,50,0.08,0.63,0.55,0.95,188,3,1,8.4,38.0,2023-12-26,85,14,0,0,0,0,19,0,179951,1,2,3,27.0,7,-5030,11312,16342,55,False,0,1,3,0.5641716122627258,90,AMC,Manchester United,Aston Villa,3,2,22082,2023,633057,0.094231903553009,0,1,1,0.5641716122627258,0.7503065466880798,0.5911310315132141
18,0,0,4,0,19.3,50,0.03,0.15,0.12,0.98,191,2,0,4.9,17.8,2023-12-30,90,6,0,0,0,0,20,0,219357,1,2,3,12.0,1,36655,46276,9621,56,True,1,0,2,0.1098981872200965,90,MC,Aston Villa,Burnley,3,2,22085,2023,633524,0.0225582122802734,0,1,0,0.1098981872200965,0.2502926886081695,0.2199060618877411
19,0,0,4,1,6.9,50,0.23,0.35,0.12,1.09,207,0,0,2.1,7.6,2024-01-14,88,9,0,0,0,0,21,0,201531,1,0,0,6.0,3,-17598,20064,37662,56,False,0,0,2,0.1167664006352424,90,ML,Everton,Aston Villa,0,0,22098,2023,635208,0.0,0,0,0,0.1167664006352424,0.1792747676372528,0.0625083670020103
20,0,0,5,0,7.3,50,0.07,0.27,0.2,2.54,211,3,0,3.2,10.2,2024-01-30,90,15,0,0,0,0,22,0,183213,1,3,1,14.0,1,-20117,5849,25966,56,True,1,0,2,0.3699443340301513,90,MR,Aston Villa,Newcastle United,1,3,22105,2023,637872,0.0,0,0,0,0.3699443340301513,0.7565891146659851,0.7455580830574036
21,0,0,28,1,2.0,50,0.01,1.03,1.02,0.24,230,0,1,7.0,32.2,2024-02-03,70,17,0,0,0,0,23,0,171464,1,5,0,36.0,8,-12449,5116,17565,55,False,0,1,2,0.7992416620254517,75,AML,Sheffield United,Aston Villa,0,5,22124,2023,638752,0.0,0,0,1,0.7992416620254517,0.8440937995910645,0.095118835568428
22,0,0,11,0,37.8,50,0.23,0.47,0.24,1.75,231,2,0,8.8,15.4,2024-02-11,86,14,0,0,0,0,24,0,170691,1,2,1,35.0,2,-1612,11410,13022,55,True,0,0,4,0.2245432436466217,90,AMC,Aston Villa,Manchester United,1,2,22125,2023,640933,0.4932870864868164,0,3,0,0.2245432436466217,0.8685027956962585,0.1791702657938003
23,0,0,8,0,1.8,50,0.0,0.0,0.0,1.4,244,1,0,1.0,8.2,2024-02-17,90,10,0,0,0,0,25,0,159323,1,2,1,0.0,1,-9289,7712,17001,55,False,1,0,0,0.0,90,MC,Fulham,Aston Villa,1,2,22138,2023,641785,0.0,0,0,0,0.0,0.405018538236618,0.405018538236618
24,1,1,37,0,27.0,50,0.15,0.15,0.0,2.58,252,2,0,7.1,44.2,2024-02-24,90,16,0,0,0,0,26,0,162416,1,2,4,0.0,6,-890,9844,10734,55,True,0,0,0,0.0,90,MC,Aston Villa,Nottingham Forest,4,2,22147,2023,643180,0.4812630712985992,1,2,0,0.0,1.5110530853271484,1.431251049041748
25,0,0,15,0,29.0,50,0.37,0.37,0.0,2.28,265,2,0,4.2,12.8,2024-03-02,90,12,0,0,0,0,27,0,159786,1,3,2,0.0,2,-2364,6413,8777,55,False,0,0,0,0.0,90,MC,Luton,Aston Villa,2,3,22159,2023,645165,0.2236743867397308,0,2,0,0.0,0.9889674782752992,0.9889674782752992
26,0,0,2,0,34.7,50,0.14,0.14,0.0,2.3,272,4,0,4.9,12.6,2024-03-10,64,18,0,0,0,1,28,0,152273,1,4,0,2.0,-1,-7573,3944,11517,54,True,0,0,0,0.0,66,MC,Aston Villa,Tottenham,0,4,22167,2023,647127,0.126183271408081,0,3,0,0.0,0.0897077918052673,0.0668122842907905
27,1,0,27,0,41.4,50,0.38,0.38,0.0,1.56,311,3,0,7.7,31.6,2024-04-06,90,4,0,0,0,0,32,0,97432,1,3,3,4.0,5,-2944,1246,4190,53,True,0,0,0,0.0,90,AMC,Aston Villa,Brentford,3,3,22205,2023,651688,0.4778724908828735,1,2,0,0.0,0.4795103073120117,0.4795103073120117
28,0,0,15,1,1.9,50,0.02,0.05,0.03,1.62,321,0,0,2.3,18.8,2024-04-14,90,1,0,0,0,0,33,0,98511,1,2,0,2.0,3,773,3215,2442,53,False,0,0,1,0.0136140659451484,90,DMC,Arsenal,Aston Villa,0,2,22216,2023,654048,0.0,0,0,0,0.0136140659451484,0.0976221710443496,0.0840081050992012
29,0,0,9,0,2.3,50,0.03,0.1,0.07,1.69,331,1,0,1.3,7.4,2024-04-21,90,3,0,0,0,0,34,0,98204,1,1,3,3.0,2,-164,2928,3092,53,True,0,0,2,0.0608788691461086,90,DMC,Aston Villa,Bournemouth,3,1,22225,2023,655477,0.0,0,0,0,0.0608788691461086,0.1662708818912506,0.1237609907984733
30,1,0,15,0,10.8,50,0.02,0.38,0.36,1.37,341,2,0,2.2,5.2,2024-04-27,90,7,0,0,0,0,35,0,96152,1,2,2,6.0,5,-2413,922,3335,53,True,0,0,1,0.1313925832509994,90,AMC,Aston Villa,Chelsea,2,2,22236,2023,657252,0.0409878157079219,0,1,0,0.1313925832509994,0.4244838654994964,0.2521034777164459
31,0,0,6,0,1.1,50,0.01,0.01,0.0,2.69,353,1,0,1.3,11.4,2024-05-05,90,5,0,0,0,0,36,0,95940,1,0,1,0.0,2,-439,1196,1635,53,False,0,0,0,0.0,90,DMC,Brighton,Aston Villa,1,0,22247,2023,659408,0.0,0,0,0,0.0,0.0,0.0
32,0,0,15,0,34.3,50,0.26,0.28,0.02,1.73,361,3,0,5.3,13.8,2024-05-13,90,11,0,0,0,0,37,0,93471,1,3,3,5.0,1,-2357,1121,3478,53,True,1,0,1,0.0475130416452884,90,AML,Aston Villa,Liverpool,3,3,22256,2023,661847,0.121461771428585,0,2,0,0.0475130416452884,0.3760087192058563,0.2211915701627731
