goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,2,0.18767938017845154,90,ML,Tottenham,Brighton,1,4,2025-05-25,26976,2024,730148,0.11026506125926971,0,2,0,0.18767938017845154,0.30403071641921997,0.1465837061405182
0,1,0.0383719839155674,86,AMR,Brighton,Liverpool,3,2,2025-05-19,26965,2024,729255,0,0,0,0,0.0383719839155674,0.05403859168291092,0.015666605904698372
0,1,0.0328456349670887,87,AML,Wolverhampton Wanderers,Brighton,0,2,2025-05-10,26961,2024,725826,0.09210904687643051,0,2,0,0.0328456349670887,0.12495468556880951,0
1,2,0.17717495560646057,90,AMR,Brighton,Newcastle United,1,1,2025-05-04,26944,2024,724696,0,0,0,1,0.17717495560646057,0.17717495560646057,0
0,0,0,27,Sub,Brighton,West Ham,3,2,2025-04-26,26934,2024,722690,0,0,0,0,0,0.48146140575408936,0.48146140575408936
0,1,0.07859769463539124,69,AMR,Brentford,Brighton,4,2,2025-04-19,26923,2024,720477,0,0,0,0,0.07859769463539124,0.183404341340065,0.10480664670467377
0,1,0.09443143010139465,75,MR,Brighton,Leicester,2,2,2025-04-12,26914,2024,718691,0.537538468837738,0,2,0,0.09443143010139465,0.9277018904685974,0.34007591009140015
0,0,0,73,AMR,Crystal Palace,Brighton,2,1,2025-04-05,26904,2024,716847,0.586664080619812,1,1,0,0,0.6060678362846375,0.01940370351076126
0,2,0.08585500717163086,87,AMR,Manchester City,Brighton,2,2,2025-03-15,26889,2024,713030,0.09012666344642639,0,1,0,0.08585500717163086,0.41940373182296753,0.2780036926269531
0,1,0.05352283641695976,78,AMR,Brighton,Fulham,2,1,2025-03-08,26873,2024,711325,0.09056445956230164,0,1,0,0.05352283641695976,0.1440872997045517,0.05352283641695976
0,1,0.09366051107645035,90,AMR,Brighton,Bournemouth,2,1,2025-02-25,26863,2024,709063,0.07931125909090042,0,1,0,0.09366051107645035,0.8018102645874023,0.708149790763855
0,4,1.3348486423492432,90,AMR,Southampton,Brighton,0,4,2025-02-22,26861,2024,707875,0.4863399267196655,1,1,0,1.3348486423492432,2.369764804840088,0.548576295375824
2,2,0.7717089056968689,90,DR,Brighton,Chelsea,3,0,2025-02-14,26843,2024,705873,0.1590995341539383,0,3,2,0.7717089056968689,0.8600906133651733,0.30076295137405396
0,2,0.34807562828063965,90,MR,Nottingham Forest,Brighton,7,0,2025-02-01,26840,2024,702749,0.03543100878596306,0,1,0,0.34807562828063965,0.4019014537334442,0.018394822254776955
0,0,0,9,Sub,Brighton,Everton,0,1,2025-01-25,26824,2024,701417,0,0,0,0,0,0.07892929017543793,0.07892929017543793
1,2,0.5574285984039307,71,MR,Manchester United,Brighton,1,3,2025-01-19,26818,2024,700487,1.1751863956451416,1,2,1,0.5574285984039307,1.7326149940490723,0
0,1,0.35686981678009033,26,Sub,Ipswich,Brighton,0,2,2025-01-16,26805,2024,699561,0,0,0,0,0.35686981678009033,0.35686981678009033,0
0,1,0.2306436151266098,40,Sub,Brighton,Arsenal,1,1,2025-01-04,26794,2024,697380,0.011697596870362759,0,1,0,0.2306436151266098,0.2306436151266098,0
0,1,0.03523968905210495,20,Sub,Aston Villa,Brighton,2,2,2024-12-30,26782,2024,697008,0,0,0,0,0.03523968905210495,0.03523968905210495,0
0,0,0,17,Sub,Brighton,Brentford,0,0,2024-12-27,26774,2024,696378,0,0,0,0,0,0.055216412991285324,0.055216412991285324
0,0,0,18,Sub,West Ham,Brighton,1,1,2024-12-21,26767,2024,695317,0,0,0,0,0,0.42509445548057556,0.42509445548057556
0,0,0,76,AMR,Brighton,Crystal Palace,1,3,2024-12-15,26756,2024,694194,0,0,0,0,0,0,0
1,2,0.2420024424791336,17,Sub,Leicester,Brighton,2,2,2024-12-08,26751,2024,692800,0,0,0,1,0.2420024424791336,0.2420024424791336,0
0,0,0,8,Sub,Fulham,Brighton,3,1,2024-12-05,26736,2024,691627,0,0,0,0,0,0,0
0,0,0,1,Sub,Brighton,Southampton,1,1,2024-11-29,26723,2024,689624,0.059406936168670654,0,2,0,0,0.01580437831580639,0
1,2,0.37337446212768555,89,AMR,Brighton,Tottenham,3,2,2024-10-06,26671,2024,680425,0,0,0,1,0.37337446212768555,0.4539943039417267,0.09768026322126389
0,1,0.1074213758111,11,Sub,Chelsea,Brighton,4,2,2024-09-28,26657,2024,677919,0,0,0,0,0.1074213758111,0.13320915400981903,0.02578776888549328
0,0,0,24,Sub,Brighton,Nottingham Forest,2,2,2024-09-22,26650,2024,676310,0.0243045836687088,0,1,0,0,0,0
0,0,0,71,MR,Brighton,Ipswich,0,0,2024-09-14,26633,2024,673646,0.12934993207454681,0,2,0,0,0.2364976853132248,0.10714776068925858
0,2,0.34899136424064636,76,AMR,Arsenal,Brighton,1,1,2024-08-31,26622,2024,671529,0,0,0,0,0.34899136424064636,0.44279566407203674,0.09380429983139038
0,2,0.12109375,90,AMR,Brighton,Manchester United,2,1,2024-08-24,26612,2024,667699,0.271284818649292,0,2,0,0.12109375,1.1174625158309937,0.9963687658309937
0,0,0,46,AMR,Everton,Brighton,0,3,2024-08-17,26605,2024,666346,0.9331552386283875,1,3,0,0,0.9331552386283875,0
