goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.4621611535549164,16,Sub,Fulham,Manchester City,0,2,2025-05-25,26981,2024,730202,0,0,0,0,0.4621611535549164,0.4621611535549164,0.4621611535549164
0,0,0,20,Sub,Brentford,Fulham,2,3,2025-05-18,26964,2024,728523,0,0,0,0,0,0.016319679096341133,0.016319679096341133
0,1,0.08341337740421295,4,Sub,Fulham,Everton,1,3,2025-05-10,26953,2024,725723,0,0,0,0,0.08341337740421295,0.08341337740421295,0
0,0,0,1,Sub,Leicester,Fulham,0,2,2025-01-18,26817,2024,700049,0,0,0,0,0,0,0
0,1,0.04245133325457573,1,Sub,West Ham,Fulham,3,2,2025-01-14,26808,2024,699166,0.6829599142074585,0,1,0,0.04245133325457573,0.7254112362861633,0
0,0,0,1,Sub,Fulham,Bournemouth,2,2,2024-12-29,26786,2024,696715,0,0,0,0,0,0,0
0,0,0,64,AMC,Fulham,Southampton,0,0,2024-12-22,26763,2024,695637,0.07022207975387573,0,2,0,0,0.08716714382171631,0.016945065930485725
0,0,0,8,Sub,Fulham,Brighton,3,1,2024-12-05,26736,2024,691614,0,0,0,0,0,0,0
