goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.08867344260215759,1,Sub,Liverpool,Crystal Palace,1,1,2025-05-25,26975,2024,730183,0,0,0,0,0.08867344260215759,0.21290487051010132,0.12423142790794373
0,2,0.15294285118579865,24,Sub,Crystal Palace,Wolverhampton Wanderers,4,2,2025-05-20,26967,2024,729290,0,0,0,0,0.15294285118579865,0.1922241747379303,0.03928132355213165
0,1,0.04523341357707977,7,Sub,Manchester City,Crystal Palace,5,2,2025-04-12,26917,2024,718343,0,0,0,0,0.04523341357707977,0.04523341357707977,0
1,2,0.12109636515378952,13,Sub,Southampton,Crystal Palace,1,1,2025-04-02,26900,2024,716230,0,0,0,1,0.12109636515378952,0.12109636515378952,0
0,0,0,21,Sub,Tottenham,Crystal Palace,3,1,2024-03-02,22164,2023,644925,0,0,0,0,0,0,0
0,0,0,21,Sub,Crystal Palace,Burnley,3,0,2024-02-24,22150,2023,643246,0.5142366886138916,1,1,0,0,0.5142366886138916,0.5142366886138916
0,3,0.12811610102653503,87,AML,Crystal Palace,Chelsea,1,3,2024-02-12,22126,2023,641274,0.12211845815181732,0,1,0,0.12811610102653503,0.25023457407951355,0
0,2,0.0640910342335701,28,Sub,Brighton,Crystal Palace,4,1,2024-02-03,22118,2023,638567,0,0,0,0,0.0640910342335701,0.08810393512248993,0.024012897163629532
0,0,0,10,Sub,Arsenal,Crystal Palace,5,0,2024-01-20,22103,2023,635695,0,0,0,0,0,0,0
0,0,0,1,Sub,Crystal Palace,Brentford,3,1,2023-12-30,22086,2023,633557,0,0,0,0,0,0,0
0,1,0.021309370175004005,1,Sub,Chelsea,Crystal Palace,2,1,2023-12-27,22080,2023,633092,0,0,0,0,0.021309370175004005,0.021309370175004005,0
0,0,0,4,Sub,Manchester City,Crystal Palace,2,2,2023-12-16,22061,2023,630320,0,0,0,0,0,0.05349571630358696,0.05349571630358696
0,1,0.0706448033452034,9,Sub,Crystal Palace,Tottenham,1,2,2023-10-27,21990,2023,619474,0.01860627718269825,0,1,0,0.0706448033452034,0.0706448033452034,0
0,1,0.0074213468469679356,15,Sub,Newcastle United,Crystal Palace,4,0,2023-10-21,21981,2023,618180,0.2090025246143341,0,3,0,0.0074213468469679356,0.12763158977031708,0
