goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.3664870262145996,90,DC,Ipswich,Brentford,0,1,2025-05-10,26954,2024,725743,0,0,0,0,0.3664870262145996,0.3664870262145996,0
0,0,0,90,DC,Everton,Ipswich,2,2,2025-05-03,26950,2024,724091,0.01346988882869482,1,1,0,0,0.22460179030895233,0.21113190054893494
0,0,0,90,DC,Newcastle United,Ipswich,3,0,2025-04-26,26938,2024,722603,0,0,0,0,0,0,0
0,0,0,56,Sub,Ipswich,Arsenal,0,4,2025-04-20,26927,2024,720983,0.0589325986802578,0,1,0,0,0.050650082528591156,0.050650082528591156
0,0,0,90,DC,Chelsea,Ipswich,2,2,2025-04-13,26915,2024,719229,0,0,0,0,0,0.06203103065490723,0.06203103065490723
0,0,0,90,DC,Ipswich,Wolverhampton Wanderers,1,2,2025-04-05,26907,2024,716795,0.06411700695753098,0,1,0,0,0.06411700695753098,0
0,0,0,90,DC,Bournemouth,Ipswich,1,2,2025-04-02,26896,2024,716097,0.06561725586652756,0,1,0,0,0.5158438086509705,0.4502265453338623
0,0,0,42,Sub,Ipswich,Nottingham Forest,2,4,2025-03-15,26887,2024,712988,0,0,0,0,0,0.05147811025381088,0.05147811025381088
0,1,0.12835589051246643,90,DC,Ipswich,Manchester City,0,6,2025-01-19,26816,2024,700753,0,0,0,0,0.12835589051246643,0.1009349599480629,0.1009349599480629
0,0,0,90,DC,Ipswich,Newcastle United,0,4,2024-12-21,26771,2024,695324,0,0,0,0,0,0.23512910306453705,0.23512910306453705
0,0,0,90,DC,Wolverhampton Wanderers,Ipswich,1,2,2024-12-14,26758,2024,693616,0,0,0,0,0,0.5991424918174744,0.5991424918174744
0,1,0.08913636952638626,90,DC,Ipswich,Bournemouth,1,2,2024-12-08,26750,2024,692743,0.1296076476573944,1,2,0,0.08913636952638626,0.19450439512729645,0.06489675492048264
0,3,0.1993584781885147,90,DC,Nottingham Forest,Ipswich,1,0,2024-11-30,26728,2024,690007,0,0,0,0,0.1993584781885147,0.10503584146499634,0.10503584146499634
0,0,0,90,DC,Ipswich,Manchester United,1,1,2024-11-24,26718,2024,689245,0,0,0,0,0,0.547687828540802,0.547687828540802
0,1,0.028325797989964485,90,DC,Tottenham,Ipswich,1,2,2024-11-10,26709,2024,687298,0,0,0,0,0.028325797989964485,0,0
0,0,0,90,DC,Ipswich,Leicester,1,1,2024-11-02,26695,2024,684993,0,0,0,0,0,0.03212675452232361,0.03212675452232361
0,1,0.029029617086052895,90,DC,Brentford,Ipswich,4,3,2024-10-26,26685,2024,683007,0.04493486136198044,0,1,0,0.029029617086052895,0.45398619771003723,0.4090513288974762
0,2,0.09058257192373276,90,DC,Ipswich,Everton,0,2,2024-10-19,26674,2024,681414,0,0,0,0,0.09058257192373276,0.5103933811187744,0.5103933811187744
