assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,4,0,4.9,418,0.02,0.02,0.0,1.07,12,0,0,1.2,7.2,2024-08-25,32,0,0,0,0,0,0,0,False,3,0,0,0,0,2,0,1018843,0,1,1,0.0,1,-267155,15134,282289,59,False,0,418,0,0,0.0,29,Bournemouth,Newcastle United,1,1,26620,2024,668728,0.0,0,0,0,0.0,0.6358006596565247,0.6358006596565247,652,Newcastle United,4,3,2,1.0,DEF
0,0,2,0,5.2,418,0.02,0.02,0.0,0.15,40,0,0,0.7,1.8,2024-09-15,26,0,0,0,0,0,0,0,False,20,0,0,0,0,4,0,699073,0,2,1,0.0,1,-161927,15384,177311,58,False,0,418,0,0,0.0,24,Wolverhampton Wanderers,Newcastle United,1,2,26641,2024,674638,0.0,0,0,0,0.0,0.081285685300827,0.081285685300827,652,Newcastle United,4,3,4,1.0,DEF
0,0,7,0,12.3,418,0.02,0.02,0.0,1.69,44,2,0,2.1,8.8,2024-09-21,73,0,0,0,0,0,0,0,False,9,0,0,0,0,5,0,654754,1,1,3,0.0,1,-55805,10908,66713,58,False,0,418,0,0,0.0,75,Fulham,Newcastle United,3,1,26646,2024,675730,0.0,0,0,0,0.0,0.2490691393613815,0.2490691393613815,652,Newcastle United,4,3,5,1.3,DEF
0,0,5,0,7.2,418,0.04,0.07,0.03,0.67,58,1,0,2.6,10.0,2024-09-28,77,0,0,0,0,0,0,0,False,13,0,0,0,0,6,0,589856,1,1,1,9.0,2,-69028,4131,73159,57,True,0,418,0,1,0.0600954256951808,79,Newcastle United,Manchester City,1,1,26652,2024,677433,0.0,0,0,0,0.0600954256951808,0.265186458826065,0.205091044306755,652,Newcastle United,4,4,6,0.5,DEF
0,2,28,1,36.1,418,0.12,0.12,0.0,0.63,67,0,0,5.5,16.8,2024-10-05,70,0,0,0,0,0,0,0,False,8,0,0,0,0,7,0,538639,1,0,0,2.0,8,-55975,6018,61993,57,False,0,418,0,0,0.0,77,Everton,Newcastle United,0,0,26669,2024,679742,0.1524757146835327,0,2,0,0.0,0.1870548725128173,0.1870548725128173,652,Newcastle United,4,3,7,2.6,DEF
0,0,2,0,1.1,418,0.01,0.01,0.0,0.0,119,0,0,0.1,0.0,2024-11-25,6,0,0,0,0,0,0,0,False,19,0,0,0,0,12,0,358366,0,2,0,0.0,1,-13460,581,14041,56,True,0,418,0,0,0.0,3,Newcastle United,West Ham,0,2,26713,2024,689562,0.0,0,0,0,0.0,0.0,0.0,652,Newcastle United,2,4,12,0.1,DEF
0,0,0,0,0.9,418,0.0,0.0,0.0,0.66,142,1,0,0.2,0.8,2024-12-07,7,0,0,0,0,0,0,0,False,4,0,0,0,0,15,0,353764,0,2,4,0.0,1,-7649,1754,9403,56,False,0,418,0,0,0.0,4,Brentford,Newcastle United,4,2,26743,2024,692245,0.0,0,0,0,0.0,0.0689212381839752,0.0689212381839752,652,Newcastle United,4,3,15,0.4,DEF
0,0,9,0,7.2,418,0.02,0.02,0.0,0.0,157,0,0,1.4,6.6,2024-12-14,26,0,0,0,0,0,0,0,False,11,0,0,0,0,16,0,359878,0,0,4,0.0,1,2723,7944,5221,56,True,0,418,0,0,0.0,23,Newcastle United,Leicester,4,0,26760,2024,693641,0.0,0,0,0,0.0,0.0802507027983665,0.0802507027983665,652,Newcastle United,1,4,16,0.6,DEF
0,0,11,0,3.4,418,0.15,0.15,0.0,0.17,166,0,0,1.0,6.6,2024-12-21,26,0,0,0,0,0,0,0,False,10,0,0,0,0,17,0,368627,0,4,0,0.0,1,5785,11786,6001,56,False,0,418,0,0,0.0,21,Ipswich,Newcastle United,0,4,26771,2024,695350,0.0,0,0,0,0.0,0.0,0.0,652,Newcastle United,4,2,17,0.7,DEF
0,0,18,1,4.0,418,0.03,0.03,0.0,0.16,177,0,0,1.4,8.4,2024-12-26,77,0,0,0,0,0,0,0,False,2,0,0,0,0,18,0,367374,1,0,3,2.0,5,-2455,7028,9483,56,True,1,418,0,0,0.0,83,Newcastle United,Aston Villa,3,0,26778,2024,696206,0.0,0,0,0,0.0,1.0220117568969729,1.0220117568969729,652,Newcastle United,3,4,18,1.3,DEF
