assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0,2,29,0,0.4,629,0.01,0.53,0.52,0.27,102,0,1,5.5,35.6,2024-11-09,33,0,0,0,0,0,0,0,False,13,0,0,0,0,11,0,498,0,1,2,19.0,8,62,105,43,55,True,0,629,1,1,0.5549602508544922,31,Brighton,Manchester City,2,1,26703,2024,686861,0.0,0,0,1,0.5549602508544922,1.2516529560089111,0.6966927647590637,13206,Brighton,4,3,11,1.3,MID
0,0,4,0,0.5,629,0.0,0.03,0.03,0.89,113,1,0,0.7,2.6,2024-11-23,14,0,0,0,0,0,0,0,False,3,0,0,0,0,12,0,10261,0,2,1,4.0,1,8894,9410,516,55,False,0,629,0,1,0.0513505712151527,9,Bournemouth,Brighton,1,2,26712,2024,688386,0.0,0,0,0,0.0513505712151527,0.0513505712151527,0.0,13206,Brighton,3,3,12,3.0,MID
0,0,6,0,5.6,629,0.41,0.45,0.04,0.96,122,1,0,2.7,2.2,2024-11-29,71,0,0,0,0,0,0,0,False,17,0,0,0,0,13,0,10922,1,1,1,19.0,1,785,2266,1481,55,True,1,629,0,2,0.0587047263979911,76,Brighton,Southampton,1,1,26723,2024,689619,0.0,0,0,0,0.0587047263979911,0.3336644172668457,0.3219915926456451,13206,Brighton,1,3,13,3.0,MID
0,0,5,0,45.2,629,0.24,0.34,0.1,0.63,135,2,0,5.9,6.6,2024-12-05,80,0,0,0,0,0,0,0,False,9,1,0,0,0,14,0,10529,1,1,3,7.0,0,-540,1184,1724,55,False,0,629,0,1,0.094165988266468,83,Fulham,Brighton,3,1,26736,2024,691623,0.2736923098564148,0,3,0,0.094165988266468,0.5991037487983704,0.4645988345146179,13206,Brighton,3,3,14,2.5,MID
0,0,8,0,10.5,629,0.02,0.02,0.0,1.0,147,2,0,1.7,6.6,2024-12-08,19,0,0,0,0,0,0,0,False,11,0,0,0,0,15,0,10014,0,2,2,0.0,1,-674,911,1585,55,False,0,629,0,0,0.0,17,Leicester,Brighton,2,2,26751,2024,692799,0.0929633453488349,0,1,0,0.0,0.0929633453488349,0.0929633453488349,13206,Brighton,3,1,15,0.8,MID
0,0,20,1,38.5,629,0.17,0.34,0.17,0.57,173,0,0,9.3,16.4,2024-12-27,66,0,0,0,0,0,0,0,False,4,0,0,0,0,18,0,6066,1,0,0,38.0,3,-1190,181,1371,55,True,0,629,0,4,0.2787685096263885,72,Brighton,Brentford,0,0,26774,2024,696372,0.220930591225624,0,3,0,0.2787685096263885,0.6113080382347107,0.226969689130783,13206,Brighton,3,3,18,0.8,MID
0,0,4,0,4.5,629,0.07,0.26,0.19,0.19,181,0,0,1.5,3.0,2024-12-30,21,0,0,0,0,0,0,0,False,2,0,0,0,0,19,0,5878,0,2,2,7.0,1,-321,334,655,55,False,0,629,0,2,0.1051210016012191,9,Aston Villa,Brighton,2,2,26782,2024,697006,0.0,0,0,0,0.1051210016012191,0.1403606981039047,0.0352396890521049,13206,Brighton,3,4,19,0.8,MID
0,0,5,0,11.8,629,0.09,0.1,0.01,0.58,193,1,0,2.1,5.6,2025-01-04,45,0,0,0,0,0,0,0,False,1,0,0,0,0,20,0,5486,1,1,1,4.0,1,-519,281,800,55,True,0,629,0,1,0.0207761712372303,50,Brighton,Arsenal,1,1,26794,2024,697376,0.4456722140312195,0,1,0,0.0207761712372303,0.5755353569984436,0.1090869829058647,13206,Brighton,5,3,20,0.5,MID
1,0,20,1,26.2,629,0.18,0.18,0.0,0.29,204,0,0,5.0,21.4,2025-01-16,62,0,0,0,0,0,0,0,False,10,0,0,0,0,21,0,5538,1,2,0,2.0,6,-212,449,661,55,False,0,629,0,0,0.0,64,Ipswich,Brighton,0,2,26805,2024,699556,0.1593390256166458,1,2,0,0.0,0.1606198996305465,0.0628162175416946,13206,Brighton,3,2,21,2.2,MID
0,0,2,0,1.1,629,0.01,0.04,0.03,0.0,223,0,0,0.6,0.0,2025-01-25,6,0,0,0,0,0,0,0,False,8,0,0,0,0,23,0,5021,0,1,0,6.0,1,-531,176,707,55,True,0,629,0,1,0.0298374891281127,1,Brighton,Everton,0,1,26824,2024,701415,0.0,0,0,0,0.0298374891281127,0.0298374891281127,0.0,13206,Brighton,3,3,23,1.5,MID
0,0,9,0,12.2,629,0.04,0.1,0.06,2.42,239,4,0,2.5,5.4,2025-02-01,45,0,0,0,0,0,0,0,False,16,0,0,0,0,24,0,4902,0,0,7,7.0,1,-253,170,423,55,False,0,629,0,1,0.0691276490688324,40,Nottingham Forest,Brighton,7,0,26840,2024,702754,0.0183948222547769,0,1,0,0.0691276490688324,0.0183948222547769,0.0183948222547769,13206,Brighton,3,4,24,1.5,MID
0,0,1,0,0.2,629,0.0,0.0,0.0,0.0,242,0,0,0.2,2.2,2025-02-14,6,0,0,0,0,0,0,0,False,6,0,0,0,0,25,0,4851,0,0,3,0.0,1,-283,145,428,55,True,0,629,0,0,0.0,2,Brighton,Chelsea,3,0,26843,2024,705884,0.0,0,0,0,0.0,0.0,0.0,13206,Brighton,3,3,25,0.5,MID
0,0,1,0,0.2,629,0.0,0.0,0.0,0.0,242,0,0,0.2,2.2,2025-02-14,6,0,0,0,0,0,0,0,False,6,0,0,0,0,25,0,4851,0,0,3,0.0,1,-283,145,428,55,True,0,629,0,0,0.0,2,Brighton,Chelsea,3,0,26843,2024,705884,0.0,0,0,0,0.0,0.0,0.0,13206,Brighton,3,3,25,0.5,MID
