assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,11,0,12.8,77,0.01,0.01,0.0,1.02,6,1,0,3.6,22.8,2024-08-17,62,0,0,0,0,0,0,0,False,16,0,0,0,0,1,0,4339,1,1,1,0.0,2,0,0,0,50,False,0,77,0,0,0.0,74,Nottingham Forest,Bournemouth,1,1,26607,2024,666406,0.056976992636919,0,1,0,0.0,0.1144729331135749,0.0574959442019462,12149,Bournemouth,3,4,1,1.6,MID
0,0,3,0,0.3,77,0.01,0.03,0.02,1.36,12,1,0,0.5,3.4,2024-08-25,26,0,0,0,0,0,0,0,False,15,0,0,0,0,2,0,5356,0,1,1,1.0,1,-166,382,548,50,True,0,77,0,1,0.0125407958403229,23,Bournemouth,Newcastle United,1,1,26620,2024,668713,0.0,0,0,0,0.0125407958403229,0.0125407958403229,0.0,12149,Bournemouth,4,3,2,1.0,MID
0,0,4,0,2.4,77,0.01,0.01,0.0,0.26,24,0,0,1.5,12.6,2024-08-31,24,0,0,0,0,0,0,0,False,8,0,0,0,0,3,0,5140,0,3,2,0.0,1,-574,349,923,50,False,0,77,0,0,0.0,23,Everton,Bournemouth,2,3,26624,2024,671778,0.0,0,0,0,0.0,0.4834787547588348,0.4834787547588348,12149,Bournemouth,3,3,3,1.3,MID
0,0,5,0,0.3,77,0.0,0.0,0.0,0.32,32,1,0,0.3,2.8,2024-09-14,22,0,0,0,0,0,0,0,False,6,0,0,0,0,4,0,5049,0,1,0,0.0,1,-414,336,750,49,True,0,77,0,0,0.0,21,Bournemouth,Chelsea,0,1,26639,2024,674161,0.0,0,0,0,0.0,0.0,0.0,12149,Bournemouth,3,3,4,1.2,MID
0,0,4,0,2.0,77,0.02,0.12,0.1,0.4,46,0,0,2.0,5.6,2024-09-21,21,0,0,0,0,0,0,0,False,12,0,0,0,0,5,0,4959,0,0,3,12.0,1,-197,172,369,49,False,0,77,0,2,0.0673204958438873,18,Liverpool,Bournemouth,3,0,26645,2024,675711,0.0,0,0,0,0.0673204958438873,0.0673204958438873,0.0,12149,Bournemouth,3,5,5,0.5,MID
0,0,3,0,1.0,77,0.0,0.0,0.0,0.02,52,0,0,0.4,1.2,2024-09-30,14,0,0,0,0,0,0,0,False,17,0,0,0,0,6,0,4831,0,1,3,2.0,1,-223,184,407,49,True,0,77,0,0,0.0,11,Bournemouth,Southampton,3,1,26661,2024,678936,0.0,0,0,0,0.0,0.076769895851612,0.076769895851612,12149,Bournemouth,1,3,6,1.5,MID
0,0,7,0,21.9,77,0.04,0.04,0.0,0.03,68,0,0,3.5,11.2,2024-10-05,27,0,0,0,0,0,0,0,False,11,0,0,0,0,7,0,4695,0,0,1,2.0,1,-217,176,393,49,False,0,77,0,0,0.0,24,Leicester,Bournemouth,1,0,26663,2024,679449,0.0684932246804237,0,2,0,0.0,0.7303575873374939,0.6618643999099731,12149,Bournemouth,3,1,7,1.5,MID
0,0,17,1,24.8,77,0.08,0.08,0.0,0.26,71,0,0,4.0,11.4,2024-10-19,62,0,0,0,0,0,0,0,False,1,0,0,0,0,8,0,4572,1,0,2,4.0,3,-187,103,290,48,True,0,77,0,0,0.0,67,Bournemouth,Arsenal,2,0,26680,2024,681569,0.1140506193041801,0,2,0,0.0,0.2100458741188049,0.0959952622652053,12149,Bournemouth,5,3,8,0.7,MID
0,0,2,0,4.3,77,0.1,0.15,0.05,0.33,248,0,0,1.1,1.2,2025-02-15,13,0,0,0,0,0,0,0,False,17,0,0,0,0,25,0,2937,0,3,1,5.0,1,-34,11,45,47,False,0,77,0,1,0.0643862411379814,12,Southampton,Bournemouth,1,3,26849,2024,706273,0.0,0,0,0,0.0643862411379814,0.1644449532032013,0.1000587195158004,12149,Bournemouth,3,1,25,1.0,MID
0,0,2,0,4.3,77,0.1,0.15,0.05,0.33,248,0,0,1.1,1.2,2025-02-15,13,0,0,0,0,0,0,0,False,17,0,0,0,0,25,0,2937,0,3,1,5.0,1,-34,11,45,47,False,0,77,0,1,0.0643862411379814,12,Southampton,Bournemouth,1,3,26849,2024,706273,0.0,0,0,0,0.0643862411379814,0.1644449532032013,0.1000587195158004,12149,Bournemouth,3,1,25,1.0,MID
