assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,-1,0,0.0,8,0.0,0.0,0.0,0.99,47,1,0,0.5,5.2,2024-09-22,16,0,0,0,0,0,0,0,False,13,0,0,0,0,5,0,15120,0,2,2,0.0,1,-747,390,1137,49,False,0,8,0,0,0.0,7,Manchester City,Arsenal,2,2,26651,2024,676611,0.0,0,0,0,0.0,0.0,0.0,10012,Arsenal,5,4,5,0.2,DEF
0,0,3,0,0.3,8,0.0,0.0,0.0,0.04,61,0,0,0.3,2.4,2024-10-05,1,0,0,0,0,0,0,0,False,17,0,0,0,0,7,0,16462,0,1,3,0.0,1,395,1626,1231,48,True,0,8,0,0,0.0,1,Arsenal,Southampton,3,1,26666,2024,679528,0.0,0,0,0,0.0,0.0,0.0,10012,Arsenal,1,5,7,2.0,DEF
0,0,-4,0,0.2,8,0.0,0.0,0.0,1.69,71,2,0,0.3,3.0,2024-10-19,43,0,0,0,0,0,0,0,False,3,0,0,0,0,8,0,16198,0,0,2,0.0,0,-679,557,1236,48,False,0,8,0,0,0.0,49,Bournemouth,Arsenal,2,0,26680,2024,681592,0.0,0,0,0,0.0,0.0,0.0,10012,Arsenal,5,3,8,1.3,DEF
0,0,-1,0,0.5,8,0.0,0.0,0.0,0.45,81,1,0,0.6,5.6,2024-10-27,36,0,0,0,0,0,0,0,False,12,0,0,0,0,9,0,16194,0,2,2,0.0,1,-274,482,756,48,True,0,8,0,0,0.0,32,Arsenal,Liverpool,2,2,26691,2024,683707,0.0,0,0,0,0.0,0.0,0.0,10012,Arsenal,5,5,9,0.7,DEF
0,0,2,0,0.0,8,0.0,0.0,0.0,0.06,111,0,0,0.0,0.0,2024-11-23,2,0,0,0,0,0,0,0,False,16,0,0,0,0,12,0,16644,0,0,3,0.0,1,-257,436,693,48,True,0,8,0,0,0.0,1,Arsenal,Nottingham Forest,3,0,26714,2024,688492,0.0,0,0,0,0.0,0.0,0.0,10012,Arsenal,4,5,12,1.3,DEF
0,0,3,0,0.0,8,0.0,0.0,0.0,0.84,129,0,0,1.0,10.0,2024-11-30,45,0,0,0,0,0,0,0,False,19,0,0,0,0,13,0,16587,0,5,2,0.0,1,-233,255,488,48,False,0,8,0,0,0.0,37,West Ham,Arsenal,2,5,26730,2024,690386,0.0,0,0,0,0.0,0.0,0.0,10012,Arsenal,5,2,13,1.5,DEF
0,0,29,1,10.5,8,0.0,0.0,0.0,0.22,131,0,0,2.2,11.6,2024-12-04,90,0,0,0,0,0,0,0,False,14,0,0,0,0,14,0,16532,1,0,2,0.0,6,-236,268,504,48,True,0,8,0,0,0.0,90,Arsenal,Manchester United,2,0,26733,2024,691511,0.0577365979552269,0,1,0,0.0,0.0577365979552269,0.0,10012,Arsenal,2,5,14,3.0,DEF
0,0,8,0,2.2,8,0.03,0.03,0.0,0.16,145,1,0,1.4,11.4,2024-12-08,90,0,0,0,0,0,0,0,False,9,0,0,0,0,15,0,19127,1,1,1,0.0,2,2087,2521,434,48,False,0,8,0,0,0.0,90,Fulham,Arsenal,1,1,26749,2024,692729,0.0,0,0,0,0.0,0.0578923784196376,0.0578923784196376,10012,Arsenal,5,3,15,3.5,DEF
0,0,10,0,1.7,8,0.01,0.07,0.06,0.99,291,1,0,2.4,16.8,2025-04-01,74,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,19166,0,1,2,5.0,2,-64,177,241,48,True,0,8,0,1,0.0722864866256713,75,Arsenal,Fulham,2,1,26892,2024,715953,0.0,0,0,0,0.0722864866256713,0.1531051844358444,0.0808186903595924,10012,Arsenal,3,5,30,,
0,0,13,0,14.8,8,0.08,0.08,0.0,1.09,304,1,0,3.7,18.0,2025-04-05,90,0,0,0,0,0,0,0,False,8,0,0,0,0,31,0,44744,1,1,1,4.0,2,25242,29371,4129,48,False,0,8,0,0,0.0,90,Everton,Arsenal,1,1,26905,2024,716502,0.3331550061702728,0,1,0,0.0,0.3331550061702728,0.3331550061702728,10012,Arsenal,5,3,31,1.8,DEF
0,0,10,0,14.9,8,0.03,0.1,0.07,0.24,311,1,0,3.1,14.4,2025-04-12,90,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,69886,1,1,1,2.0,2,24877,29147,4270,48,True,0,8,0,1,0.020107939839363,90,Arsenal,Brentford,1,1,26913,2024,718781,0.028176724910736,0,1,0,0.020107939839363,0.2464235574007034,0.2263156175613403,10012,Arsenal,3,5,32,,
0,0,28,1,5.0,8,0.02,0.02,0.0,0.17,326,0,0,1.8,10.8,2025-04-20,90,0,0,0,0,0,0,0,False,10,0,0,0,0,33,0,275547,1,4,0,2.0,6,185406,188572,3166,48,False,0,8,0,0,0.0,90,Ipswich,Arsenal,0,4,26927,2024,720991,0.0,0,0,0,0.0,0.6607143878936768,0.6607143878936768,10012,Arsenal,5,2,33,7.3,DEF
0,0,25,0,5.1,8,0.06,0.1,0.04,1.75,331,2,1,8.9,67.0,2025-04-23,90,0,0,0,0,0,0,0,False,7,0,0,0,0,33,0,275547,1,2,2,17.0,7,185406,188572,3166,48,True,0,8,1,1,0.1219534948468208,90,Arsenal,Crystal Palace,2,2,26933,2024,721997,0.0,0,0,1,0.1219534948468208,0.623929500579834,0.623929500579834,10012,Arsenal,3,5,33,7.3,DEF
