assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,12,0,0.3,326,0.0,0.0,0.0,0.15,4,0,0,1.5,14.2,2024-08-17,45,0,0,0,0,0,0,0,False,10,0,0,0,0,1,0,151453,0,2,0,0.0,1,0,0,0,50,False,0,326,0,0,0.0,43,Ipswich,Liverpool,0,2,26603,2024,666259,0.0,0,0,0,0.0,1.809726357460022,1.809726357460022,6326,Liverpool,5,2,1,3.4,DEF
0,1,31,1,2.9,326,0.02,0.21,0.19,0.36,16,0,0,5.0,26.0,2024-08-25,90,0,0,0,0,0,0,0,False,4,0,0,0,0,2,0,176352,1,0,2,21.0,7,-6419,19413,25832,50,True,0,326,0,2,0.1273247599601745,90,Liverpool,Brentford,2,0,26621,2024,668949,0.0,0,0,0,0.1273247599601745,1.3729791641235352,1.3729791641235352,6326,Liverpool,3,5,2,4.5,DEF
0,0,28,1,1.0,326,0.0,0.04,0.04,1.36,27,0,0,1.8,12.8,2024-09-01,90,0,0,0,0,0,0,0,False,14,0,0,0,0,3,0,255327,1,3,0,4.0,6,53460,98885,45425,50,False,0,326,0,1,0.0801961049437522,90,Manchester United,Liverpool,0,3,26631,2024,672629,0.0,0,0,0,0.0801961049437522,0.0,0.0,6326,Liverpool,5,3,3,5.2,DEF
0,0,9,0,11.6,326,0.02,0.02,0.0,0.25,36,1,0,2.4,12.6,2024-09-14,74,0,0,0,0,0,0,0,False,16,0,0,0,0,4,0,553898,1,1,0,0.0,2,267619,360330,92711,50,True,0,326,0,0,0.0,78,Liverpool,Nottingham Forest,0,1,26635,2024,673766,0.0203392002731561,0,1,0,0.0,0.5913506150245667,0.5710114240646362,6326,Liverpool,4,5,4,4.5,DEF
1,0,36,1,11.2,326,0.03,0.03,0.0,1.08,46,0,0,6.0,48.6,2024-09-21,90,0,0,0,0,0,0,0,False,3,0,0,0,0,5,0,639182,1,0,3,0.0,8,78051,105958,27907,51,True,1,326,0,0,0.0,90,Liverpool,Bournemouth,3,0,26645,2024,675685,0.2868708968162536,1,1,0,0.0,1.997298240661621,1.997298240661621,6326,Liverpool,3,5,5,6.3,DEF
0,0,15,0,1.2,326,0.01,0.18,0.17,0.63,60,1,1,6.2,39.6,2024-09-28,90,0,0,0,0,0,0,0,False,20,0,0,0,0,6,0,854385,1,2,1,21.0,7,194101,266081,71980,51,False,1,326,1,2,0.1040082350373268,90,Wolverhampton Wanderers,Liverpool,1,2,26658,2024,678066,0.0,0,0,1,0.1040082350373268,0.6266660094261169,0.6266660094261169,6326,Liverpool,5,3,6,6.3,DEF
0,0,23,1,1.2,326,0.01,0.01,0.0,0.64,66,0,0,2.1,19.4,2024-10-05,90,0,0,0,0,0,0,0,False,7,0,0,0,0,7,0,1146427,1,1,0,0.0,6,259338,292977,33639,52,False,0,326,0,0,0.0,90,Crystal Palace,Liverpool,0,1,26662,2024,679188,0.0,0,0,0,0.0,0.6119690537452698,0.6119690537452698,6326,Liverpool,5,3,7,6.3,DEF
0,0,7,0,0.4,326,0.0,0.0,0.0,0.99,74,1,0,0.7,6.2,2024-10-20,90,0,0,0,0,0,0,0,False,6,0,0,0,0,8,0,1298990,1,1,2,0.0,1,143517,200810,57293,52,True,1,326,0,0,0.0,90,Liverpool,Chelsea,2,1,26679,2024,682185,0.0,0,0,0,0.0,0.0518696680665016,0.0518696680665016,6326,Liverpool,3,5,8,5.2,DEF
0,0,12,0,1.6,326,0.02,0.02,0.0,1.03,81,2,0,1.9,17.6,2024-10-27,90,0,0,0,0,0,0,0,False,1,0,0,0,0,9,0,1402716,1,2,2,0.0,1,99993,149539,49546,53,False,0,326,0,0,0.0,90,Arsenal,Liverpool,2,2,26691,2024,683712,0.0,0,0,0,0.0,0.6823327541351318,0.6823327541351318,6326,Liverpool,5,5,9,3.8,DEF
0,0,-1,0,0.2,326,0.0,0.37,0.37,0.77,94,1,0,2.0,7.0,2024-11-02,45,0,0,0,0,0,0,0,False,5,0,0,0,0,10,0,1566424,1,1,2,13.0,1,148287,201061,52774,53,True,0,326,0,2,0.5880707502365112,48,Liverpool,Brighton,2,1,26696,2024,685023,0.0,0,0,0,0.5880707502365112,0.0582012683153152,0.0582012683153152,6326,Liverpool,3,5,10,2.0,DEF
0,0,25,1,11.0,326,0.01,0.12,0.11,1.38,105,0,0,3.2,16.8,2024-11-09,90,0,0,0,0,0,0,0,False,2,0,0,0,0,11,0,1474174,1,0,2,4.0,6,-86748,55510,142258,53,True,0,326,0,1,0.3101896643638611,90,Liverpool,Aston Villa,2,0,26707,2024,686971,0.0419609360396862,0,1,0,0.3101896643638611,0.0771892368793487,0.0771892368793487,6326,Liverpool,3,5,11,3.7,DEF
0,0,3,0,4.3,326,0.03,0.03,0.0,1.28,120,2,0,1.4,8.0,2024-11-24,90,0,0,0,0,0,0,0,False,17,0,0,0,0,12,0,1771430,1,3,2,2.0,0,262657,301631,38974,54,False,1,326,0,0,0.0,90,Southampton,Liverpool,2,3,26721,2024,689143,0.0,0,0,0,0.0,0.6055666208267212,0.6055666208267212,6326,Liverpool,5,1,12,3.8,DEF
0,0,10,0,2.6,326,0.02,0.02,0.0,1.05,196,2,0,4.7,40.4,2025-01-05,90,0,0,0,0,0,0,0,False,14,0,0,0,0,20,0,340708,1,2,2,4.0,1,-22766,4533,27299,51,True,0,326,0,0,0.0,90,Liverpool,Manchester United,2,2,26797,2024,697709,0.0,0,0,0,0.0,0.8494387269020081,0.8494387269020081,6326,Liverpool,2,5,20,0.6,DEF
0,0,7,0,1.8,326,0.01,0.01,0.0,0.31,206,1,0,0.8,6.4,2025-01-14,65,0,0,0,0,0,0,0,False,16,0,0,0,0,21,0,388589,1,1,1,0.0,2,43152,60047,16895,51,False,0,326,0,0,0.0,67,Nottingham Forest,Liverpool,1,1,26807,2024,699216,0.0,0,0,0,0.0,0.0642852708697319,0.0642852708697319,6326,Liverpool,5,4,21,1.6,DEF
0,0,29,1,26.0,326,0.43,0.58,0.15,0.72,212,0,0,4.8,11.8,2025-01-18,90,0,0,0,0,0,0,0,False,4,0,0,0,0,22,0,418065,1,2,0,10.0,6,28355,37402,9047,51,False,0,326,0,3,0.0967740789055824,90,Brentford,Liverpool,0,2,26813,2024,700006,0.4294182658195495,0,2,0,0.0967740789055824,0.9214767813682556,0.4751892983913421,6326,Liverpool,5,3,22,0.0,DEF
