player names,first card,anytime card,red_card,contest
Josko Gvardiol,14/1,23/5,40/1,Nottingham Forest v Man City
Ruben Dias,14/1,23/5,40/1,Nottingham Forest v Man City
Gianluigi Donnarumma,14/1,23/5,40/1,Nottingham Forest v Man City
Tijjani Reijnders,16/1,24/5,40/1,Nottingham Forest v Man City
Rico Lewis,16/1,24/5,40/1,Nottingham Forest v Man City
Phil Foden,16/1,5/1,50/1,Nottingham Forest v Man City
Rayan Cherki,20/1,13/2,50/1,Nottingham Forest v Man City
James Trafford,22/1,7/1,50/1,Nottingham Forest v Man City
Erling Haaland,25/1,15/2,50/1,Nottingham Forest v Man City
Gabriel Jesus,10/1,14/5,33/1,Arsenal v Brighton
Christian Norgaard,10/1,3/1,33/1,Arsenal v Brighton
Riccardo Calafiori,11/1,7/2,40/1,Arsenal v Brighton
Piero Hincapie,11/1,7/2,40/1,Arsenal v Brighton
Kai Havertz,12/1,4/1,40/1,Arsenal v Brighton
Martin Zubimendi,12/1,4/1,40/1,Arsenal v Brighton
Mikel Merino,14/1,17/4,40/1,Arsenal v Brighton
Myles Lewis-Skelly,14/1,19/4,40/1,Arsenal v Brighton
Declan Rice,14/1,24/5,40/1,Arsenal v Brighton
Gabriel Magalhaes,14/1,5/1,40/1,Arsenal v Brighton
Jurrien Timber,16/1,5/1,50/1,Arsenal v Brighton
Bukayo Saka,16/1,11/2,50/1,Arsenal v Brighton
William Saliba,18/1,13/2,50/1,Arsenal v Brighton
Viktor Gyokeres,20/1,15/2,50/1,Arsenal v Brighton
Leandro Trossard,22/1,15/2,50/1,Arsenal v Brighton
Ethan Nwaneri,22/1,15/2,50/1,Arsenal v Brighton
Martin Odegaard,22/1,8/1,50/1,Arsenal v Brighton
Noni Madueke,22/1,8/1,66/1,Arsenal v Brighton
Gabriel Martinelli,25/1,17/2,66/1,Arsenal v Brighton
Kepa Arrizabalaga,28/1,9/1,66/1,Arsenal v Brighton
Eberechi Eze,33/1,10/1,66/1,Arsenal v Brighton
David Raya,33/1,10/1,66/1,Arsenal v Brighton
Joel Veltman,9/1,5/2,33/1,Arsenal v Brighton
Mats Wieffer,9/1,5/2,33/1,Arsenal v Brighton
Jan Paul van Hecke,9/1,5/2,33/1,Arsenal v Brighton
Diego Coppola,9/1,5/2,33/1,Arsenal v Brighton
Olivier Boscagli,10/1,11/4,33/1,Arsenal v Brighton
Lewis Dunk,10/1,14/5,33/1,Arsenal v Brighton
James Milner,10/1,29/10,33/1,Arsenal v Brighton
Diego Gomez,11/1,17/5,40/1,Arsenal v Brighton
Maxime De Cuyper,12/1,15/4,40/1,Arsenal v Brighton
Jack Hinshelwood,12/1,15/4,40/1,Arsenal v Brighton
Charalampos Kostoulas,14/1,17/4,40/1,Arsenal v Brighton
Ferdi Kadioglu,14/1,17/4,40/1,Arsenal v Brighton
Tom Watson,14/1,9/2,40/1,Arsenal v Brighton
Bart Verbruggen,14/1,23/5,40/1,Arsenal v Brighton
Georginio Rutter,14/1,23/5,40/1,Arsenal v Brighton
Yasin Ayari,14/1,24/5,40/1,Arsenal v Brighton
Yankuba Minteh,11/1,15/4,50/1,Arsenal v Brighton
Danny Welbeck,16/1,5/1,50/1,Arsenal v Brighton
Brajan Gruda,16/1,5/1,50/1,Arsenal v Brighton
Kaoru Mitoma,25/1,8/1,66/1,Arsenal v Brighton
Jason Steele,33/1,11/1,66/1,Arsenal v Brighton
Kevin Schade,12/1,14/5,33/1,Brentford v Bournemouth
Igor Thiago,12/1,3/1,33/1,Brentford v Bournemouth
Aaron Hickey,12/1,3/1,33/1,Brentford v Bournemouth
Yehor Yarmolyuk,12/1,17/5,40/1,Brentford v Bournemouth
Jordan Henderson,12/1,17/5,40/1,Brentford v Bournemouth
Mathias Jensen,14/1,15/4,40/1,Brentford v Bournemouth
Sepp van den Berg,14/1,15/4,40/1,Brentford v Bournemouth
Nathan Collins,14/1,15/4,40/1,Brentford v Bournemouth
Kristoffer Ajer,14/1,15/4,40/1,Brentford v Bournemouth
Vitaly Janelt,16/1,4/1,40/1,Brentford v Bournemouth
Michael Kayode,16/1,4/1,40/1,Brentford v Bournemouth
Keane Lewis-Potter,16/1,23/5,40/1,Brentford v Bournemouth
Ethan Pinnock,16/1,23/5,40/1,Brentford v Bournemouth
Rico Henry,18/1,5/1,50/1,Brentford v Bournemouth
Mikkel Damsgaard,20/1,6/1,50/1,Brentford v Bournemouth
Caoimhin Kelleher,33/1,17/2,66/1,Brentford v Bournemouth
Marcos Senesi,8/1,13/8,25/1,Brentford v Bournemouth
Lewis Cook,17/2,9/5,25/1,Brentford v Bournemouth
Ryan Christie,10/1,23/10,28/1,Brentford v Bournemouth
Justin Kluivert,11/1,5/2,33/1,Brentford v Bournemouth
Julio Soler,11/1,5/2,33/1,Brentford v Bournemouth
Adam Smith,11/1,5/2,33/1,Brentford v Bournemouth
David Brooks,12/1,11/4,33/1,Brentford v Bournemouth
Antoine Semenyo,12/1,3/1,33/1,Brentford v Bournemouth
Bafode Diakite,12/1,3/1,33/1,Brentford v Bournemouth
Alex Scott,11/1,5/2,33/1,Brentford v Bournemouth
Alex Jimenez,12/1,3/1,33/1,Brentford v Bournemouth
Adrien Truffert,12/1,3/1,33/1,Brentford v Bournemouth
Amine Adli,14/1,17/5,40/1,Brentford v Bournemouth
James Hill,14/1,17/5,40/1,Brentford v Bournemouth
Enes Unal,14/1,15/4,40/1,Brentford v Bournemouth
Marcus Tavernier,14/1,15/4,40/1,Brentford v Bournemouth
Evanilson,16/1,17/4,40/1,Brentford v Bournemouth
Eli Junior Kroupi,18/1,5/1,50/1,Brentford v Bournemouth
Djordje Petrovic,28/1,15/2,50/1,Brentford v Bournemouth
Lesley Ugochukwu,10/1,29/10,33/1,Burnley v Everton
Florentino Luis,10/1,29/10,33/1,Burnley v Everton
Josh Cullen,10/1,3/1,33/1,Burnley v Everton
Josh Laurent,11/1,17/5,33/1,Burnley v Everton
Joe Worrall,11/1,17/5,33/1,Burnley v Everton
Jaidon Anthony,12/1,4/1,40/1,Burnley v Everton
Oliver Sonne,12/1,4/1,40/1,Burnley v Everton
Lucas Pires,12/1,4/1,40/1,Burnley v Everton
Kyle Walker,14/1,17/4,40/1,Burnley v Everton
Zian Flemming,14/1,24/5,40/1,Burnley v Everton
Hjalmar Ekdal,14/1,24/5,40/1,Burnley v Everton
Loum Tchaouna,16/1,5/1,50/1,Burnley v Everton
Quilindschy Hartman,16/1,5/1,50/1,Burnley v Everton
Maxime Esteve,16/1,11/2,50/1,Burnley v Everton
Armando Broja,18/1,6/1,50/1,Burnley v Everton
Marcus Edwards,18/1,6/1,50/1,Burnley v Everton
Mike Tresor,18/1,6/1,50/1,Burnley v Everton
Jacob Bruun Larsen,18/1,13/2,50/1,Burnley v Everton
Martin Dubravka,28/1,9/1,66/1,Burnley v Everton
Tim Iroegbunam,9/1,5/2,33/1,Burnley v Everton
Elijah Campbell,10/1,29/10,33/1,Burnley v Everton
James Garner,11/1,16/5,33/1,Burnley v Everton
Jack Grealish,12/1,18/5,40/1,Burnley v Everton
James Tarkowski,12/1,18/5,40/1,Burnley v Everton
Thierno Barry,12/1,4/1,40/1,Burnley v Everton
Charly Alcaraz,11/1,16/5,33/1,Burnley v Everton
Merlin Rohl,12/1,4/1,40/1,Burnley v Everton
Nathan Patterson,12/1,4/1,40/1,Burnley v Everton
Adam Aznou,12/1,4/1,40/1,Burnley v Everton
Reece Welch,12/1,4/1,40/1,Burnley v Everton
Tyler Dibling,14/1,24/5,40/1,Burnley v Everton
Jake O'Brien,14/1,24/5,40/1,Burnley v Everton
Vitaliy Mykolenko,14/1,24/5,40/1,Burnley v Everton
Michael Keane,16/1,5/1,50/1,Burnley v Everton
Dwight McNeil,18/1,13/2,50/1,Burnley v Everton
Beto,20/1,7/1,50/1,Burnley v Everton
Jordan Pickford,20/1,7/1,50/1,Burnley v Everton
Conor Bradley,10/1,13/5,33/1,Liverpool v Wolves
Alexis Mac Allister,11/1,3/1,33/1,Liverpool v Wolves
Ryan Gravenberch,12/1,16/5,33/1,Liverpool v Wolves
Ibrahima Konate,12/1,18/5,40/1,Liverpool v Wolves
Virgil van Dijk,14/1,15/4,40/1,Liverpool v Wolves
Milos Kerkez,14/1,4/1,40/1,Liverpool v Wolves
Florian Wirtz,16/1,24/5,40/1,Liverpool v Wolves
Andy Robertson,16/1,24/5,40/1,Liverpool v Wolves
Curtis Jones,16/1,5/1,50/1,Liverpool v Wolves
Jeremie Frimpong,16/1,5/1,50/1,Liverpool v Wolves
Hugo Ekitike,18/1,11/2,50/1,Liverpool v Wolves
Federico Chiesa,20/1,13/2,50/1,Liverpool v Wolves
Cody Gakpo,18/1,11/2,50/1,Liverpool v Wolves
Rio Ngumoha,20/1,13/2,50/1,Liverpool v Wolves
Trey Nyoni,20/1,13/2,50/1,Liverpool v Wolves
Alisson Becker,25/1,15/2,50/1,Liverpool v Wolves
Joao Gomes,13/2,29/20,22/1,Liverpool v Wolves
Ladislav Krejci,7/1,13/8,25/1,Liverpool v Wolves
Andre,15/2,9/5,25/1,Liverpool v Wolves
Ki-Jana Hoever,9/1,23/10,28/1,Liverpool v Wolves
Matt Doherty,12/1,3/1,33/1,Liverpool v Wolves
David Moller Wolfe,12/1,3/1,33/1,Liverpool v Wolves
Jackson Tchatchoua,11/1,29/10,33/1,Liverpool v Wolves
Santiago Bueno,11/1,29/10,33/1,Liverpool v Wolves
Jorgen Strand Larsen,12/1,17/5,40/1,Liverpool v Wolves
Tolu Arokodare,12/1,17/5,40/1,Liverpool v Wolves
Hwang Hee-chan,12/1,17/5,40/1,Liverpool v Wolves
Jhon Arias,12/1,18/5,40/1,Liverpool v Wolves
Fer Lopez,12/1,17/5,40/1,Liverpool v Wolves
Jose Sa,18/1,5/1,50/1,Liverpool v Wolves
Lucas Paqueta,17/2,21/10,28/1,West Ham v Fulham
Soungoutou Magassa,9/1,9/4,28/1,West Ham v Fulham
Guido Rodriguez,10/1,5/2,33/1,West Ham v Fulham
Andy Irving,12/1,16/5,33/1,West Ham v Fulham
Konstantinos Mavropanos,12/1,17/5,40/1,West Ham v Fulham
Crysencio Summerville,12/1,15/4,40/1,West Ham v Fulham
Tomas Soucek,12/1,15/4,40/1,West Ham v Fulham
Mateus Fernandes,12/1,15/4,40/1,West Ham v Fulham
Mohamadou Kante,12/1,15/4,40/1,West Ham v Fulham
Jean-Clair Todibo,12/1,15/4,40/1,West Ham v Fulham
Freddie Potts,14/1,4/1,40/1,West Ham v Fulham
Igor,16/1,23/5,40/1,West Ham v Fulham
Max Kilman,16/1,24/5,40/1,West Ham v Fulham
Oliver Scarles,16/1,5/1,50/1,West Ham v Fulham
Kyle Walker-Peters,16/1,5/1,50/1,West Ham v Fulham
Jarrod Bowen,20/1,13/2,50/1,West Ham v Fulham
Luis Guilherme,20/1,13/2,50/1,West Ham v Fulham
Alphonse Areola,22/1,7/1,50/1,West Ham v Fulham
Callum Wilson,18/1,11/2,50/1,West Ham v Fulham
Sasa Lukic,15/2,19/10,28/1,West Ham v Fulham
Joachim Andersen,10/1,11/4,33/1,West Ham v Fulham
Sander Berge,11/1,3/1,33/1,West Ham v Fulham
Harrison Reed,12/1,16/5,33/1,West Ham v Fulham
Kenny Tete,12/1,16/5,33/1,West Ham v Fulham
Raul Jimenez,12/1,18/5,40/1,West Ham v Fulham
Harry Wilson,12/1,18/5,40/1,West Ham v Fulham
Kevin,12/1,18/5,40/1,West Ham v Fulham
Jorge Cuenca,12/1,18/5,40/1,West Ham v Fulham
Issa Diop,12/1,18/5,40/1,West Ham v Fulham
Joshua King,14/1,4/1,40/1,West Ham v Fulham
Antonee Robinson,12/1,18/5,40/1,West Ham v Fulham
Tom Cairney,14/1,9/2,40/1,West Ham v Fulham
Timothy Castagne,14/1,9/2,40/1,West Ham v Fulham
Ryan Sessegnon,16/1,5/1,50/1,West Ham v Fulham
Bernd Leno,16/1,5/1,50/1,West Ham v Fulham
Jonah Kusi-Asare,14/1,9/2,40/1,West Ham v Fulham
Adama Traore,14/1,9/2,40/1,West Ham v Fulham
Emile Smith Rowe,20/1,13/2,50/1,West Ham v Fulham
Moises Caicedo,15/2,31/20,22/1,Chelsea v Aston Villa
Facundo Buonanotte,9/1,2/1,28/1,Chelsea v Aston Villa
Enzo Fernandez,9/1,2/1,28/1,Chelsea v Aston Villa
Andrey Santos,11/1,12/5,33/1,Chelsea v Aston Villa
Benoit Badiashile,11/1,12/5,33/1,Chelsea v Aston Villa
Marc Cucurella,12/1,27/10,33/1,Chelsea v Aston Villa
Reece James,12/1,27/10,33/1,Chelsea v Aston Villa
Tosin Adarabioyo,12/1,27/10,33/1,Chelsea v Aston Villa
Wesley Fofana,11/1,12/5,33/1,Chelsea v Aston Villa
Trevoh Chalobah,12/1,3/1,33/1,Chelsea v Aston Villa
Jorrel Hato,12/1,3/1,33/1,Chelsea v Aston Villa
Malo Gusto,12/1,3/1,33/1,Chelsea v Aston Villa
Pedro Neto,14/1,17/5,40/1,Chelsea v Aston Villa
Josh Acheampong,14/1,17/5,40/1,Chelsea v Aston Villa
Joao Pedro,14/1,15/4,40/1,Chelsea v Aston Villa
Cole Palmer,16/1,17/4,40/1,Chelsea v Aston Villa
Marc Guiu,14/1,15/4,40/1,Chelsea v Aston Villa
Alejandro Garnacho,16/1,17/4,40/1,Chelsea v Aston Villa
Robert Sanchez,16/1,17/4,40/1,Chelsea v Aston Villa
Boubacar Kamara,10/1,12/5,33/1,Chelsea v Aston Villa
Morgan Rogers,12/1,14/5,33/1,Chelsea v Aston Villa
Ian Maatsen,12/1,14/5,33/1,Chelsea v Aston Villa
John McGinn,12/1,14/5,33/1,Chelsea v Aston Villa
Amadou Onana,12/1,14/5,33/1,Chelsea v Aston Villa
Matty Cash,12/1,3/1,33/1,Chelsea v Aston Villa
Ezri Konsa,14/1,17/5,40/1,Chelsea v Aston Villa
George Hemmings,12/1,14/5,33/1,Chelsea v Aston Villa
Lucas Digne,16/1,4/1,40/1,Chelsea v Aston Villa
Emi Buendia,16/1,4/1,40/1,Chelsea v Aston Villa
Lamare Bogarde,16/1,4/1,40/1,Chelsea v Aston Villa
Donyell Malen,18/1,5/1,50/1,Chelsea v Aston Villa
Evann Guessand,18/1,5/1,50/1,Chelsea v Aston Villa
Youri Tielemans,16/1,23/5,40/1,Chelsea v Aston Villa
Andres Garcia,18/1,5/1,50/1,Chelsea v Aston Villa
Victor Lindelof,18/1,5/1,50/1,Chelsea v Aston Villa
Emiliano Martinez,18/1,5/1,50/1,Chelsea v Aston Villa
Ollie Watkins,20/1,6/1,50/1,Chelsea v Aston Villa
Daniel Ballard,9/1,23/10,33/1,Sunderland v Leeds
Habib Diarra,10/1,11/4,33/1,Sunderland v Leeds
Nordi Mukiele,10/1,11/4,33/1,Sunderland v Leeds
Granit Xhaka,10/1,11/4,33/1,Sunderland v Leeds
Trai Hume,12/1,16/5,40/1,Sunderland v Leeds
Wilson Isidor,12/1,18/5,40/1,Sunderland v Leeds
Brian Brobbey,12/1,18/5,40/1,Sunderland v Leeds
Omar Alderete,12/1,18/5,40/1,Sunderland v Leeds
Dan Neil,14/1,17/4,40/1,Sunderland v Leeds
Romaine Mundle,16/1,5/1,50/1,Sunderland v Leeds
Eliezer Mayenda,18/1,11/2,50/1,Sunderland v Leeds
Enzo Le Fee,18/1,11/2,50/1,Sunderland v Leeds
Chris Rigg,18/1,11/2,50/1,Sunderland v Leeds
Lutsharel Geertruida,18/1,11/2,50/1,Sunderland v Leeds
Simon Adingra,22/1,13/2,50/1,Sunderland v Leeds
Robin Roefs,28/1,8/1,66/1,Sunderland v Leeds
Ethan Ampadu,9/1,9/4,28/1,Sunderland v Leeds
Jayden Bogle,9/1,12/5,33/1,Sunderland v Leeds
Wilfried Gnonto,10/1,13/5,33/1,Sunderland v Leeds
Jaka Bijol,11/1,14/5,33/1,Sunderland v Leeds
Ao Tanaka,12/1,10/3,40/1,Sunderland v Leeds
Anton Stach,12/1,18/5,40/1,Sunderland v Leeds
James Justin,12/1,18/5,40/1,Sunderland v Leeds
Pascal Struijk,16/1,9/2,40/1,Sunderland v Leeds
Ilia Gruev,16/1,9/2,40/1,Sunderland v Leeds
Joel Piroe,16/1,5/1,50/1,Sunderland v Leeds
Noah Okafor,16/1,5/1,50/1,Sunderland v Leeds
Joe Rodon,16/1,5/1,50/1,Sunderland v Leeds
Gabriel Gudmundsson,16/1,5/1,50/1,Sunderland v Leeds
Dominic Calvert-Lewin,18/1,11/2,50/1,Sunderland v Leeds
Lukas Nmecha,18/1,11/2,50/1,Sunderland v Leeds
Brenden Aaronson,18/1,11/2,50/1,Sunderland v Leeds
Jack Harrison,18/1,11/2,50/1,Sunderland v Leeds
Lucas Perri,28/1,8/1,66/1,Sunderland v Leeds
Will Hughes,9/1,21/10,28/1,Crystal Palace v Tottenham
Yeremi Pino,12/1,14/5,33/1,Crystal Palace v Tottenham
Jefferson Lerma,10/1,9/4,28/1,Crystal Palace v Tottenham
Chrisantus Uche,12/1,3/1,33/1,Crystal Palace v Tottenham
Eddie Nketiah,12/1,3/1,33/1,Crystal Palace v Tottenham
Marc Guehi,12/1,10/3,40/1,Crystal Palace v Tottenham
Nathaniel Clyne,14/1,18/5,40/1,Crystal Palace v Tottenham
Jaydee Canvot,14/1,18/5,40/1,Crystal Palace v Tottenham
Borna Sosa,14/1,4/1,40/1,Crystal Palace v Tottenham
Maxence Lacroix,16/1,9/2,40/1,Crystal Palace v Tottenham
Chris Richards,16/1,9/2,40/1,Crystal Palace v Tottenham
Romain Esse,18/1,5/1,50/1,Crystal Palace v Tottenham
Justin Devenny,14/1,4/1,40/1,Crystal Palace v Tottenham
Tyrick Mitchell,18/1,5/1,50/1,Crystal Palace v Tottenham
Adam Wharton,16/1,9/2,40/1,Crystal Palace v Tottenham
Jean-Philippe Mateta,22/1,11/2,50/1,Crystal Palace v Tottenham
Dean Henderson,22/1,11/2,50/1,Crystal Palace v Tottenham
Joao Palhinha,8/1,13/8,25/1,Crystal Palace v Tottenham
Rodrigo Bentancur,8/1,13/8,25/1,Crystal Palace v Tottenham
Brennan Johnson,10/1,23/10,33/1,Crystal Palace v Tottenham
Richarlison,10/1,23/10,33/1,Crystal Palace v Tottenham
Kevin Danso,11/1,5/2,33/1,Crystal Palace v Tottenham
Micky van de Ven,12/1,14/5,33/1,Crystal Palace v Tottenham
Pedro Porro,12/1,14/5,33/1,Crystal Palace v Tottenham
Djed Spence,12/1,3/1,40/1,Crystal Palace v Tottenham
Mohammed Kudus,14/1,7/2,40/1,Crystal Palace v Tottenham
Lucas Bergvall,10/1,23/10,33/1,Crystal Palace v Tottenham
Ben Davies,14/1,7/2,40/1,Crystal Palace v Tottenham
Randal Kolo Muani,16/1,4/1,40/1,Crystal Palace v Tottenham
Mathys Tel,14/1,7/2,40/1,Crystal Palace v Tottenham
Archie Gray,16/1,17/4,40/1,Crystal Palace v Tottenham
Wilson Odobert,20/1,11/2,50/1,Crystal Palace v Tottenham
Guglielmo Vicario,16/1,23/5,50/1,Crystal Palace v Tottenham
