player names,first card,anytime card,red_card,contest
Benoit Badiashile,12/1,11/4,33/1,Chelsea v Bournemouth
Marc Cucurella,12/1,3/1,33/1,Chelsea v Bournemouth
Reece James,12/1,3/1,33/1,Chelsea v Bournemouth
Trevoh Chalobah,14/1,10/3,40/1,Chelsea v Bournemouth
Pedro Neto,16/1,15/4,40/1,Chelsea v Bournemouth
Estevao,16/1,15/4,40/1,Chelsea v Bournemouth
Joao Pedro,16/1,17/4,40/1,Chelsea v Bournemouth
Cole Palmer,18/1,24/5,40/1,Chelsea v Bournemouth
Alejandro Garnacho,18/1,24/5,40/1,Chelsea v Bournemouth
Robert Sanchez,18/1,24/5,40/1,Chelsea v Bournemouth
Marcos Senesi,8/1,29/20,22/1,Chelsea v Bournemouth
Lewis Cook,17/2,8/5,22/1,Chelsea v Bournemouth
Justin Kluivert,12/1,12/5,33/1,Chelsea v Bournemouth
David Brooks,12/1,12/5,33/1,Chelsea v Bournemouth
Alejandro Jimenez,12/1,12/5,33/1,Chelsea v Bournemouth
Antoine Semenyo,12/1,11/4,33/1,Chelsea v Bournemouth
Bafode Diakite,12/1,11/4,33/1,Chelsea v Bournemouth
Adrien Truffert,12/1,11/4,33/1,Chelsea v Bournemouth
Evanilson,14/1,7/2,40/1,Chelsea v Bournemouth
Marcus Tavernier,14/1,7/2,40/1,Chelsea v Bournemouth
Djordje Petrovic,28/1,7/1,50/1,Chelsea v Bournemouth
Douglas Luiz,12/1,7/2,40/1,Nottingham Forest v Everton
Morgan Gibbs-White,12/1,15/4,40/1,Nottingham Forest v Everton
Nicolas Dominguez,12/1,15/4,40/1,Nottingham Forest v Everton
Nikola Milenkovic,12/1,15/4,40/1,Nottingham Forest v Everton
Nicolo Savona,12/1,4/1,40/1,Nottingham Forest v Everton
Morato,12/1,4/1,40/1,Nottingham Forest v Everton
Elliot Anderson,14/1,17/4,40/1,Nottingham Forest v Everton
Neco Williams,14/1,19/4,40/1,Nottingham Forest v Everton
Murillo,14/1,24/5,40/1,Nottingham Forest v Everton
Zach Abbott,14/1,24/5,40/1,Nottingham Forest v Everton
Dilane Bakwa,16/1,5/1,50/1,Nottingham Forest v Everton
Oleksandr Zinchenko,16/1,11/2,50/1,Nottingham Forest v Everton
Igor Jesus,16/1,11/2,50/1,Nottingham Forest v Everton
James McAtee,20/1,13/2,50/1,Nottingham Forest v Everton
Omari Hutchinson,22/1,15/2,50/1,Nottingham Forest v Everton
Arnaud Kalimuendo,25/1,8/1,66/1,Nottingham Forest v Everton
John Victor,28/1,9/1,66/1,Nottingham Forest v Everton
Taiwo Awoniyi,28/1,9/1,66/1,Nottingham Forest v Everton
Matz Sels,33/1,10/1,66/1,Nottingham Forest v Everton
Jair Cunha,16/1,5/1,50/1,Nottingham Forest v Everton
Callum Hudson-Odoi,40/1,16/1,100/1,Nottingham Forest v Everton
Angus Gunn,50/1,20/1,100/1,Nottingham Forest v Everton
Tim Iroegbunam,15/2,2/1,28/1,Nottingham Forest v Everton
James Garner,9/1,5/2,33/1,Nottingham Forest v Everton
Nathan Patterson,9/1,5/2,33/1,Nottingham Forest v Everton
Merlin Rohl,10/1,3/1,33/1,Nottingham Forest v Everton
Jack Grealish,11/1,3/1,33/1,Nottingham Forest v Everton
Carlos Alcaraz,12/1,7/2,40/1,Nottingham Forest v Everton
James Tarkowski,12/1,18/5,40/1,Nottingham Forest v Everton
Thierno Barry,12/1,15/4,40/1,Nottingham Forest v Everton
Vitaliy Mykolenko,14/1,4/1,40/1,Nottingham Forest v Everton
Tyler Dibling,14/1,24/5,40/1,Nottingham Forest v Everton
Jake O'Brien,14/1,24/5,40/1,Nottingham Forest v Everton
Adam Aznou,16/1,5/1,50/1,Nottingham Forest v Everton
Michael Keane,18/1,6/1,50/1,Nottingham Forest v Everton
Jordan Pickford,22/1,7/1,50/1,Nottingham Forest v Everton
Dwight McNeil,22/1,8/1,66/1,Nottingham Forest v Everton
Beto,33/1,10/1,66/1,Nottingham Forest v Everton
Mark Travers,33/1,11/1,80/1,Nottingham Forest v Everton
Lucas Paqueta,9/1,21/10,28/1,West Ham v Brighton
Soungoutou Magassa,10/1,13/5,33/1,West Ham v Brighton
Guido Rodriguez,11/1,29/10,33/1,West Ham v Brighton
Mateus Fernandes,11/1,3/1,33/1,West Ham v Brighton
Freddie Potts,12/1,16/5,33/1,West Ham v Brighton
Konstantinos Mavropanos,12/1,16/5,33/1,West Ham v Brighton
Jean-Clair Todibo,12/1,16/5,33/1,West Ham v Brighton
Tomas Soucek,12/1,17/5,40/1,West Ham v Brighton
Max Kilman,14/1,15/4,40/1,West Ham v Brighton
Oliver Scarles,14/1,15/4,40/1,West Ham v Brighton
Crysencio Summerville,14/1,4/1,40/1,West Ham v Brighton
Kyle Walker-Peters,14/1,17/4,40/1,West Ham v Brighton
Callum Wilson,18/1,11/2,50/1,West Ham v Brighton
Jarrod Bowen,33/1,9/1,66/1,West Ham v Brighton
Alphonse Areola,33/1,9/1,66/1,West Ham v Brighton
Mats Wieffer,10/1,13/5,33/1,West Ham v Brighton
Lewis Dunk,10/1,27/10,33/1,West Ham v Brighton
Jan Paul van Hecke,11/1,29/10,33/1,West Ham v Brighton
Yankuba Minteh,12/1,17/5,40/1,West Ham v Brighton
Diego Gomez,12/1,7/2,40/1,West Ham v Brighton
Brajan Gruda,14/1,15/4,40/1,West Ham v Brighton
Danny Welbeck,14/1,4/1,40/1,West Ham v Brighton
Maxime De Cuyper,14/1,4/1,40/1,West Ham v Brighton
Jack Hinshelwood,16/1,17/4,40/1,West Ham v Brighton
Ferdi Kadioglu,16/1,19/4,40/1,West Ham v Brighton
Olivier Boscagli,16/1,19/4,40/1,West Ham v Brighton
Bart Verbruggen,16/1,19/4,40/1,West Ham v Brighton
Georginio Rutter,16/1,5/1,50/1,West Ham v Brighton
Yasin Ayari,16/1,5/1,50/1,West Ham v Brighton
Kaoru Mitoma,18/1,11/2,50/1,West Ham v Brighton
Gabriel Jesus,17/2,2/1,28/1,Arsenal v Aston Villa
Christian Norgaard,10/1,5/2,33/1,Arsenal v Aston Villa
Piero Hincapie,10/1,5/2,33/1,Arsenal v Aston Villa
Myles Lewis-Skelly,10/1,5/2,33/1,Arsenal v Aston Villa
Riccardo Calafiori,10/1,13/5,33/1,Arsenal v Aston Villa
Martin Zubimendi,11/1,11/4,33/1,Arsenal v Aston Villa
Kai Havertz,12/1,3/1,33/1,Arsenal v Aston Villa
Mikel Merino,12/1,3/1,33/1,Arsenal v Aston Villa
Declan Rice,12/1,7/2,40/1,Arsenal v Aston Villa
Gabriel Magalhaes,14/1,18/5,40/1,Arsenal v Aston Villa
Jurrien Timber,14/1,15/4,40/1,Arsenal v Aston Villa
Bukayo Saka,16/1,19/4,40/1,Arsenal v Aston Villa
Viktor Gyokeres,16/1,5/1,50/1,Arsenal v Aston Villa
Leandro Trossard,16/1,5/1,50/1,Arsenal v Aston Villa
Martin Odegaard,18/1,5/1,50/1,Arsenal v Aston Villa
William Saliba,18/1,5/1,50/1,Arsenal v Aston Villa
Gabriel Martinelli,20/1,6/1,50/1,Arsenal v Aston Villa
Noni Madueke,20/1,13/2,50/1,Arsenal v Aston Villa
Ethan Nwaneri,20/1,13/2,50/1,Arsenal v Aston Villa
Eberechi Eze,25/1,15/2,50/1,Arsenal v Aston Villa
David Raya,20/1,13/2,50/1,Arsenal v Aston Villa
Lamare Bogarde,9/1,9/4,28/1,Arsenal v Aston Villa
Morgan Rogers,10/1,12/5,33/1,Arsenal v Aston Villa
John McGinn,10/1,12/5,33/1,Arsenal v Aston Villa
Amadou Onana,10/1,12/5,33/1,Arsenal v Aston Villa
Ian Maatsen,11/1,13/5,33/1,Arsenal v Aston Villa
George Hemmings,9/1,9/4,28/1,Arsenal v Aston Villa
Andres Garcia,12/1,16/5,33/1,Arsenal v Aston Villa
Lucas Digne,12/1,16/5,33/1,Arsenal v Aston Villa
Emiliano Buendia,14/1,18/5,40/1,Arsenal v Aston Villa
Ezri Konsa,14/1,18/5,40/1,Arsenal v Aston Villa
Youri Tielemans,14/1,4/1,40/1,Arsenal v Aston Villa
Victor Lindelof,14/1,4/1,40/1,Arsenal v Aston Villa
Ollie Watkins,16/1,17/4,40/1,Arsenal v Aston Villa
Donyell Malen,16/1,23/5,40/1,Arsenal v Aston Villa
Emiliano Martinez,16/1,23/5,40/1,Arsenal v Aston Villa
Jadon Sancho,20/1,13/2,50/1,Arsenal v Aston Villa
Casemiro,11/1,3/1,33/1,Man Utd v Wolves
Manuel Ugarte,11/1,16/5,33/1,Man Utd v Wolves
Tyrell Malacia,12/1,15/4,40/1,Man Utd v Wolves
Lisandro Martinez,12/1,4/1,40/1,Man Utd v Wolves
Luke Shaw,12/1,4/1,40/1,Man Utd v Wolves
Patrick Dorgu,14/1,17/4,40/1,Man Utd v Wolves
Ayden Heaven,14/1,9/2,40/1,Man Utd v Wolves
Diogo Dalot,16/1,5/1,50/1,Man Utd v Wolves
Leny Yoro,16/1,5/1,50/1,Man Utd v Wolves
Jack Fletcher,16/1,11/2,50/1,Man Utd v Wolves
Tyler Fredricson,16/1,11/2,50/1,Man Utd v Wolves
Matheus Cunha,18/1,6/1,50/1,Man Utd v Wolves
Mason Mount,18/1,6/1,50/1,Man Utd v Wolves
Joshua Zirkzee,20/1,7/1,50/1,Man Utd v Wolves
Benjamin Sesko,25/1,8/1,66/1,Man Utd v Wolves
Senne Lammens,40/1,12/1,80/1,Man Utd v Wolves
Joao Gomes,15/2,15/8,25/1,Man Utd v Wolves
Ladislav Krejci,8/1,2/1,28/1,Man Utd v Wolves
Yerson Mosquera,9/1,23/10,28/1,Man Utd v Wolves
Andre,9/1,5/2,33/1,Man Utd v Wolves
Matt Doherty,11/1,3/1,33/1,Man Utd v Wolves
Jorgen Strand Larsen,12/1,15/4,40/1,Man Utd v Wolves
Tolu Arokodare,12/1,15/4,40/1,Man Utd v Wolves
Hwang Hee-chan,12/1,15/4,40/1,Man Utd v Wolves
Mateus Mane,12/1,15/4,40/1,Man Utd v Wolves
Santiago Bueno,12/1,15/4,40/1,Man Utd v Wolves
Jhon Arias,12/1,4/1,40/1,Man Utd v Wolves
Ki-Jana Hoever,12/1,4/1,40/1,Man Utd v Wolves
Jackson Tchatchoua,12/1,4/1,40/1,Man Utd v Wolves
David Moller Wolfe,12/1,4/1,40/1,Man Utd v Wolves
Fer Lopez,14/1,17/4,40/1,Man Utd v Wolves
Hugo Bueno ,14/1,17/4,40/1,Man Utd v Wolves
Jose Sa,18/1,6/1,50/1,Man Utd v Wolves
Will Hughes,9/1,23/10,33/1,Crystal Palace v Fulham
Yeremy Pino,11/1,3/1,33/1,Crystal Palace v Fulham
Jefferson Lerma,11/1,3/1,33/1,Crystal Palace v Fulham
Christantus Uche,12/1,18/5,40/1,Crystal Palace v Fulham
Daichi Kamada,12/1,18/5,40/1,Crystal Palace v Fulham
Marc Guehi,12/1,18/5,40/1,Crystal Palace v Fulham
Maxence Lacroix,12/1,18/5,40/1,Crystal Palace v Fulham
Chris Richards,12/1,18/5,40/1,Crystal Palace v Fulham
Eddie Nketiah,14/1,17/4,40/1,Crystal Palace v Fulham
Nathaniel Clyne,14/1,17/4,40/1,Crystal Palace v Fulham
Adam Wharton,14/1,17/4,40/1,Crystal Palace v Fulham
Tyrick Mitchell,14/1,17/4,40/1,Crystal Palace v Fulham
Jaydee Canvot,14/1,17/4,40/1,Crystal Palace v Fulham
Borna Sosa,14/1,17/4,40/1,Crystal Palace v Fulham
Jean-Philippe Mateta,18/1,11/2,50/1,Crystal Palace v Fulham
Justin Devenny,18/1,11/2,50/1,Crystal Palace v Fulham
Romaine Esse,25/1,7/1,66/1,Crystal Palace v Fulham
Dean Henderson,25/1,7/1,66/1,Crystal Palace v Fulham
Sasa Lukic,8/1,15/8,28/1,Crystal Palace v Fulham
Joachim Andersen,10/1,5/2,33/1,Crystal Palace v Fulham
Harry Wilson,11/1,3/1,33/1,Crystal Palace v Fulham
Sander Berge,11/1,3/1,33/1,Crystal Palace v Fulham
Harrison Reed,11/1,3/1,33/1,Crystal Palace v Fulham
Kenny Tete,11/1,3/1,33/1,Crystal Palace v Fulham
Issa Diop,11/1,3/1,33/1,Crystal Palace v Fulham
Raul Jimenez,12/1,18/5,40/1,Crystal Palace v Fulham
Kevin,12/1,18/5,40/1,Crystal Palace v Fulham
Jorge Cuenca,12/1,18/5,40/1,Crystal Palace v Fulham
Timothy Castagne,12/1,18/5,40/1,Crystal Palace v Fulham
Antonee Robinson,12/1,18/5,40/1,Crystal Palace v Fulham
Adama Traore,16/1,23/5,50/1,Crystal Palace v Fulham
Joshua King,16/1,23/5,50/1,Crystal Palace v Fulham
Tom Cairney,16/1,23/5,50/1,Crystal Palace v Fulham
Bernd Leno,16/1,23/5,50/1,Crystal Palace v Fulham
Emile Smith Rowe,22/1,6/1,50/1,Crystal Palace v Fulham
Kevin Schade,11/1,3/1,33/1,Brentford v Tottenham
Igor Thiago,11/1,16/5,40/1,Brentford v Tottenham
Aaron Hickey,11/1,16/5,40/1,Brentford v Tottenham
Kristoffer Ajer,12/1,18/5,40/1,Brentford v Tottenham
Yehor Yarmolyuk,12/1,18/5,40/1,Brentford v Tottenham
Jordan Henderson,12/1,15/4,40/1,Brentford v Tottenham
Vitaly Janelt,14/1,4/1,40/1,Brentford v Tottenham
Nathan Collins,14/1,4/1,40/1,Brentford v Tottenham
Mathias Jensen,14/1,17/4,40/1,Brentford v Tottenham
Michael Kayode,14/1,17/4,40/1,Brentford v Tottenham
Rico Henry,16/1,5/1,50/1,Brentford v Tottenham
Keane Lewis-Potter,18/1,11/2,50/1,Brentford v Tottenham
Sepp van den Berg,18/1,11/2,50/1,Brentford v Tottenham
Reiss Nelson,20/1,6/1,50/1,Brentford v Tottenham
Mikkel Damsgaard,25/1,7/1,50/1,Brentford v Tottenham
Ethan Pinnock,28/1,8/1,66/1,Brentford v Tottenham
Caoimhin Kelleher,33/1,9/1,66/1,Brentford v Tottenham
Hakon Valdimarsson,50/1,20/1,100/1,Brentford v Tottenham
Cristian Romero,13/2,13/8,25/1,Brentford v Tottenham
Rodrigo Bentancur,8/1,19/10,28/1,Brentford v Tottenham
Joao Palhinha,17/2,21/10,28/1,Brentford v Tottenham
Richarlison,10/1,13/5,33/1,Brentford v Tottenham
Kevin Danso,11/1,29/10,33/1,Brentford v Tottenham
Micky van de Ven,11/1,29/10,33/1,Brentford v Tottenham
Brennan Johnson,12/1,10/3,40/1,Brentford v Tottenham
Lucas Bergvall,12/1,7/2,40/1,Brentford v Tottenham
Dane Scarlett,12/1,18/5,40/1,Brentford v Tottenham
Pedro Porro,12/1,15/4,40/1,Brentford v Tottenham
Mohammed Kudus,14/1,4/1,40/1,Brentford v Tottenham
Mathys Tel,14/1,17/4,40/1,Brentford v Tottenham
Ben Davies,14/1,17/4,40/1,Brentford v Tottenham
Randal Kolo Muani,14/1,9/2,40/1,Brentford v Tottenham
Archie Gray,16/1,24/5,50/1,Brentford v Tottenham
Radu Dragusin,18/1,11/2,50/1,Brentford v Tottenham
Djed Spence,18/1,11/2,50/1,Brentford v Tottenham
Wilson Odobert,40/1,14/1,80/1,Brentford v Tottenham
Guglielmo Vicario,28/1,15/2,66/1,Brentford v Tottenham
Antonin Kinsky,28/1,15/2,66/1,Brentford v Tottenham
Nordi Mukiele,9/1,13/5,33/1,Sunderland v Man City
Daniel Ballard,10/1,11/4,33/1,Sunderland v Man City
Granit Xhaka,10/1,11/4,33/1,Sunderland v Man City
Dennis Cirkin,10/1,11/4,33/1,Sunderland v Man City
Trai Hume,10/1,11/4,33/1,Sunderland v Man City
Omar Alderete,10/1,3/1,33/1,Sunderland v Man City
Enzo Le Fee,12/1,18/5,40/1,Sunderland v Man City
Brian Brobbey,12/1,4/1,40/1,Sunderland v Man City
Lutsharel Geertruida,12/1,4/1,40/1,Sunderland v Man City
Wilson Isidor,14/1,4/1,40/1,Sunderland v Man City
Chris Rigg,16/1,5/1,50/1,Sunderland v Man City
Romaine Mundle,18/1,11/2,50/1,Sunderland v Man City
Robin Roefs,18/1,6/1,50/1,Sunderland v Man City
Simon Adingra,20/1,13/2,50/1,Sunderland v Man City
Anthony Patterson,20/1,13/2,50/1,Sunderland v Man City
Eliezer Mayenda,33/1,9/1,66/1,Sunderland v Man City
Bernardo Silva,10/1,3/1,33/1,Sunderland v Man City
Rodri,10/1,3/1,33/1,Sunderland v Man City
Nico Gonzalez,10/1,3/1,33/1,Sunderland v Man City
Abdukodir Khusanov,11/1,16/5,33/1,Sunderland v Man City
Nico O'Reilly,14/1,17/4,40/1,Sunderland v Man City
Matheus Nunes,14/1,17/4,40/1,Sunderland v Man City
Savinho,14/1,23/5,40/1,Sunderland v Man City
Josko Gvardiol,16/1,5/1,50/1,Sunderland v Man City
Rico Lewis,16/1,5/1,50/1,Sunderland v Man City
Ruben Dias,16/1,5/1,50/1,Sunderland v Man City
Gianluigi Donnarumma,16/1,5/1,50/1,Sunderland v Man City
Tijjani Reijnders,16/1,5/1,50/1,Sunderland v Man City
Phil Foden,16/1,11/2,50/1,Sunderland v Man City
Nathan Ake,16/1,11/2,50/1,Sunderland v Man City
Rayan Cherki,22/1,7/1,50/1,Sunderland v Man City
Erling Haaland,28/1,8/1,66/1,Sunderland v Man City
James Trafford,28/1,8/1,66/1,Sunderland v Man City
Lesley Ugochukwu,11/1,10/3,33/1,Burnley v Newcastle
Florentino Luis,10/1,3/1,33/1,Burnley v Newcastle
Kyle Walker,12/1,7/2,40/1,Burnley v Newcastle
Lucas Pires,12/1,7/2,40/1,Burnley v Newcastle
Josh Laurent,12/1,15/4,40/1,Burnley v Newcastle
Maxime Esteve,12/1,15/4,40/1,Burnley v Newcastle
Marcus Edwards,16/1,5/1,50/1,Burnley v Newcastle
Loum Tchaouna,16/1,5/1,50/1,Burnley v Newcastle
Hjalmar Ekdal,12/1,4/1,40/1,Burnley v Newcastle
Armando Broja,20/1,7/1,50/1,Burnley v Newcastle
Martin Dubravka,25/1,17/2,66/1,Burnley v Newcastle
Bruno Guimaraes,10/1,3/1,33/1,Burnley v Newcastle
Fabian Schar,11/1,16/5,33/1,Burnley v Newcastle
Joelinton,11/1,7/2,40/1,Burnley v Newcastle
Yoane Wissa,14/1,17/4,40/1,Burnley v Newcastle
Anthony Gordon,14/1,17/4,40/1,Burnley v Newcastle
Sandro Tonali,14/1,24/5,40/1,Burnley v Newcastle
Lewis Miley,16/1,11/2,50/1,Burnley v Newcastle
Malick Thiaw,16/1,11/2,50/1,Burnley v Newcastle
Lewis Hall,16/1,11/2,50/1,Burnley v Newcastle
Nick Pope,22/1,8/1,66/1,Burnley v Newcastle
Harvey Barnes,28/1,9/1,66/1,Burnley v Newcastle
Moises Caicedo,10/1,2/1,28/1,Chelsea v Bournemouth
Enzo Fernandez,12/1,11/4,33/1,Chelsea v Bournemouth
Wesley Fofana,12/1,11/4,33/1,Chelsea v Bournemouth
Liam Delap,12/1,11/4,33/1,Chelsea v Bournemouth
Malo Gusto,14/1,7/2,40/1,Chelsea v Bournemouth
Trevoh Chalobah,16/1,15/4,40/1,Chelsea v Bournemouth
Josh Acheampong,18/1,24/5,40/1,Chelsea v Bournemouth
Estevao,16/1,17/4,40/1,Chelsea v Bournemouth
Cole Palmer,20/1,11/2,50/1,Chelsea v Bournemouth
Alejandro Garnacho,20/1,11/2,50/1,Chelsea v Bournemouth
Robert Sanchez,20/1,11/2,50/1,Chelsea v Bournemouth
Marcos Senesi,17/2,8/5,22/1,Chelsea v Bournemouth
Justin Kluivert,12/1,13/5,33/1,Chelsea v Bournemouth
David Brooks,12/1,13/5,33/1,Chelsea v Bournemouth
Alejandro Jimenez,12/1,13/5,33/1,Chelsea v Bournemouth
Alex Scott,11/1,12/5,33/1,Chelsea v Bournemouth
Antoine Semenyo,12/1,29/10,33/1,Chelsea v Bournemouth
Adrien Truffert,12/1,29/10,33/1,Chelsea v Bournemouth
Evanilson,16/1,15/4,40/1,Chelsea v Bournemouth
Marcus Tavernier,16/1,15/4,40/1,Chelsea v Bournemouth
Djordje Petrovic,28/1,15/2,50/1,Chelsea v Bournemouth
James Hill,12/1,29/10,33/1,Chelsea v Bournemouth
Morgan Gibbs-White,12/1,7/2,40/1,Nottingham Forest v Everton
Nicolas Dominguez,12/1,7/2,40/1,Nottingham Forest v Everton
Nikola Milenkovic,12/1,7/2,40/1,Nottingham Forest v Everton
Elliot Anderson,14/1,4/1,40/1,Nottingham Forest v Everton
Neco Williams,14/1,17/4,40/1,Nottingham Forest v Everton
Murillo,14/1,17/4,40/1,Nottingham Forest v Everton
Oleksandr Zinchenko,16/1,5/1,50/1,Nottingham Forest v Everton
Igor Jesus,16/1,5/1,50/1,Nottingham Forest v Everton
Omari Hutchinson,20/1,7/1,50/1,Nottingham Forest v Everton
John Victor,28/1,17/2,66/1,Nottingham Forest v Everton
Callum Hudson-Odoi,40/1,14/1,80/1,Nottingham Forest v Everton
Tim Iroegbunam,8/1,2/1,28/1,Nottingham Forest v Everton
James Garner,9/1,5/2,33/1,Nottingham Forest v Everton
Nathan Patterson,9/1,5/2,33/1,Nottingham Forest v Everton
Merlin Rohl,11/1,3/1,33/1,Nottingham Forest v Everton
James Tarkowski,12/1,18/5,40/1,Nottingham Forest v Everton
Thierno Barry,12/1,15/4,40/1,Nottingham Forest v Everton
Vitaliy Mykolenko,14/1,17/4,40/1,Nottingham Forest v Everton
Tyler Dibling,16/1,24/5,40/1,Nottingham Forest v Everton
Jake O'Brien,16/1,24/5,40/1,Nottingham Forest v Everton
Jordan Pickford,22/1,7/1,50/1,Nottingham Forest v Everton
Dwight McNeil,25/1,8/1,66/1,Nottingham Forest v Everton
Lucas Paqueta,9/1,5/2,33/1,West Ham v Brighton
Soungoutou Magassa,11/1,3/1,33/1,West Ham v Brighton
Mateus Fernandes,12/1,7/2,40/1,West Ham v Brighton
Freddie Potts,12/1,15/4,40/1,West Ham v Brighton
Jean-Clair Todibo,12/1,15/4,40/1,West Ham v Brighton
Max Kilman,14/1,9/2,40/1,West Ham v Brighton
Oliver Scarles,14/1,9/2,40/1,West Ham v Brighton
Kyle Walker-Peters,16/1,5/1,50/1,West Ham v Brighton
Callum Wilson,18/1,6/1,50/1,West Ham v Brighton
Jarrod Bowen,33/1,10/1,66/1,West Ham v Brighton
Alphonse Areola,33/1,10/1,66/1,West Ham v Brighton
Lewis Dunk,11/1,29/10,33/1,West Ham v Brighton
Jan Paul van Hecke,11/1,16/5,33/1,West Ham v Brighton
Joel Veltman,11/1,29/10,33/1,West Ham v Brighton
Yankuba Minteh,12/1,18/5,40/1,West Ham v Brighton
Diego Gomez,12/1,15/4,40/1,West Ham v Brighton
Danny Welbeck,14/1,9/2,40/1,West Ham v Brighton
Maxime De Cuyper,14/1,9/2,40/1,West Ham v Brighton
Ferdi Kadioglu,16/1,5/1,50/1,West Ham v Brighton
Bart Verbruggen,16/1,5/1,50/1,West Ham v Brighton
Yasin Ayari,18/1,11/2,50/1,West Ham v Brighton
Will Hughes,9/1,5/2,33/1,Crystal Palace v Fulham
Yeremy Pino,12/1,17/5,33/1,Crystal Palace v Fulham
Jefferson Lerma,12/1,17/5,33/1,Crystal Palace v Fulham
Christantus Uche,14/1,4/1,40/1,Crystal Palace v Fulham
Daichi Kamada,14/1,4/1,40/1,Crystal Palace v Fulham
Marc Guehi,14/1,4/1,40/1,Crystal Palace v Fulham
Maxence Lacroix,14/1,4/1,40/1,Crystal Palace v Fulham
Chris Richards,14/1,4/1,40/1,Crystal Palace v Fulham
Eddie Nketiah,16/1,24/5,40/1,Crystal Palace v Fulham
Nathaniel Clyne,16/1,24/5,40/1,Crystal Palace v Fulham
Adam Wharton,16/1,24/5,40/1,Crystal Palace v Fulham
Tyrick Mitchell,16/1,24/5,40/1,Crystal Palace v Fulham
Jaydee Canvot,16/1,24/5,40/1,Crystal Palace v Fulham
Borna Sosa,16/1,24/5,40/1,Crystal Palace v Fulham
Jean-Philippe Mateta,18/1,6/1,50/1,Crystal Palace v Fulham
Justin Devenny,18/1,6/1,50/1,Crystal Palace v Fulham
Romaine Esse,25/1,8/1,66/1,Crystal Palace v Fulham
Dean Henderson,25/1,8/1,66/1,Crystal Palace v Fulham
Sasa Lukic,8/1,19/10,28/1,Crystal Palace v Fulham
Joachim Andersen,10/1,13/5,33/1,Crystal Palace v Fulham
Harry Wilson,12/1,16/5,33/1,Crystal Palace v Fulham
Sander Berge,12/1,16/5,33/1,Crystal Palace v Fulham
Harrison Reed,12/1,16/5,33/1,Crystal Palace v Fulham
Kenny Tete,12/1,16/5,33/1,Crystal Palace v Fulham
Issa Diop,12/1,16/5,33/1,Crystal Palace v Fulham
Raul Jimenez,14/1,15/4,40/1,Crystal Palace v Fulham
Kevin,14/1,15/4,40/1,Crystal Palace v Fulham
Jorge Cuenca,14/1,15/4,40/1,Crystal Palace v Fulham
Timothy Castagne,14/1,15/4,40/1,Crystal Palace v Fulham
Antonee Robinson,14/1,15/4,40/1,Crystal Palace v Fulham
Adama Traore,16/1,5/1,50/1,Crystal Palace v Fulham
Joshua King,16/1,5/1,50/1,Crystal Palace v Fulham
Tom Cairney,16/1,5/1,50/1,Crystal Palace v Fulham
Bernd Leno,16/1,5/1,50/1,Crystal Palace v Fulham
Emile Smith Rowe,22/1,7/1,50/1,Crystal Palace v Fulham
Conor Bradley,10/1,3/1,33/1,Liverpool v Leeds
Alexis MacAllister,12/1,18/5,40/1,Liverpool v Leeds
