assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,0,0,0.0,11,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2023-09-17,0,9,0,0,0,0,5,0,6063,0,1,0,0.0,0,-866,0,866,45,False,0,11,,,Marcus Oliveira Alencar,0,2,0.0702440813183784,74,AMR,Bournemouth,Chelsea,0,0,21942,2023,610965,0.0188131351023912,0,1,0,0.0702440813183784,0.0453750938177108,0.0188131351023912,21942,Chelsea,Marcus Oliveira Alencar,Marcus Tavernier,MID,5,2,5
0,0,0,0,0.0,11,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2023-09-24,0,18,0,0,0,0,6,0,5759,0,2,2,0.0,0,-326,0,326,45,True,0,11,,,Marcus Oliveira Alencar,0,0,0.0,66,AMR,Brighton,Bournemouth,3,1,21951,2023,612725,0.0646685287356376,0,1,0,0.0,0.0646685287356376,0.0,21951,Chelsea,Marcus Oliveira Alencar,Marcus Tavernier,MID,3,5,6
0,0,0,0,0.0,11,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2023-09-30,0,3,0,0,0,0,7,0,5453,0,4,0,0.0,0,-295,0,295,45,False,0,11,,,Marcus Oliveira Alencar,0,1,0.0316025726497173,64,AMR,Bournemouth,Arsenal,0,4,21959,2023,614695,0.0913581028580665,0,1,0,0.0316025726497173,0.1551461964845657,0.1235436201095581,21959,Chelsea,Marcus Oliveira Alencar,Marcus Tavernier,MID,5,2,7
0,0,0,0,0.0,11,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2023-10-21,0,7,0,0,0,0,9,0,5111,0,2,2,0.0,0,-158,0,158,45,False,0,11,,,Marcus Oliveira Alencar,0,0,0.0,79,AML,Bournemouth,Wolverhampton Wanderers,1,2,21975,2023,618039,0.0525667183101177,0,1,0,0.0,0.0889951735734939,0.0889951735734939,21975,Chelsea,Marcus Oliveira Alencar,Marcus Tavernier,MID,5,3,9
0,0,0,0,0.0,11,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2023-10-28,0,17,0,0,0,0,10,0,4999,0,0,5,0.0,0,-111,0,111,45,True,0,11,,,Marcus Oliveira Alencar,0,3,0.5191283226013184,85,AML,Bournemouth,Burnley,2,1,21985,2023,619874,0.0,0,0,0,0.5191283226013184,0.531640350818634,0.0929182916879654,21985,Chelsea,Marcus Oliveira Alencar,Marcus Tavernier,MID,2,5,10
0,0,0,0,0.0,11,0.0,0.0,0.0,0.0,107,0,0,0.0,0.0,2023-11-04,0,15,0,0,0,0,11,0,4912,0,0,1,0.0,0,-90,0,90,45,False,0,11,,,Marcus Oliveira Alencar,0,0,0.0,76,ML,Manchester City,Bournemouth,6,1,22000,2023,621514,0.0,0,0,0,0.0,0.0,0.0,22000,Chelsea,Marcus Oliveira Alencar,Marcus Tavernier,MID,5,4,11
0,0,0,0,0.0,11,0.0,0.0,0.0,0.0,111,0,0,0.0,0.0,2023-11-11,0,6,0,0,0,0,12,0,4828,0,1,3,0.0,0,-81,0,81,45,True,0,11,,,Marcus Oliveira Alencar,0,2,0.1710195541381836,90,AML,Bournemouth,Newcastle United,2,0,22005,2023,623477,0.1105786710977554,0,2,0,0.1710195541381836,0.4325352907180786,0.2159555107355117,22005,Chelsea,Marcus Oliveira Alencar,Marcus Tavernier,MID,2,5,12
0,0,0,0,0.0,11,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2023-11-25,0,4,0,0,0,0,13,0,4738,0,1,0,0.0,0,-92,0,92,45,False,0,11,,,Marcus Oliveira Alencar,2,6,1.130778670310974,86,AML,Sheffield United,Bournemouth,1,3,22023,2023,624983,0.2677844762802124,0,3,2,1.130778670310974,1.7697820663452148,0.3712189495563507,22023,Chelsea,Marcus Oliveira Alencar,Marcus Tavernier,MID,5,2,13
0,0,0,0,0.0,11,0.0,0.0,0.0,0.0,151,0,0,0.0,0.0,2023-12-09,0,2,0,0,0,0,16,0,4622,0,0,1,0.0,0,-38,0,38,45,False,0,11,,,Marcus Oliveira Alencar,0,2,0.0988853722810745,90,AML,Manchester United,Bournemouth,0,3,22051,2023,628746,1.028889536857605,2,3,0,0.0988853722810745,0.9864202737808228,0.019138216972351,22051,Chelsea,Marcus Oliveira Alencar,Marcus Tavernier,MID,5,4,16
0,0,0,0,0.0,11,0.0,0.0,0.0,0.0,174,0,0,0.0,0.0,2023-12-23,0,11,0,0,0,0,18,0,4542,0,1,1,0.0,0,-38,0,38,45,False,0,11,,,Marcus Oliveira Alencar,0,2,0.0477549694478511,90,AML,Nottingham Forest,Bournemouth,2,3,22070,2023,632689,0.3895430862903595,0,2,0,0.0477549694478511,0.6105067729949951,0.4586592316627502,22070,Chelsea,Marcus Oliveira Alencar,Marcus Tavernier,MID,5,5,18
