assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02,0,7,0,0,0,0,4,0,315,0,1,0,0.0,0,-44,0,44,45,False,0,459,,,Braian Ojeda Rodríguez,0,0,0.0,83,DMC,Manchester City,Fulham,5,1,21927,2023,608712,0.0,0,0,0,0.0,0.2003273069858551,0.2003273069858551,21927,Fulham,Braian Ojeda Rodríguez,Rodri,MID,2,3,4
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2023-09-23,0,13,0,0,0,0,6,0,272,0,0,2,0.0,0,-17,0,17,45,False,0,459,,,Braian Ojeda Rodríguez,0,0,0.0,51,DMC,Manchester City,Nottingham Forest,2,0,21946,2023,612153,0.0,0,0,0,0.0,0.2676543593406677,0.2676543593406677,21946,Fulham,Braian Ojeda Rodríguez,Rodri,MID,2,5,6
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2023-10-21,0,12,0,0,0,0,9,0,243,0,2,2,0.0,0,-8,0,8,45,True,0,459,,,Braian Ojeda Rodríguez,0,0,0.0,90,DMC,Manchester City,Brighton,2,1,21980,2023,618127,0.0,0,0,0,0.0,0.0727834999561309,0.0727834999561309,21980,Fulham,Braian Ojeda Rodríguez,Rodri,MID,2,2,9
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2023-10-29,0,11,0,0,0,0,10,0,232,0,0,3,0.0,0,-11,0,11,45,False,0,459,,,Braian Ojeda Rodríguez,0,2,0.0965770483016967,90,DMC,Manchester United,Manchester City,0,3,21992,2023,620741,0.0,0,0,0,0.0965770483016967,2.429625988006592,2.377556562423706,21992,Fulham,Braian Ojeda Rodríguez,Rodri,MID,2,5,10
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2023-11-12,0,19,0,0,0,0,12,0,220,0,2,3,0.0,0,-6,0,6,45,False,0,459,,,Braian Ojeda Rodríguez,1,1,0.0211625546216964,90,DMC,Chelsea,Manchester City,4,4,22009,2023,624160,0.2040193229913711,0,3,1,0.0211625546216964,0.6703276634216309,0.4451457560062408,22009,Fulham,Braian Ojeda Rodríguez,Rodri,MID,2,3,12
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2023-11-25,0,5,0,0,0,0,13,0,213,0,3,2,0.0,0,-7,0,7,45,True,0,459,,,Braian Ojeda Rodríguez,0,1,0.028022414073348,90,DMC,Manchester City,Liverpool,1,1,22020,2023,624569,0.0539111271500587,0,1,0,0.028022414073348,0.8519551157951355,0.7700215578079224,22020,Fulham,Braian Ojeda Rodríguez,Rodri,MID,2,2,13
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,197,0,0,0.0,0.0,2023-12-30,0,14,0,0,0,0,20,0,197,0,1,2,0.0,0,-4,0,4,45,True,0,459,,,Braian Ojeda Rodríguez,1,4,0.1730503588914871,90,DMC,Manchester City,Sheffield United,2,0,22090,2023,633494,0.04671585932374,0,1,1,0.1730503588914871,0.6018801927566528,0.4523740708827972,22090,Fulham,Braian Ojeda Rodríguez,Rodri,MID,3,2,20
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,237,0,0,0.0,0.0,2024-02-10,0,15,0,0,0,0,24,0,191,0,3,2,0.0,0,0,0,0,45,True,0,459,,,Braian Ojeda Rodríguez,0,1,0.0200059190392494,90,DMC,Manchester City,Everton,2,0,22130,2023,639877,0.0810938104987144,0,2,0,0.0200059190392494,0.6253213286399841,0.5404099225997925,22130,Fulham,Braian Ojeda Rodríguez,Rodri,MID,3,2,24
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,248,0,0,0.0,0.0,2024-02-17,0,19,0,0,0,0,25,0,190,0,0,2,0.0,0,-1,0,1,45,True,0,459,,,Braian Ojeda Rodríguez,1,5,0.2521104514598846,90,DMC,Manchester City,Chelsea,1,1,22140,2023,641981,0.0790515542030334,0,1,1,0.2521104514598846,1.0680131912231443,0.8159027695655823,22140,Fulham,Braian Ojeda Rodríguez,Rodri,MID,2,2,25
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,252,0,0,0.0,0.0,2024-02-24,0,2,0,0,0,0,26,0,190,0,2,4,0.0,0,0,0,0,45,False,0,459,,,Braian Ojeda Rodríguez,0,1,0.0620054118335247,90,DMC,Bournemouth,Manchester City,0,1,22145,2023,643411,0.0418682396411895,0,1,0,0.0620054118335247,0.625974714756012,0.5639693140983582,22145,Fulham,Braian Ojeda Rodríguez,Rodri,MID,2,4,26
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,274,0,0,0.0,0.0,2024-03-10,0,5,0,0,0,0,28,0,189,0,0,1,0.0,0,0,0,0,45,False,0,459,,,Braian Ojeda Rodríguez,0,0,0.0,90,DMC,Liverpool,Manchester City,1,1,22171,2023,647475,0.0298368260264396,0,1,0,0.0,0.4869824051856994,0.4869824051856994,22171,Fulham,Braian Ojeda Rodríguez,Rodri,MID,2,3,28
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,347,0,0,0.0,0.0,2024-04-28,0,13,0,0,0,0,35,0,187,0,2,0,0.0,0,0,0,0,45,True,0,459,,,Braian Ojeda Rodríguez,0,0,0.0,90,DMC,Nottingham Forest,Manchester City,0,2,22242,2023,657812,0.0343999117612838,0,1,0,0.0,0.7246679663658142,0.7246679663658142,22242,Fulham,Braian Ojeda Rodríguez,Rodri,MID,5,2,35
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,360,0,0,0.0,0.0,2024-05-04,0,17,0,0,0,0,36,0,186,0,3,1,0.0,0,-1,0,1,45,False,0,459,,,Braian Ojeda Rodríguez,0,1,0.0196979213505983,90,DMC,Manchester City,Wolverhampton Wanderers,5,1,22253,2023,659054,0.733360230922699,2,5,0,0.0196979213505983,1.833307385444641,1.3084676265716553,22253,Fulham,Braian Ojeda Rodríguez,Rodri,MID,2,2,36
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,367,0,0,0.0,0.0,2024-05-11,0,7,0,0,0,0,37,0,183,0,3,2,0.0,0,-3,0,3,45,True,0,459,,,Braian Ojeda Rodríguez,0,1,0.0290315356105566,90,DMC,Fulham,Manchester City,0,4,22258,2023,660336,0.1287919729948043,0,1,0,0.0290315356105566,1.028572916984558,0.8707494139671326,22258,Fulham,Braian Ojeda Rodríguez,Rodri,MID,3,2,37
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,374,0,0,0.0,0.0,2024-05-19,0,6,0,0,0,0,38,0,182,0,2,1,0.0,0,-1,0,1,45,False,0,459,,,Braian Ojeda Rodríguez,1,3,0.1594437211751938,90,DMC,Manchester City,West Ham,3,1,22273,2023,662994,0.1098848134279251,0,2,1,0.1594437211751938,0.7926607728004456,0.7177536487579346,22273,Fulham,Braian Ojeda Rodríguez,Rodri,MID,2,2,38
