assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,22,0,0.0,482,0.0,0.0,0.0,2.01,7,1,0,5.0,49.8,2023-08-12,90,8,0,0,0,0,1,7,21068,1,1,0,0.0,4,0,0,0,45,True,0,482,,,Wes Foderingham,0,0,0,90,GK,Sheffield United,Crystal Palace,0,1,22280,2023,603815,0.0,0,0,0,0,0.1259336769580841,0.1259336769580841,22280,Sheffield United,Wes Foderingham,Wes Foderingham,GK,2,2,1
0,0,15,0,0.0,482,0.0,0.0,0.0,1.36,17,2,0,1.8,17.6,2023-08-18,90,16,0,0,0,0,2,2,31523,1,1,2,0.0,1,3764,5726,1962,45,False,0,482,,,Wes Foderingham,0,0,0,90,GK,Nottingham Forest,Sheffield United,2,1,22285,2023,604789,0.0,0,0,0,0,0.0,0.0,22285,Sheffield United,Wes Foderingham,Wes Foderingham,GK,2,2,2
0,1,25,0,0.0,482,0.0,0.0,0.0,3.52,30,2,0,4.9,49.0,2023-08-27,90,13,0,0,0,0,3,7,28085,1,2,1,0.0,4,-3988,755,4743,45,True,0,482,,,Wes Foderingham,0,0,0,90,GK,Sheffield United,Manchester City,1,2,22303,2023,607468,0.0,0,0,0,0,0.0,0.0,22303,Sheffield United,Wes Foderingham,Wes Foderingham,GK,5,2,3
0,0,18,0,0.0,482,0.0,0.0,0.0,2.59,40,2,0,2.8,27.6,2023-09-02,90,9,0,0,0,0,4,4,36714,1,2,2,0.0,2,5587,7714,2127,45,True,0,482,,,Wes Foderingham,0,0,0,90,GK,Sheffield United,Everton,2,2,21926,2023,608335,0.0,0,0,0,0,0.0,0.0,21926,Sheffield United,Wes Foderingham,Wes Foderingham,GK,2,2,4
0,1,26,0,0.0,482,0.0,0.0,0.0,1.87,48,2,0,4.9,48.8,2023-09-16,90,18,0,0,0,0,5,8,32239,1,1,2,0.0,3,-4916,1070,5986,45,False,1,482,,,Wes Foderingham,0,0,0,90,GK,Tottenham,Sheffield United,2,1,21936,2023,611536,0.0,0,0,0,0,0.1770780980587005,0.1770780980587005,21936,Sheffield United,Wes Foderingham,Wes Foderingham,GK,2,4,5
0,0,21,0,0.0,482,0.0,0.0,0.0,3.94,60,8,0,5.6,56.0,2023-09-24,90,15,0,0,0,0,6,7,32419,1,8,0,0.0,0,-685,1447,2132,45,True,0,482,,,Wes Foderingham,0,0,0,90,GK,Sheffield United,Newcastle United,0,8,21954,2023,613075,0.0,0,0,0,0,0.0244921073317527,0.0244921073317527,21954,Sheffield United,Wes Foderingham,Wes Foderingham,GK,3,2,6
0,0,22,0,0.0,482,0.0,0.0,0.0,2.14,69,2,0,4.3,43.2,2023-09-30,90,19,0,0,0,0,7,6,31114,1,0,2,0.0,3,-1586,512,2098,45,False,0,482,,,Wes Foderingham,0,0,0,90,GK,West Ham,Sheffield United,2,0,21960,2023,614735,0.0,0,0,0,0,0.0,0.0,21960,Sheffield United,Wes Foderingham,Wes Foderingham,GK,2,3,7
0,0,15,0,0.0,482,0.0,0.0,0.0,2.14,76,3,0,2.3,22.8,2023-10-07,90,10,1,0,0,0,8,4,32274,1,1,3,0.0,0,477,2097,1620,45,False,0,482,,,Wes Foderingham,0,0,0,90,GK,Fulham,Sheffield United,3,1,21970,2023,616446,0.0,0,0,0,0,0.0,0.0,21970,Sheffield United,Wes Foderingham,Wes Foderingham,GK,2,3,8
0,0,14,0,0.0,482,0.0,0.0,0.0,1.05,89,2,0,1.6,16.4,2023-10-21,90,14,0,0,0,0,9,3,30460,1,2,1,0.0,2,-2081,526,2607,45,True,0,482,,,Wes Foderingham,0,0,0,90,GK,Sheffield United,Manchester United,1,2,21983,2023,618462,0.0,0,0,0,0,0.0,0.0,21983,Sheffield United,Wes Foderingham,Wes Foderingham,GK,3,2,9
0,0,10,0,0.0,482,0.0,0.0,0.0,2.78,91,5,0,1.6,15.6,2023-10-28,90,1,0,0,0,0,10,2,30438,1,0,5,0.0,0,-355,1130,1485,45,False,0,482,,,Wes Foderingham,0,0,0,90,GK,Arsenal,Sheffield United,5,0,21986,2023,619912,0.0,0,0,0,0,0.0,0.0,21986,Sheffield United,Wes Foderingham,Wes Foderingham,GK,2,5,10
