assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,5,0,11.7,660,0.24,0.32,0.08,1.27,66,1,0,2.5,6.2,2023-09-30,23,15,0,0,0,0,7,0,602,0,0,2,7.0,1,5,34,29,50,False,0,660,,,Wilson Odobert,0,1,0.0810330808162689,21,Sub,Newcastle United,Burnley,2,0,21958,2023,614685,0.12102971971035,0,1,0,0.0810330808162689,0.2370246350765228,0.0349618308246135,21958,Burnley,Wilson Odobert,Wilson Odobert,MID,2,4,7
0,0,29,0,12.4,660,0.47,0.65,0.18,1.58,73,4,1,9.0,42.4,2023-10-07,78,7,0,0,0,0,8,0,672,1,4,1,35.0,6,0,33,33,50,True,1,660,,,Wilson Odobert,1,3,0.1650300472974777,82,FWL,Burnley,Chelsea,1,4,21967,2023,616380,0.4783159494400024,0,1,1,0.1650300472974777,0.6433460116386414,0.0,21967,Burnley,Wilson Odobert,Wilson Odobert,MID,3,2,8
0,0,2,0,0.3,660,0.0,0.03,0.03,2.53,83,1,0,0.0,0.0,2023-10-21,45,4,0,0,0,0,9,0,1155,1,0,3,1.0,1,325,420,95,50,False,0,660,,,Wilson Odobert,0,1,0.0207192804664373,50,AML,Brentford,Burnley,3,0,21977,2023,618116,0.0,0,0,0,0.0207192804664373,0.0207192804664373,0.0,21977,Burnley,Wilson Odobert,Wilson Odobert,MID,2,2,9
0,0,6,0,10.8,660,0.01,0.02,0.01,0.35,102,1,0,3.7,7.0,2023-11-04,12,8,0,0,0,0,11,0,1086,0,2,0,19.0,1,-58,70,128,50,True,0,660,,,Wilson Odobert,0,1,0.0424933023750782,10,Sub,Burnley,Crystal Palace,0,2,21996,2023,621563,0.018786372616887,0,1,0,0.0424933023750782,0.0612796768546104,0.0,21996,Burnley,Wilson Odobert,Wilson Odobert,MID,2,2,11
0,0,2,0,12.3,660,0.02,0.02,0.0,0.0,111,0,0,1.7,2.4,2023-11-11,2,1,0,0,0,0,12,0,1045,0,1,3,2.0,1,-77,19,96,50,False,0,660,,,Wilson Odobert,0,0,0.0,1,Sub,Arsenal,Burnley,3,1,22006,2023,623286,0.0395934432744979,0,1,0,0.0,0.0395934432744979,0.0395934432744979,22006,Burnley,Wilson Odobert,Wilson Odobert,MID,2,5,12
0,0,3,0,0.0,660,0.0,0.0,0.0,0.0,149,0,0,0.0,0.0,2023-12-05,1,20,0,0,0,0,15,0,1080,0,0,1,0.0,1,-18,26,44,50,False,0,660,,,Wilson Odobert,0,0,0.0,1,Sub,Wolverhampton Wanderers,Burnley,1,0,22042,2023,627898,0.0,0,0,0,0.0,0.0,0.0,22042,Burnley,Wilson Odobert,Wilson Odobert,MID,2,2,15
0,0,20,0,1.5,660,0.02,0.13,0.11,1.61,152,1,1,5.8,36.4,2023-12-09,77,5,0,0,0,0,16,0,1117,1,1,1,20.0,6,-6,41,47,50,False,1,660,,,Wilson Odobert,1,2,0.1337804049253463,80,ML,Brighton,Burnley,1,1,22046,2023,628714,0.0,0,0,1,0.1337804049253463,0.1337804049253463,0.0,22046,Burnley,Wilson Odobert,Wilson Odobert,MID,2,3,16
0,0,16,0,23.5,660,0.09,0.12,0.03,1.07,164,2,0,4.7,12.2,2023-12-16,86,9,0,0,0,0,17,0,1469,1,2,0,11.0,2,276,353,77,50,True,0,660,,,Wilson Odobert,0,1,0.0603551417589187,90,ML,Burnley,Everton,0,2,22058,2023,630487,0.1322927922010421,0,2,0,0.0603551417589187,0.2104429751634597,0.150087833404541,22058,Burnley,Wilson Odobert,Wilson Odobert,MID,2,2,17
1,3,38,1,22.3,660,0.01,0.04,0.03,1.18,173,0,1,9.2,62.8,2023-12-23,79,10,0,0,0,0,18,0,1425,1,2,0,7.0,14,-81,116,197,50,False,0,660,,,Wilson Odobert,1,1,0.032121043652296,84,ML,Fulham,Burnley,0,2,22067,2023,632719,0.1292498707771301,1,2,1,0.032121043652296,0.2251531481742859,0.0637822225689888,22067,Burnley,Wilson Odobert,Wilson Odobert,MID,2,3,18
0,0,13,0,16.7,660,0.31,0.33,0.02,1.69,185,2,0,3.8,12.4,2023-12-26,90,11,0,0,0,0,19,0,3566,1,2,0,9.0,2,1962,2225,263,50,True,0,660,,,Wilson Odobert,0,1,0.0298280157148838,90,MR,Burnley,Liverpool,0,2,22079,2023,633008,0.3479498326778412,0,1,0,0.0298280157148838,0.7000750303268433,0.3222971856594085,22079,Burnley,Wilson Odobert,Wilson Odobert,MID,4,2,19
0,0,1,0,10.8,660,0.01,0.13,0.12,2.04,191,2,0,1.8,0.0,2023-12-30,73,2,0,0,0,0,20,0,4525,1,2,3,8.0,2,902,1858,956,50,False,0,660,,,Wilson Odobert,0,1,0.1065576672554016,81,ML,Aston Villa,Burnley,3,2,22085,2023,633539,0.056502740830183,0,1,0,0.1065576672554016,0.1630604118108749,0.0,22085,Burnley,Wilson Odobert,Wilson Odobert,MID,2,4,20
0,0,10,1,17.8,660,0.14,0.21,0.07,0.72,205,0,0,6.7,14.6,2024-01-12,83,12,0,0,0,0,21,0,9817,1,1,1,35.0,3,4434,6635,2201,50,True,0,660,,,Wilson Odobert,0,3,0.1342547237873077,87,ML,Burnley,Luton,1,1,22096,2023,634535,0.1278600245714187,0,1,0,0.1342547237873077,0.3311908841133117,0.217188075184822,22096,Burnley,Wilson Odobert,Wilson Odobert,MID,2,2,21
0,0,6,0,0.8,660,0.01,0.05,0.04,1.52,220,3,0,1.2,2.4,2024-01-31,75,13,0,0,0,0,22,0,6811,1,1,3,9.0,2,-3021,777,3798,50,False,0,660,,,Wilson Odobert,0,1,0.1121188998222351,78,ML,Manchester City,Burnley,3,1,22114,2023,637948,0.0,0,0,0,0.1121188998222351,0.1489665359258651,0.0368476398289203,22114,Burnley,Wilson Odobert,Wilson Odobert,MID,2,5,22
1,0,15,0,12.6,660,0.06,0.13,0.07,1.28,225,2,0,3.4,6.8,2024-02-03,90,10,0,0,0,0,23,0,7930,1,2,2,15.0,5,1021,1909,888,50,True,0,660,,,Wilson Odobert,0,2,0.0644633248448371,90,ML,Burnley,Fulham,2,2,22119,2023,638580,0.0274854637682437,0,1,0,0.0644633248448371,0.1279571801424026,0.0360083952546119,22119,Burnley,Wilson Odobert,Wilson Odobert,MID,2,2,23
0,0,0,0,1.9,660,0.08,0.28,0.2,2.86,234,3,0,1.6,0.8,2024-02-10,90,11,0,0,0,0,24,0,6823,1,1,3,13.0,2,-1143,715,1858,50,False,0,660,,,Wilson Odobert,0,2,0.082750916481018,90,ML,Liverpool,Burnley,3,1,22128,2023,640110,0.0,0,0,0,0.082750916481018,0.1194059699773788,0.0366550534963607,22128,Burnley,Wilson Odobert,Wilson Odobert,MID,2,5,24
0,0,7,0,0.8,660,0.01,0.03,0.02,2.23,242,5,0,0.7,2.4,2024-02-17,79,1,0,0,0,0,25,0,6125,1,5,0,4.0,2,-738,542,1280,50,True,0,660,,,Wilson Odobert,0,1,0.0101482849568128,83,ML,Burnley,Arsenal,0,5,22136,2023,641738,0.0,0,0,0,0.0101482849568128,0.0769423693418502,0.0667940825223922,22136,Burnley,Wilson Odobert,Wilson Odobert,MID,5,2,25
0,0,9,0,0.9,660,0.01,0.01,0.0,2.39,256,3,0,0.7,5.8,2024-02-24,89,8,0,0,0,0,26,0,6902,1,0,3,0.0,2,619,1518,899,50,False,0,660,,,Wilson Odobert,0,0,0.0,90,ML,Crystal Palace,Burnley,3,0,22150,2023,643258,0.0,0,0,0,0.0,0.0380685739219188,0.0380685739219188,22150,Burnley,Wilson Odobert,Wilson Odobert,MID,2,2,26
0,0,18,0,52.5,660,0.34,0.78,0.44,1.1,262,2,0,10.6,13.6,2024-03-03,90,3,0,0,0,0,27,0,5937,1,2,0,40.0,2,-974,305,1279,50,True,0,660,,,Wilson Odobert,0,6,0.3120379745960235,90,ML,Burnley,Bournemouth,0,2,22156,2023,645464,0.4572458267211914,0,4,0,0.3120379745960235,0.6869169473648071,0.0208980739116668,22156,Burnley,Wilson Odobert,Wilson Odobert,MID,2,2,27
0,0,5,0,11.3,660,0.03,0.03,0.0,0.89,279,1,0,1.9,1.6,2024-03-10,67,19,0,0,0,0,28,0,5602,1,2,2,6.0,2,-372,240,612,50,False,0,660,,,Wilson Odobert,0,0,0.0,71,FW,West Ham,Burnley,2,2,22173,2023,647329,0.0641429349780082,0,1,0,0.0,0.0,0.0,22173,Burnley,Wilson Odobert,Wilson Odobert,MID,2,3,28
1,0,17,0,37.9,660,0.12,0.52,0.4,1.07,283,1,0,9.8,22.6,2024-03-16,90,4,0,0,0,0,29,0,11092,1,1,2,37.0,5,1937,2425,488,50,True,0,660,,,Wilson Odobert,0,4,0.331731766462326,90,FW,Burnley,Brentford,2,1,22177,2023,648341,0.4798305928707123,1,3,0,0.331731766462326,0.898877739906311,0.0873153582215309,22177,Burnley,Wilson Odobert,Wilson Odobert,MID,2,2,29
