assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,4,0,0.3,481,0.01,0.01,0.0,1.32,91,2,0,0.0,0.0,2023-10-28,19,1,0,0,0,0,10,0,517,0,0,5,0.0,1,-5,26,31,49,False,0,481,,,0,0,0.0,16,Sub,Arsenal,Sheffield United,5,0,21986,2023,619926,0.0,0,0,0,0.0,0.0,0.0,7709,Sheffield United,John Fleck,John Fleck,MID,2,5,10
0,0,3,0,1.4,481,0.0,0.0,0.0,0.14,129,0,0,0.2,0.8,2023-11-25,9,3,0,0,0,0,13,0,589,0,3,1,0.0,1,10,32,22,49,True,0,481,,,0,0,0.0,5,Sub,Sheffield United,Bournemouth,1,3,22023,2023,624973,0.0,0,0,0,0.0,0.0266622193157672,0.0266622193157672,7709,Sheffield United,John Fleck,John Fleck,MID,2,2,13
0,0,0,0,10.8,481,0.08,0.08,0.0,0.7,134,2,0,1.6,3.4,2023-12-02,45,6,0,0,0,0,14,0,615,1,0,5,2.0,0,16,29,13,49,False,1,481,,,0,0,0.0,51,MC,Burnley,Sheffield United,5,0,22028,2023,626489,0.1050862222909927,0,1,0,0.0,0.1165627837181091,0.0114765642210841,7709,Sheffield United,John Fleck,John Fleck,MID,2,2,14
0,0,6,0,13.5,481,0.26,0.26,0.0,0.99,147,1,0,1.5,1.2,2023-12-06,16,11,0,0,0,0,15,0,612,0,2,0,0.0,1,-6,10,16,49,True,0,481,,,0,0,0.0,10,Sub,Sheffield United,Liverpool,0,2,22040,2023,627974,0.0,0,0,0,0.0,0.0,0.0,7709,Sheffield United,John Fleck,John Fleck,MID,4,2,15
