assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,12,0,3.3,713,0.04,0.1,0.06,0.56,47,1,0,2.1,16.8,2023-09-18,90,6,0,0,0,0,5,0,651,1,1,1,1.0,2,485,534,49,50,True,0,713,,,Ibrahim Sangaré,0,1,0.0468439348042011,90,DMC,Nottingham Forest,Burnley,1,1,21944,2023,611588,0.0,0,0,0,0.0468439348042011,0.2238843739032745,0.1770404428243637,21944,Nottingham Forest,Ibrahim Sangaré,Ibrahim Sangare,MID,2,2,5
0,0,1,0,2.2,713,0.01,0.01,0.0,0.78,59,2,0,0.2,0.2,2023-09-23,55,13,0,0,0,0,6,0,858,1,0,2,0.0,0,139,237,98,50,False,1,713,,,Ibrahim Sangaré,0,0,0.0,61,MC,Manchester City,Nottingham Forest,2,0,21946,2023,612169,0.0,0,0,0,0.0,0.0,0.0,21946,Nottingham Forest,Ibrahim Sangaré,Ibrahim Sangare,MID,2,5,6
0,0,8,0,6.5,713,0.04,0.08,0.04,0.87,67,1,0,2.5,16.6,2023-10-01,76,4,0,0,0,0,7,0,891,1,1,1,2.0,1,-6,142,148,50,True,1,713,,,Ibrahim Sangaré,0,1,0.0167973302304744,79,MC,Nottingham Forest,Brentford,1,1,21963,2023,615249,0.0,0,0,0,0.0167973302304744,0.0391499251127243,0.0223525967448949,21963,Nottingham Forest,Ibrahim Sangaré,Ibrahim Sangare,MID,2,2,7
0,0,6,1,11.5,713,0.05,0.05,0.0,0.78,74,0,0,2.7,11.6,2023-10-07,75,8,0,0,0,0,8,0,1035,1,0,0,4.0,3,47,163,116,50,False,0,713,,,Ibrahim Sangaré,0,0,0.0,79,MC,Crystal Palace,Nottingham Forest,0,0,21968,2023,616632,0.081980176270008,0,1,0,0.0,0.4298839271068573,0.3479037284851074,21968,Nottingham Forest,Ibrahim Sangaré,Ibrahim Sangare,MID,2,2,8
0,0,-4,1,5.7,713,0.0,0.45,0.45,0.61,88,0,0,2.0,3.2,2023-10-21,77,12,0,0,0,0,9,0,1284,1,2,2,11.0,2,134,248,114,50,True,1,713,,,Ibrahim Sangaré,0,2,0.6004118323326111,81,MC,Nottingham Forest,Luton,2,2,21982,2023,618067,0.0,0,0,0,0.6004118323326111,1.436735987663269,0.836324155330658,21982,Nottingham Forest,Ibrahim Sangaré,Ibrahim Sangare,MID,2,2,9
0,0,5,0,11.5,713,0.01,0.07,0.06,2.95,97,3,0,4.6,20.6,2023-10-29,90,11,0,0,0,0,10,0,1146,1,0,3,14.0,1,-159,48,207,50,False,1,713,,,Ibrahim Sangaré,0,2,0.0906339213252067,90,MC,Liverpool,Nottingham Forest,3,0,21991,2023,620617,0.0278007220476865,0,1,0,0.0906339213252067,0.0843036621809005,0.0565029419958591,21991,Nottingham Forest,Ibrahim Sangaré,Ibrahim Sangare,MID,2,5,10
0,0,9,1,10.4,713,0.0,0.0,0.0,1.26,108,0,0,2.3,12.2,2023-11-05,90,2,0,0,0,0,11,0,1170,1,0,2,0.0,3,-35,94,129,50,True,0,713,,,Ibrahim Sangaré,0,0,0.0,90,MC,Nottingham Forest,Aston Villa,2,0,22002,2023,622075,0.0160529091954231,0,1,0,0.0,0.5403291583061218,0.5242762565612793,22002,Nottingham Forest,Ibrahim Sangaré,Ibrahim Sangare,MID,3,2,11
0,0,9,0,15.4,713,0.14,0.14,0.0,1.45,119,3,0,4.1,21.2,2023-11-12,89,19,0,0,0,0,12,0,1187,1,2,3,4.0,2,-26,69,95,50,False,0,713,,,Ibrahim Sangaré,0,0,0.0,90,MC,West Ham,Nottingham Forest,3,2,22013,2023,623736,0.098370760679245,0,1,0,0.0,0.3319671750068664,0.2335963994264602,22013,Nottingham Forest,Ibrahim Sangaré,Ibrahim Sangare,MID,2,3,12
0,0,12,1,15.3,713,0.06,0.06,0.0,0.64,139,0,0,3.1,15.2,2023-12-02,64,9,0,0,0,0,14,0,1241,1,1,0,0.0,3,-109,32,141,50,True,0,713,,,Ibrahim Sangaré,0,0,0.0,70,MC,Nottingham Forest,Everton,0,1,22033,2023,626818,0.0475032404065132,0,1,0,0.0,0.0475032404065132,0.0,22033,Nottingham Forest,Ibrahim Sangaré,Ibrahim Sangare,MID,2,2,14
0,0,2,0,1.8,713,0.0,0.0,0.0,1.16,145,2,0,0.1,0.0,2023-12-06,45,10,0,0,0,0,15,0,1281,1,0,5,0.0,1,6,61,55,50,False,0,713,,,Ibrahim Sangaré,0,0,0.0,50,DMC,Fulham,Nottingham Forest,5,0,22038,2023,627952,0.0,0,0,0,0.0,0.0,0.0,22038,Nottingham Forest,Ibrahim Sangaré,Ibrahim Sangare,MID,2,3,15
