assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,7,0,4.1,391,0.02,0.02,0.0,0.24,10,0,0,0.9,4.8,2023-08-14,45,20,0,0,0,0,1,0,572051,1,0,1,0.0,0,0,0,0,50,True,1,391,,,Lisandro Martínez,0,0,0.0,48,DC,Manchester United,Wolverhampton Wanderers,1,0,22284,2023,604620,0.0,0,0,0,0.0,0.0452680177986621,0.0452680177986621,22284,Manchester United,Lisandro Martínez,Lisandro Martínez,DEF,2,4,1
0,0,12,0,11.5,391,0.01,0.01,0.0,1.8,18,2,0,2.5,13.6,2023-08-19,90,18,1,0,0,0,2,0,608208,1,0,2,0.0,-1,-62517,24614,87131,50,False,0,391,,,Lisandro Martínez,0,0,0.0,90,DC,Tottenham,Manchester United,2,0,22290,2023,605262,0.0200999286025762,0,1,0,0.0,0.176896646618843,0.1567967236042022,22290,Manchester United,Lisandro Martínez,Lisandro Martínez,DEF,3,4,2
0,0,18,0,16.0,391,0.04,0.04,0.0,1.24,28,2,0,3.5,17.4,2023-08-26,90,16,0,0,0,0,3,0,536182,1,2,3,2.0,1,-86811,10127,96938,49,True,0,391,,,Lisandro Martínez,0,0,0.0,90,DC,Manchester United,Nottingham Forest,3,2,22300,2023,606950,0.0109641542658209,0,1,0,0.0,0.63602614402771,0.63602614402771,22300,Manchester United,Lisandro Martínez,Lisandro Martínez,DEF,2,4,3
0,0,13,0,0.6,391,0.0,0.0,0.0,1.07,31,1,0,1.5,14.2,2023-09-03,66,1,0,0,0,0,4,0,513986,1,1,3,0.0,1,-40136,17399,57535,49,False,1,391,,,Lisandro Martínez,0,0,0.0,70,DC,Arsenal,Manchester United,3,1,21934,2023,609662,0.0,0,0,0,0.0,0.1086588650941848,0.1086588650941848,21934,Manchester United,Lisandro Martínez,Lisandro Martínez,DEF,3,5,4
1,0,24,0,11.3,391,0.01,0.01,0.0,1.16,45,3,0,3.5,24.0,2023-09-16,84,5,0,0,0,0,5,0,449428,1,3,1,0.0,4,-74129,10388,84517,48,True,0,391,,,Lisandro Martínez,0,0,0.0,88,DC,Manchester United,Brighton,1,3,21940,2023,610432,0.0166018810123205,1,1,0,0.0,0.2053814828395843,0.1887796074151992,21940,Manchester United,Lisandro Martínez,Lisandro Martínez,DEF,2,4,5
0,0,2,0,0.2,391,0.0,0.0,0.0,0.24,208,0,0,0.2,1.6,2024-01-14,27,18,0,0,0,0,21,0,230407,0,2,2,0.0,1,-908,1567,2475,47,True,0,391,,,Lisandro Martínez,0,0,0.0,24,Sub,Manchester United,Tottenham,2,2,22099,2023,635466,0.0,0,0,0,0.0,0.4528437852859497,0.4528437852859497,22099,Manchester United,Lisandro Martínez,Lisandro Martínez,DEF,3,4,21
0,0,12,0,0.5,391,0.0,0.0,0.0,1.97,218,2,0,2.4,23.6,2024-02-01,85,20,0,0,0,0,22,0,239995,1,4,3,0.0,0,7592,8886,1294,47,False,1,391,,,Lisandro Martínez,0,0,0.0,90,DC,Wolverhampton Wanderers,Manchester United,3,4,22111,2023,638127,0.0,0,0,0,0.0,0.2705399990081787,0.2705399990081787,22111,Manchester United,Lisandro Martínez,Lisandro Martínez,DEF,3,2,22
0,0,28,1,0.7,391,0.0,0.0,0.0,1.4,228,0,0,3.1,30.6,2024-02-04,70,19,0,0,0,0,23,0,244279,1,0,3,0.0,6,3902,5203,1301,47,True,0,391,,,Lisandro Martínez,0,0,0.0,72,DC,Manchester United,West Ham,3,0,22122,2023,639071,0.0,0,0,0,0.0,0.1249237433075904,0.1249237433075904,22122,Manchester United,Lisandro Martínez,Lisandro Martínez,DEF,2,4,23
0,0,2,0,0.1,391,0.0,0.0,0.0,0.92,293,1,0,0.2,1.4,2024-03-30,21,4,0,0,0,0,30,0,225818,0,1,1,0.0,1,-156,536,692,47,False,0,391,,,Lisandro Martínez,0,0,0.0,20,Sub,Brentford,Manchester United,1,1,22187,2023,650228,0.0,0,0,0,0.0,0.0,0.0,22187,Manchester United,Lisandro Martínez,Lisandro Martínez,DEF,3,2,30
0,0,3,0,0.1,391,0.0,0.0,0.0,0.14,337,1,0,0.2,2.0,2024-05-15,7,15,0,0,0,0,37,0,222564,0,2,3,0.0,1,-535,248,783,47,True,0,391,,,Lisandro Martínez,0,0,0.0,4,Sub,Manchester United,Newcastle United,3,2,22231,2023,662125,0.0,0,0,0,0.0,0.0,0.0,22231,Manchester United,Lisandro Martínez,Lisandro Martínez,DEF,3,4,34
0,0,13,0,0.6,391,0.0,0.0,0.0,1.47,373,0,0,1.4,11.2,2024-05-19,58,5,0,0,0,0,38,0,224890,1,2,0,2.0,1,1860,2382,522,47,False,0,391,,,Lisandro Martínez,0,0,0.0,60,DC,Brighton,Manchester United,0,2,22267,2023,663192,0.0,0,0,0,0.0,0.1383740752935409,0.1383740752935409,22267,Manchester United,Lisandro Martínez,Lisandro Martínez,DEF,3,3,38
