assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,2,0,0.3,638,0.0,0.0,0.0,0.21,7,0,0,0.5,4.6,2023-08-12,10,8,0,0,0,0,1,0,317,0,1,0,0.0,1,0,0,0,50,True,0,638,,,Vini de Souza Costa,0,0,0.0,9,Sub,Sheffield United,Crystal Palace,0,1,22280,2023,603826,0.0,0,0,0,0.0,0.0,0.0,22280,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,2,2,1
0,0,9,0,12.0,638,0.0,0.06,0.06,0.82,17,1,0,3.5,15.2,2023-08-18,57,16,0,0,0,0,2,0,673,1,1,2,8.0,1,24,111,87,50,False,0,638,,,Vini de Souza Costa,0,2,0.0365198366343975,60,MC,Nottingham Forest,Sheffield United,2,1,22285,2023,604795,0.0427460148930549,0,1,0,0.0365198366343975,0.0792658552527427,0.0,22285,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,2,2,2
0,0,5,0,0.3,638,0.0,0.0,0.0,3.52,30,2,0,1.3,8.8,2023-08-27,90,13,0,0,0,0,3,0,724,1,2,1,4.0,1,-100,47,147,50,True,1,638,,,Vini de Souza Costa,0,0,0.0,90,MC,Sheffield United,Manchester City,1,2,22303,2023,607474,0.0,0,0,0,0.0,0.0,0.0,22303,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,5,2,3
0,0,10,0,2.4,638,0.01,0.01,0.0,2.59,40,2,0,2.4,13.6,2023-09-02,90,9,0,0,0,0,4,0,1165,1,2,2,8.0,2,204,297,93,50,True,0,638,,,Vini de Souza Costa,0,0,0.0,90,MC,Sheffield United,Everton,2,2,21926,2023,608341,0.0,0,0,0,0.0,0.1702079623937606,0.1702079623937606,21926,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,2,2,4
0,0,14,0,1.2,638,0.0,0.0,0.0,1.87,48,2,0,2.2,21.2,2023-09-16,90,18,0,0,0,0,5,0,1145,1,1,2,0.0,2,-213,54,267,50,False,0,638,,,Vini de Souza Costa,0,0,0.0,90,MC,Tottenham,Sheffield United,2,1,21936,2023,611542,0.0,0,0,0,0.0,0.1801494807004928,0.1801494807004928,21936,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,2,4,5
0,0,11,0,2.3,638,0.01,0.02,0.01,3.94,60,8,0,3.3,24.0,2023-09-24,90,15,0,0,0,0,6,0,1152,1,8,0,7.0,2,-53,51,104,50,True,0,638,,,Vini de Souza Costa,0,1,0.018942529335618,90,MC,Sheffield United,Newcastle United,0,8,21954,2023,613081,0.0,0,0,0,0.018942529335618,0.1700236052274704,0.1510810703039169,21954,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,3,2,6
0,0,13,0,3.3,638,0.03,0.12,0.09,2.14,69,2,0,2.9,16.2,2023-09-30,90,19,0,0,0,0,7,0,1161,1,0,2,9.0,2,-13,86,99,50,False,0,638,,,Vini de Souza Costa,0,1,0.081174224615097,90,MC,West Ham,Sheffield United,2,0,21960,2023,614741,0.0,0,0,0,0.081174224615097,0.3502150475978851,0.2690408229827881,21960,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,2,3,7
0,1,18,0,2.9,638,0.01,0.01,0.0,2.14,76,3,0,1.8,15.4,2023-10-07,90,10,0,0,0,0,8,0,1442,1,1,3,0.0,3,172,283,111,50,False,0,638,,,Vini de Souza Costa,0,0,0.0,90,MC,Fulham,Sheffield United,3,1,21970,2023,616452,0.0,0,0,0,0.0,0.0,0.0,21970,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,2,3,8
0,0,4,0,2.2,638,0.01,0.01,0.0,1.05,89,2,0,2.2,20.2,2023-10-21,90,14,0,0,0,0,9,0,1436,1,2,1,0.0,1,-105,98,203,50,True,1,638,,,Vini de Souza Costa,0,0,0.0,90,MC,Sheffield United,Manchester United,1,2,21983,2023,618468,0.0,0,0,0,0.0,0.0499413833022117,0.0499413833022117,21983,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,3,2,9
0,0,15,0,2.3,638,0.01,0.01,0.0,2.78,91,5,0,2.1,15.0,2023-10-28,90,1,0,0,0,0,10,0,1481,1,0,5,4.0,2,1,98,97,50,False,0,638,,,Vini de Souza Costa,0,0,0.0,90,MC,Arsenal,Sheffield United,5,0,21986,2023,619918,0.0,0,0,0,0.0,0.0,0.0,21986,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,2,5,10
0,0,4,0,1.8,638,0.01,0.01,0.0,1.33,109,1,0,1.3,9.6,2023-11-04,90,20,0,0,0,0,11,0,1576,1,1,2,2.0,2,39,167,128,50,True,0,638,,,Vini de Souza Costa,0,0,0.0,90,MC,Sheffield United,Wolverhampton Wanderers,2,1,22003,2023,621467,0.0,0,0,0,0.0,0.0,0.0,22003,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,2,2,11
0,0,2,0,0.3,638,0.0,0.0,0.0,1.3,114,1,0,0.9,8.4,2023-11-12,51,5,0,0,0,0,12,0,1649,1,1,1,0.0,1,22,128,106,50,False,0,638,,,Vini de Souza Costa,0,0,0.0,56,MC,Brighton,Sheffield United,1,1,22008,2023,623888,0.0,0,0,0,0.0,0.0,0.0,22008,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,2,3,12
0,0,3,0,1.0,638,0.0,0.0,0.0,1.19,129,2,0,0.7,3.8,2023-11-25,45,3,0,0,0,0,13,0,1760,1,3,1,2.0,1,57,192,135,50,True,0,638,,,Vini de Souza Costa,0,0,0.0,50,MC,Sheffield United,Bournemouth,1,3,22023,2023,624964,0.0,0,0,0,0.0,0.0,0.0,22023,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,2,2,13
0,0,11,0,1.8,638,0.0,0.0,0.0,1.31,147,1,0,2.0,15.8,2023-12-06,85,11,0,0,0,0,15,0,1650,1,2,0,2.0,2,-90,16,106,50,True,0,638,,,Vini de Souza Costa,0,0,0.0,90,MC,Sheffield United,Liverpool,0,2,22040,2023,627968,0.0,0,0,0,0.0,0.0,0.0,22040,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,4,2,15
0,0,9,1,4.4,638,0.02,0.02,0.0,0.64,158,0,0,1.0,5.2,2023-12-09,90,4,0,0,0,0,16,0,1801,1,0,1,0.0,3,104,164,60,50,True,0,638,,,Vini de Souza Costa,0,0,0.0,90,DMC,Sheffield United,Brentford,1,0,22052,2023,628757,0.0,0,0,0,0.0,0.0739759355783462,0.0739759355783462,22052,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,2,2,16
0,0,13,0,4.2,638,0.07,0.07,0.0,2.75,165,2,0,2.6,19.4,2023-12-16,90,7,0,0,0,0,17,0,1792,1,0,2,2.0,2,-78,91,169,50,False,0,638,,,Vini de Souza Costa,0,0,0.0,90,DMC,Chelsea,Sheffield United,2,0,22059,2023,630288,0.0,0,0,0,0.0,0.0,0.0,22059,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,2,3,17
0,0,9,0,0.9,638,0.0,0.01,0.01,0.89,171,1,0,2.2,17.2,2023-12-22,90,2,0,0,0,0,18,0,1850,1,1,1,4.0,2,13,127,114,50,False,0,638,,,Vini de Souza Costa,0,1,0.0132742589339613,90,MC,Aston Villa,Sheffield United,1,1,22065,2023,632477,0.0,0,0,0,0.0132742589339613,0.0,0.0,22065,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,2,4,18
0,0,17,0,1.4,638,0.01,0.04,0.03,0.63,190,3,0,1.9,13.6,2023-12-26,85,12,0,0,0,0,19,0,2269,1,3,2,4.0,2,352,489,137,50,True,0,638,,,Vini de Souza Costa,0,1,0.0184676814824342,87,MC,Sheffield United,Luton,2,3,22084,2023,632948,0.0,0,0,0,0.0184676814824342,0.0349749103188514,0.0165072288364171,22084,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,2,2,19
0,0,13,0,0.3,638,0.0,0.0,0.0,2.26,196,2,0,1.0,7.6,2023-12-30,90,13,0,0,0,0,20,0,2369,1,0,2,2.0,2,60,411,351,50,False,0,638,,,Vini de Souza Costa,0,0,0.0,90,MC,Manchester City,Sheffield United,2,0,22090,2023,633508,0.0,0,0,0,0.0,0.0850830823183059,0.0850830823183059,22090,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,2,5,20
0,0,10,0,1.9,638,0.01,0.03,0.02,1.84,210,2,0,2.4,13.0,2024-01-21,87,19,0,0,0,0,21,0,2140,1,2,2,9.0,2,-311,74,385,50,True,0,638,,,Vini de Souza Costa,0,1,0.0125125870108604,90,DMC,Sheffield United,West Ham,2,2,22101,2023,636188,0.0,0,0,0,0.0125125870108604,0.1382658779621124,0.1257532835006714,22101,Sheffield United,Vini de Souza Costa,Vinicius Souza,MID,2,2,21
