assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,12,1,33.0,223,0.03,0.04,0.01,0.49,7,0,0,5.7,14.6,2023-08-12,90,17,0,0,0,0,1,0,3688,1,1,0,9.0,3,0,0,0,50,False,0,223,,,Cheick Doucouré,0,1,0.012373355217278,90,DMC,Sheffield United,Crystal Palace,0,1,22280,2023,603837,0.1058634370565414,0,3,0,0.012373355217278,0.8817397356033325,0.7635028958320618,22280,Crystal Palace,Cheick Doucouré,Cheick Oumar Doucoure,MID,2,2,1
0,0,8,0,4.4,223,0.1,0.21,0.11,2.0,12,1,0,1.6,5.2,2023-08-21,90,1,0,0,0,0,2,0,7011,1,1,0,6.0,1,839,1583,744,50,True,1,223,,,Cheick Doucouré,0,2,0.0597645193338394,90,DMC,Crystal Palace,Arsenal,0,1,22294,2023,606375,0.0,0,0,0,0.0597645193338394,0.1999803334474563,0.1402158141136169,22294,Crystal Palace,Cheick Doucouré,Cheick Oumar Doucoure,MID,5,2,2
0,0,17,0,4.9,223,0.04,0.04,0.0,0.97,23,1,0,2.7,21.8,2023-08-26,90,4,0,0,0,0,3,0,7741,1,1,1,0.0,2,17,1073,1056,50,False,0,223,,,Cheick Doucouré,0,0,0.0,90,DMC,Brentford,Crystal Palace,1,1,22298,2023,606910,0.0,0,0,0,0.0,0.240390658378601,0.240390658378601,22298,Crystal Palace,Cheick Doucouré,Cheick Oumar Doucoure,MID,2,2,3
0,0,21,0,2.5,223,0.02,0.02,0.0,1.34,36,2,0,2.4,19.2,2023-09-03,90,20,0,0,0,0,4,0,8035,1,2,3,2.0,2,-167,817,984,50,True,0,223,,,Cheick Doucouré,0,0,0.0,90,DMC,Crystal Palace,Wolverhampton Wanderers,3,2,21932,2023,609343,0.0,0,0,0,0.0,0.5881925225257874,0.5881925225257874,21932,Crystal Palace,Cheick Doucouré,Cheick Oumar Doucoure,MID,2,2,4
0,0,22,0,18.1,223,0.26,0.26,0.0,2.57,41,2,0,4.3,21.2,2023-09-16,90,2,0,0,0,0,5,0,8384,1,1,3,4.0,2,-90,859,949,50,False,0,223,,,Cheick Doucouré,0,0,0.0,90,DMC,Aston Villa,Crystal Palace,3,1,21938,2023,610482,0.3088762164115906,0,1,0,0.0,0.704300045967102,0.3954237997531891,21938,Crystal Palace,Cheick Doucouré,Cheick Oumar Doucoure,MID,2,4,5
0,0,12,1,2.1,223,0.01,0.01,0.0,0.59,56,0,0,1.4,11.6,2023-09-23,90,10,0,0,0,0,6,0,8975,1,0,0,0.0,2,377,1096,719,50,True,1,223,,,Cheick Doucouré,0,0,0.0,90,DMC,Crystal Palace,Fulham,0,0,21948,2023,612125,0.0,0,0,0,0.0,0.1727471351623535,0.1727471351623535,21948,Crystal Palace,Cheick Doucouré,Cheick Oumar Doucoure,MID,2,2,6
0,0,9,1,0.9,223,0.01,0.01,0.0,1.69,65,0,0,2.1,20.2,2023-09-30,90,14,0,0,0,0,7,0,8987,1,1,0,0.0,3,-122,919,1041,50,False,0,223,,,Cheick Doucouré,0,0,0.0,90,DMC,Manchester United,Crystal Palace,0,1,21957,2023,614649,0.0,0,0,0,0.0,0.0,0.0,21957,Crystal Palace,Cheick Doucouré,Cheick Oumar Doucoure,MID,2,4,7
0,0,14,0,33.3,223,0.03,0.14,0.11,2.39,87,4,0,5.9,14.8,2023-10-21,90,15,0,0,0,0,9,0,8240,1,0,4,11.0,2,-1534,186,1720,50,False,0,223,,,Cheick Doucouré,0,2,0.0786202475428581,90,MC,Newcastle United,Crystal Palace,4,0,21981,2023,618175,0.179508775472641,0,3,0,0.0786202475428581,0.1937403678894043,0.1556294113397598,21981,Crystal Palace,Cheick Doucouré,Cheick Oumar Doucoure,MID,2,4,9
0,0,11,0,12.2,223,0.04,0.09,0.05,1.12,96,2,0,3.7,20.4,2023-10-27,90,18,0,0,0,0,10,0,8290,1,2,1,4.0,2,-139,470,609,50,True,0,223,,,Cheick Doucouré,0,1,0.0481268055737018,90,DMC,Crystal Palace,Tottenham,1,2,21990,2023,619469,0.0120316995307803,0,1,0,0.0481268055737018,0.1476152390241623,0.1476152390241623,21990,Crystal Palace,Cheick Doucouré,Cheick Oumar Doucoure,MID,3,2,10
0,0,3,0,0.8,223,0.0,0.0,0.0,0.43,102,0,0,0.7,6.6,2023-11-04,57,6,0,0,0,0,11,0,9190,1,2,0,0.0,1,755,1351,596,50,False,0,223,,,Cheick Doucouré,0,0,0.0,60,DMC,Burnley,Crystal Palace,0,2,21996,2023,621571,0.0,0,0,0,0.0,0.0,0.0,21996,Crystal Palace,Cheick Doucouré,Cheick Oumar Doucoure,MID,2,2,11
