assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,17,0,14.8,643,0.07,0.07,0.0,0.88,3,1,0,2.4,9.0,2023-08-12,74,19,0,0,0,0,1,0,4501,1,1,1,0.0,2,0,0,0,45,True,0,643,,,Max Aarons,0,0,0.0,76,DR,Bournemouth,West Ham,1,1,22277,2023,603727,0.2469067871570587,0,1,0,0.0,0.2718601822853088,0.0249533932656049,7688,Bournemouth,Max Aarons,Max Aarons,DEF,2,2,1
0,0,15,0,5.3,643,0.02,0.04,0.02,3.08,14,3,0,3.0,22.6,2023-08-19,90,11,0,0,0,0,2,0,13959,1,1,3,2.0,1,3511,4519,1008,45,False,0,643,,,Max Aarons,0,1,0.0223495960235595,90,DR,Liverpool,Bournemouth,3,1,22288,2023,605134,0.0,0,0,0,0.0223495960235595,0.6590502262115479,0.6367006301879883,7688,Bournemouth,Max Aarons,Max Aarons,DEF,2,5,2
0,0,14,0,19.0,643,0.07,0.07,0.0,2.06,22,2,0,3.5,16.0,2023-08-26,90,18,0,0,0,0,3,0,16088,1,2,0,0.0,1,932,2684,1752,45,True,0,643,,,Max Aarons,0,0,0.0,90,DR,Bournemouth,Tottenham,0,2,22296,2023,606642,0.0764728710055351,0,1,0,0.0,0.0764728710055351,0.0,7688,Bournemouth,Max Aarons,Max Aarons,DEF,3,2,3
0,0,8,0,1.1,643,0.01,0.01,0.0,3.29,32,2,0,2.0,18.4,2023-09-02,90,4,0,0,0,0,4,0,17313,1,2,2,0.0,0,274,2133,1859,45,False,1,643,,,Max Aarons,0,0,0.0,90,DR,Brentford,Bournemouth,2,2,21928,2023,608661,0.0,0,0,0,0.0,0.0714061111211776,0.0714061111211776,7688,Bournemouth,Max Aarons,Max Aarons,DEF,2,2,4
0,0,26,1,15.9,643,0.05,0.05,0.0,1.71,42,0,0,3.6,15.8,2023-09-17,90,7,0,0,0,0,5,0,16821,1,0,0,4.0,6,-1217,1116,2333,45,True,0,643,,,Max Aarons,0,0,0.0,90,DR,Bournemouth,Chelsea,0,0,21942,2023,610959,0.024594310671091,0,1,0,0.0,0.2076578587293625,0.1830635517835617,7688,Bournemouth,Max Aarons,Max Aarons,DEF,3,2,5
0,0,7,0,0.8,643,0.01,0.01,0.0,1.87,53,3,0,1.5,12.0,2023-09-24,90,5,0,0,0,0,6,0,18673,1,1,3,2.0,1,1164,2151,987,45,False,0,643,,,Max Aarons,0,0,0.0,90,DR,Brighton,Bournemouth,3,1,21951,2023,612719,0.0,0,0,0,0.0,0.0,0.0,7688,Bournemouth,Max Aarons,Max Aarons,DEF,2,3,6
0,0,5,0,13.3,643,0.13,0.13,0.0,3.47,62,4,0,1.8,0.0,2023-09-30,90,1,0,0,0,0,7,0,19572,1,4,0,6.0,0,628,1925,1297,45,True,0,643,,,Max Aarons,0,0,0.0,90,DR,Bournemouth,Arsenal,0,4,21959,2023,614689,0.0706529170274734,0,1,0,0.0,0.1533472090959549,0.0826942920684814,7688,Bournemouth,Max Aarons,Max Aarons,DEF,5,2,7
0,0,3,0,0.0,643,0.0,0.0,0.0,0.17,75,0,0,0.0,0.2,2023-10-07,4,9,0,0,0,0,8,0,23581,0,0,3,0.0,1,3201,6083,2882,45,False,0,643,,,Max Aarons,0,0,0.0,2,Sub,Everton,Bournemouth,3,0,21969,2023,616426,0.0,0,0,0,0.0,0.0,0.0,7688,Bournemouth,Max Aarons,Max Aarons,DEF,2,2,8
0,0,7,0,1.7,643,0.01,0.01,0.0,2.06,82,2,0,1.1,9.2,2023-10-21,90,20,0,0,0,0,9,0,23804,1,2,1,0.0,1,116,2542,2426,45,True,0,643,,,Max Aarons,0,0,0.0,90,DR,Bournemouth,Wolverhampton Wanderers,1,2,21975,2023,618031,0.0,0,0,0,0.0,0.1834059655666351,0.1834059655666351,7688,Bournemouth,Max Aarons,Max Aarons,DEF,2,2,9
0,0,11,0,0.7,643,0.01,0.01,0.0,0.28,93,1,0,1.4,11.4,2023-10-28,84,6,0,0,0,0,10,0,24669,1,1,2,2.0,2,552,2934,2382,45,True,0,643,,,Max Aarons,0,0,0.0,88,DR,Bournemouth,Burnley,2,1,21985,2023,619866,0.0,0,0,0,0.0,0.4387220740318298,0.4387220740318298,7688,Bournemouth,Max Aarons,Max Aarons,DEF,2,2,10
