assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
1,0,15,0,41.4,170,0.11,0.11,0.0,0.78,25,1,0,6.7,23.4,2023-08-27,45,2,0,0,0,0,3,0,3183,0,3,1,2.0,4,-546,36,582,49,True,0,170,,,Jóhann Berg Gudmundsson,0,0,0.0,41,Sub,Burnley,Aston Villa,1,3,22302,2023,607449,0.1544966995716095,1,3,0,0.0,0.4707806408405304,0.3908878862857818,22302,Burnley,Jóhann Berg Gudmundsson,Johann Berg Gudmundsson,MID,3,2,3
0,0,2,0,14.9,170,0.09,0.09,0.0,1.06,34,2,0,2.6,7.0,2023-09-02,45,18,0,0,0,0,4,0,3785,1,5,2,4.0,0,322,724,402,49,True,1,170,,,Jóhann Berg Gudmundsson,0,0,0.0,51,MR,Burnley,Tottenham,2,5,21929,2023,608679,0.0569112747907638,0,1,0,0.0,0.6297661662101746,0.5728549361228943,21929,Burnley,Jóhann Berg Gudmundsson,Johann Berg Gudmundsson,MID,3,2,4
0,0,9,0,4.8,170,0.03,0.03,0.0,0.52,47,1,0,0.9,3.8,2023-09-18,62,16,0,0,0,0,5,0,3306,1,1,1,0.0,2,-560,92,652,49,False,0,170,,,Jóhann Berg Gudmundsson,0,0,0.0,65,AMR,Nottingham Forest,Burnley,1,1,21944,2023,611604,0.0,0,0,0,0.0,0.0,0.0,21944,Burnley,Jóhann Berg Gudmundsson,Johann Berg Gudmundsson,MID,2,2,5
0,0,3,0,2.2,170,0.01,0.01,0.0,0.16,54,0,0,0.2,0.0,2023-09-23,19,14,0,0,0,0,6,0,3248,1,1,0,0.0,1,-137,126,263,49,True,0,170,,,Jóhann Berg Gudmundsson,0,0,0.0,19,FWR,Burnley,Manchester United,0,1,21950,2023,612522,0.0,0,0,0,0.0,0.0,0.0,21950,Burnley,Jóhann Berg Gudmundsson,Johann Berg Gudmundsson,MID,3,2,6
0,0,12,0,17.2,170,0.38,0.38,0.0,1.07,93,2,0,3.1,11.4,2023-10-28,80,3,0,0,0,0,10,0,2275,1,1,2,2.0,2,-136,13,149,48,False,0,170,,,Jóhann Berg Gudmundsson,0,0,0.0,84,MC,Bournemouth,Burnley,2,1,21985,2023,619885,0.1325671970844268,0,1,0,0.0,0.0,0.0,21985,Burnley,Jóhann Berg Gudmundsson,Johann Berg Gudmundsson,MID,2,2,10
0,0,21,0,77.8,170,0.48,0.7,0.22,0.97,102,1,0,10.1,10.4,2023-11-04,90,8,0,0,0,0,11,0,2420,1,2,0,13.0,2,82,163,81,48,True,0,170,,,Jóhann Berg Gudmundsson,0,3,0.1520072072744369,90,MR,Burnley,Crystal Palace,0,2,21996,2023,621555,0.3402516543865204,0,5,0,0.1520072072744369,0.2632988691329956,0.1112916767597198,21996,Burnley,Jóhann Berg Gudmundsson,Johann Berg Gudmundsson,MID,2,2,11
0,0,3,0,30.8,170,0.11,0.17,0.06,2.03,111,3,0,6.5,13.6,2023-11-11,90,1,0,0,0,0,12,0,2426,1,1,3,21.0,1,-12,129,141,48,False,1,170,,,Jóhann Berg Gudmundsson,0,1,0.0663377046585083,90,MR,Arsenal,Burnley,3,1,22006,2023,623279,0.0949453711509704,0,2,0,0.0663377046585083,0.2650908529758453,0.198753148317337,22006,Burnley,Jóhann Berg Gudmundsson,Johann Berg Gudmundsson,MID,2,5,12
0,0,18,1,53.6,170,0.15,0.18,0.03,0.61,122,0,0,8.1,18.2,2023-11-25,84,19,0,0,0,0,13,0,2551,1,2,1,9.0,3,80,247,167,48,True,0,170,,,Jóhann Berg Gudmundsson,0,1,0.0135015193372964,86,MR,Burnley,West Ham,1,2,22016,2023,624843,0.3918275237083435,0,4,0,0.0135015193372964,0.1610797196626663,0.1610797196626663,22016,Burnley,Jóhann Berg Gudmundsson,Johann Berg Gudmundsson,MID,2,2,13
0,0,7,0,57.0,170,0.12,0.18,0.06,0.24,134,0,0,7.8,12.0,2023-12-02,25,17,0,0,0,0,14,0,3427,0,0,5,9.0,1,794,1003,209,48,True,0,170,,,Jóhann Berg Gudmundsson,0,1,0.0825695022940635,20,Sub,Burnley,Sheffield United,5,0,22028,2023,626479,0.3139297068119049,0,5,0,0.0825695022940635,0.3299881815910339,0.1676887720823288,22028,Burnley,Jóhann Berg Gudmundsson,Johann Berg Gudmundsson,MID,2,2,14
0,0,5,0,17.5,170,0.14,0.14,0.0,0.66,149,1,0,2.3,3.2,2023-12-05,54,20,0,0,0,0,15,0,2945,0,0,1,2.0,1,-455,54,509,48,False,0,170,,,Jóhann Berg Gudmundsson,0,0,0.0,55,Sub,Wolverhampton Wanderers,Burnley,1,0,22042,2023,627899,0.4030055701732635,0,1,0,0.0,0.4030055701732635,0.0,22042,Burnley,Jóhann Berg Gudmundsson,Johann Berg Gudmundsson,MID,2,2,15
