assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,fpl_id,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event
0,0,1,0,0.0,816,0.0,0.0,0.0,0.04,295,0,0,0.0,0.2,2024-03-31,1,11,0,0,0,0,30,0,1398,0,1,2,0.0,1,13,104,91,40,False,0,0,0,0.0,1,DEF,Liverpool,Brighton,2,1,22189,2023,650351,0.0,0,0,0,0.0,0.0,0.0,816,12498,Brighton,Valentín Barco,Valentín Barco,2,5,30
0,0,10,0,18.8,816,0.21,0.25,0.04,1.3,282,4,0,3.3,8.8,2024-04-25,90,13,0,0,0,0,34,0,1834,1,4,0,5.0,0,-3,128,131,40,True,0,0,1,0.0135431746020913,90,DEF,Brighton,Manchester City,0,4,22176,2023,656558,0.0767068266868591,0,1,0,0.0135431746020913,0.060239914804697,0.0466967411339283,816,12498,Brighton,Valentín Barco,Valentín Barco,5,3,34
0,0,6,0,17.8,816,0.06,0.08,0.02,2.26,342,3,0,2.7,5.0,2024-04-28,90,3,0,0,0,0,35,0,2610,1,0,3,4.0,0,688,1046,358,40,False,1,0,1,0.0096623208373785,90,DEF,Bournemouth,Brighton,3,0,22235,2023,657531,0.0708619281649589,0,1,0,0.0096623208373785,0.2347190231084823,0.1541947722434997,816,12498,Brighton,Valentín Barco,Valentín Barco,2,2,35
0,0,2,0,0.3,816,0.0,0.0,0.0,0.0,353,0,0,0.5,0.2,2024-05-05,1,2,0,0,0,0,36,0,3618,0,0,1,4.0,1,969,1223,254,40,True,0,0,0,0.0,1,DEF,Brighton,Aston Villa,1,0,22247,2023,659398,0.0,0,0,0,0.0,0.0,0.0,816,12498,Brighton,Valentín Barco,Valentín Barco,3,3,36
0,0,9,0,13.9,816,0.02,0.04,0.02,0.48,332,1,0,3.7,15.6,2024-05-15,45,7,0,0,0,0,37,0,4956,0,2,1,7.0,1,824,1374,550,40,True,0,0,1,0.0095683978870511,35,DEF,Brighton,Chelsea,1,2,22226,2023,662155,0.0999221205711364,0,1,0,0.0095683978870511,0.6815472841262817,0.6719788908958435,816,12498,Brighton,Valentín Barco,Valentín Barco,3,3,37
0,0,5,0,18.8,816,0.09,0.21,0.12,1.02,373,1,0,5.3,15.0,2024-05-19,80,14,0,0,0,0,38,0,5091,1,2,0,19.0,2,392,765,373,40,True,0,0,1,0.274908572435379,82,DEF,Brighton,Manchester United,0,2,22267,2023,663179,0.0577852316200733,0,1,0,0.274908572435379,1.3374303579330444,1.0625218152999878,816,12498,Brighton,Valentín Barco,Valentín Barco,3,3,38
