assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,6,0,0.1,548,0.0,0.0,0.0,0.35,29,0,0,0.3,3.2,2024-08-31,15,False,16,0,0,0,0,3,0,8464,0,1,1,0.0,1,-887,893,1780,54,False,0,0,0,0.0,13,Sub,Nottingham Forest,Wolverhampton Wanderers,1,1,26627,2024,671871,0.0,0,0,0,0.0,0.0,0.0,Wolverhampton Wanderers
1,0,0,3,0,0.5,548,0.01,0.01,0.0,0.38,40,0,0,0.1,0.2,2024-09-15,4,False,15,0,0,0,0,4,0,7834,0,2,1,0.0,1,-889,392,1281,54,True,0,0,0,0.0,2,Sub,Wolverhampton Wanderers,Newcastle United,1,2,26641,2024,674622,0.0,0,0,0,0.0,0.0,0.0,Wolverhampton Wanderers
2,0,0,3,0,0.3,548,0.0,0.0,0.0,1.6,41,3,0,0.2,0.0,2024-09-21,25,False,2,0,0,0,0,5,0,7610,0,1,3,2.0,1,-402,214,616,54,False,0,0,0,0.0,19,Sub,Aston Villa,Wolverhampton Wanderers,3,1,26647,2024,675773,0.0,0,0,0,0.0,0.0,0.0,Wolverhampton Wanderers
3,0,0,6,0,25.3,548,0.07,0.11,0.04,1.56,63,1,0,3.6,6.4,2024-10-05,22,False,4,0,0,0,0,7,0,7032,0,3,5,4.0,1,-281,253,534,53,False,0,0,1,0.0185476746410131,18,Sub,Brentford,Wolverhampton Wanderers,5,3,26667,2024,679572,0.1022010371088981,0,2,0,0.0185476746410131,0.0558005087077617,0.0,Wolverhampton Wanderers
4,0,0,1,0,0.6,548,0.0,0.0,0.0,0.5,80,1,0,0.1,0.4,2024-10-20,10,False,13,0,0,0,0,8,0,6898,0,2,1,0.0,1,-261,137,398,53,True,0,0,0,0.0,8,Sub,Wolverhampton Wanderers,Manchester City,1,2,26681,2024,681886,0.0,0,0,0,0.0,0.0,0.0,Wolverhampton Wanderers
5,0,0,3,0,0.3,548,0.0,0.0,0.0,0.0,84,0,0,0.4,4.0,2024-10-26,1,False,5,0,0,0,0,9,0,6937,0,2,2,0.0,1,-34,206,240,53,False,0,0,0,0.0,1,Sub,Brighton,Wolverhampton Wanderers,2,2,26686,2024,683049,0.0,0,0,0,0.0,0.0392881296575069,0.0392881296575069,Wolverhampton Wanderers
6,1,0,14,0,12.1,548,0.05,0.13,0.08,1.32,100,1,0,4.7,26.2,2024-11-02,28,False,7,0,0,0,0,10,0,7006,0,2,2,9.0,3,-32,343,375,53,True,1,0,1,0.0526536367833614,28,Sub,Wolverhampton Wanderers,Crystal Palace,2,2,26701,2024,685247,0.3342380821704864,1,1,0,0.0526536367833614,0.4452138543128967,0.0583221279084682,Wolverhampton Wanderers
7,0,0,3,0,0.0,548,0.0,0.0,0.0,0.17,110,0,0,0.0,0.0,2024-11-09,17,False,17,0,0,0,0,11,0,7738,0,0,2,0.0,1,589,975,386,53,True,0,0,0,0.0,11,Sub,Wolverhampton Wanderers,Southampton,2,0,26711,2024,686674,0.0,0,0,0,0.0,0.0,0.0,Wolverhampton Wanderers
8,0,0,23,0,0.0,548,0.0,0.24,0.24,0.06,115,0,1,5.0,33.0,2024-11-23,1,False,9,0,0,0,0,12,0,7535,0,4,1,17.0,6,-277,360,637,53,False,0,1,1,0.3590275645256042,1,Sub,Fulham,Wolverhampton Wanderers,1,4,26717,2024,688418,0.0,0,0,1,0.3590275645256042,0.3590275645256042,0.0,Wolverhampton Wanderers
9,1,0,18,0,11.3,548,0.11,0.13,0.02,0.89,130,1,0,4.5,26.4,2024-11-30,26,False,3,0,0,0,0,13,0,9399,0,4,2,7.0,4,1646,2040,394,53,True,0,0,1,0.0127730928361415,18,Sub,Wolverhampton Wanderers,Bournemouth,2,4,26731,2024,689970,0.3747012913227081,1,1,0,0.0127730928361415,0.38747438788414,0.0,Wolverhampton Wanderers
