assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,3,0,0.0,428,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2024-11-02,1,False,19,0,0,0,0,10,0,7436,0,0,3,0.0,1,-157,343,500,45,True,0,0,0,0,1,Sub,Nottingham Forest,West Ham,3,0,26698,2024,685064,0,0,0,0,0,0,0,Nottingham Forest
1,0,0,6,0,0.3,428,0.0,0.0,0.0,0.31,138,0,0,0.6,5.2,2024-12-04,27,False,13,0,0,0,0,14,0,9539,0,0,3,0.0,1,1900,2479,579,44,False,0,0,0,0,26,Sub,Manchester City,Nottingham Forest,3,0,26739,2024,691412,0,0,0,0,0,0,0,Nottingham Forest
