assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,5,0,0.7,393,0.0,0.03,0.03,0.77,199,1,0,2.8,20.0,2025-01-04,90,False,18,0,0,0,0,20,0,1791,1,2,1,7.0,1,240,401,161,44,False,1,0,1,0.0612529478967189,90,DC,Tottenham,Newcastle United,1,2,26800,2024,697118,0.0,0,0,0,0.0612529478967189,0.7234683036804199,0.7234683036804199,Newcastle United
