assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,3,0,0.3,585,0.0,0.0,0.0,0.0,8,0,0,0.1,0.2,2024-08-18,6,False,4,0,0,0,0,1,0,29330,0,1,2,0.0,1,0,0,0,60,False,0,0,0,0.0,3,Sub,Brentford,Crystal Palace,2,1,26609,2024,666824,0.0,0,0,0,0.0,0.5140550136566162,0.5140550136566162,Crystal Palace
1,0,0,6,0,15.0,585,0.17,0.27,0.1,0.36,14,1,0,2.2,1.4,2024-08-24,19,False,19,0,0,0,0,2,0,29102,0,2,0,6.0,1,-4332,1726,6058,60,True,0,0,1,0.0781054720282554,19,Sub,Crystal Palace,West Ham,0,2,26613,2024,667928,0.3185902833938598,0,1,0,0.0781054720282554,0.3966957628726959,0.3185902833938598,Crystal Palace
2,0,0,5,0,32.3,585,0.45,0.45,0.0,0.41,23,0,0,4.3,7.0,2024-09-01,21,False,6,0,0,0,0,3,0,22812,0,1,1,4.0,1,-7383,1244,8627,59,False,0,0,0,0.0,18,Sub,Chelsea,Crystal Palace,1,1,26630,2024,672454,0.2188027650117874,0,3,0,0.0,0.1150226667523384,0.0,Crystal Palace
3,1,0,12,0,0.5,585,0.0,0.08,0.08,0.01,34,0,0,1.5,0.2,2024-09-14,9,False,11,0,0,0,0,4,0,21168,0,2,2,14.0,4,-2874,1884,4758,59,True,0,0,1,0.0350209139287471,6,Sub,Crystal Palace,Leicester,2,2,26636,2024,673716,0.0,0,0,0,0.0350209139287471,0.0350209139287471,0.0,Crystal Palace
4,0,0,8,0,11.8,585,0.12,0.43,0.31,0.28,43,0,0,6.8,9.4,2024-09-21,45,False,14,0,0,0,0,5,0,21206,0,0,0,47.0,1,-633,1432,2065,59,True,0,0,2,0.8406367301940918,44,Sub,Crystal Palace,Manchester United,0,0,26649,2024,675940,0.3995842039585113,0,1,0,0.8406367301940918,1.2402209043502808,0.0,Crystal Palace
5,0,0,1,0,0.9,585,0.0,0.0,0.0,0.14,55,0,0,0.1,0.4,2024-09-28,28,False,8,0,0,0,0,6,0,20896,0,1,2,0.0,1,-792,1817,2609,58,False,0,0,0,0.0,27,Sub,Everton,Crystal Palace,2,1,26654,2024,677831,0.0,0,0,0,0.0,0.0129672121256589,0.0129672121256589,Crystal Palace
6,0,0,8,0,0.4,585,0.0,0.08,0.08,1.4,66,1,0,2.3,4.0,2024-10-05,90,False,12,0,0,0,0,7,0,19316,1,1,0,19.0,1,-1933,776,2709,58,True,1,0,1,0.0981369018554687,90,FWR,Crystal Palace,Liverpool,0,1,26662,2024,679179,0.0,0,0,0,0.0981369018554687,0.0981369018554687,0.0,Crystal Palace
7,0,0,3,0,0.3,585,0.0,0.0,0.0,0.06,77,0,0,0.3,0.2,2024-10-21,16,False,16,0,0,0,0,8,0,19577,0,0,1,2.0,1,-323,1219,1542,58,False,0,0,0,0.0,14,Sub,Nottingham Forest,Crystal Palace,1,0,26677,2024,682463,0.0,0,0,0,0.0,0.0238666459918022,0.0238666459918022,Crystal Palace
8,0,0,14,1,20.5,585,0.09,0.21,0.12,0.68,86,0,0,7.4,13.4,2024-10-27,66,False,18,0,0,0,0,9,0,19123,1,0,1,40.0,3,-629,525,1154,58,True,0,0,2,0.102112591266632,73,AMC,Crystal Palace,Tottenham,1,0,26689,2024,683486,0.0176585484296083,0,1,0,0.102112591266632,0.0584016814827919,0.0,Crystal Palace
9,0,0,9,0,29.4,585,0.04,0.5,0.46,1.45,100,2,0,11.0,14.8,2024-11-02,89,False,20,0,0,0,0,10,0,20933,1,2,2,66.0,2,1314,2530,1216,57,False,0,0,4,0.3749499022960663,90,AMC,Wolverhampton Wanderers,Crystal Palace,2,2,26701,2024,685256,0.1041339039802551,0,2,0,0.3749499022960663,0.6076613068580627,0.1285775154829025,Crystal Palace
10,0,0,8,0,16.7,585,0.38,0.38,0.0,1.83,104,2,0,1.9,2.0,2024-11-09,87,False,9,0,0,0,0,11,0,24178,1,2,0,0.0,2,2806,4674,1868,57,True,0,0,0,0.0,90,AMC,Crystal Palace,Fulham,0,2,26706,2024,686611,0.3787666857242584,0,1,0,0.0,0.4723834693431854,0.093616783618927,Crystal Palace
11,1,3,42,0,13.3,585,0.09,0.8,0.71,3.11,112,2,1,13.5,60.4,2024-11-23,89,False,2,0,0,0,0,12,0,23480,1,2,2,61.0,13,-1044,2106,3150,57,False,0,1,4,0.817832887172699,90,AMC,Aston Villa,Crystal Palace,2,2,26716,2024,688446,0.4542150199413299,1,1,1,0.817832887172699,1.3196183443069458,0.5017855167388916,Crystal Palace
12,0,0,13,0,28.6,585,0.83,1.0,0.17,0.04,124,1,0,8.0,11.4,2024-11-30,90,False,15,0,0,0,0,13,0,41927,1,1,1,40.0,2,16461,18810,2349,57,True,0,0,2,0.3232432305812835,90,AMC,Crystal Palace,Newcastle United,1,1,26725,2024,690090,0.6546360850334167,0,2,0,0.3232432305812835,0.977879285812378,0.0,Crystal Palace
13,0,0,5,1,16.0,585,0.05,0.05,0.0,0.49,136,0,0,2.1,1.2,2024-12-03,89,False,10,0,0,0,0,14,0,42657,1,1,0,4.0,2,301,8599,8298,57,False,1,0,0,0.0,90,AMC,Ipswich,Crystal Palace,0,1,26737,2024,691346,0.0484913624823093,0,1,0,0.0,0.3890515267848968,0.3890515267848968,Crystal Palace
14,0,0,8,0,1.7,585,0.12,0.18,0.06,1.45,143,2,0,1.9,7.2,2024-12-07,76,False,13,0,0,0,0,15,0,38125,1,2,2,10.0,2,-4395,3445,7840,57,True,0,0,1,0.0526350624859333,80,AMC,Crystal Palace,Manchester City,2,2,26747,2024,692199,0.0,0,0,0,0.0526350624859333,0.1583111137151718,0.1583111137151718,Crystal Palace
15,1,3,64,0,21.7,585,0.03,0.99,0.96,0.85,153,1,2,20.7,100.4,2024-12-15,90,False,5,0,0,0,0,16,0,34674,1,3,1,85.0,17,-4013,2096,6109,57,False,1,2,5,1.2427812814712524,90,AMC,Brighton,Crystal Palace,1,3,26756,2024,694211,0.7760607004165649,1,2,2,1.2427812814712524,1.3242827653884888,0.0471055209636688,Crystal Palace
16,0,0,29,0,12.9,585,0.1,0.57,0.47,2.87,163,5,1,12.1,49.2,2024-12-21,90,False,1,0,0,0,0,17,0,60332,1,5,1,59.0,7,23078,26681,3603,57,True,0,1,5,0.8081230521202087,90,AMC,Crystal Palace,Arsenal,1,5,26765,2024,695488,0.4028353095054626,0,1,1,0.8081230521202087,1.378091812133789,0.1671334356069564,Crystal Palace
17,0,0,16,1,5.4,585,0.01,0.04,0.03,1.47,172,0,0,4.3,14.6,2024-12-26,90,False,3,0,0,0,0,18,0,254392,1,0,0,23.0,3,189077,197740,8663,58,False,0,0,1,0.0333041995763778,90,AMC,Bournemouth,Crystal Palace,0,0,26772,2024,696172,0.0,0,0,0,0.0333041995763778,0.2006289064884185,0.1673247069120407,Crystal Palace
18,0,0,11,0,44.1,585,0.6,0.95,0.35,0.94,183,1,0,9.3,15.2,2024-12-29,90,False,17,0,0,0,0,19,0,616170,1,1,2,34.0,2,353692,365406,11714,59,True,0,0,3,0.5090758204460144,90,AMC,Crystal Palace,Southampton,2,1,26784,2024,696648,0.6842374205589294,0,4,0,0.5090758204460144,1.8060894012451167,0.6127761602401733,Crystal Palace
19,0,0,11,0,21.8,585,0.11,0.11,0.0,1.24,194,1,0,4.0,14.0,2025-01-04,90,False,6,0,0,0,0,20,0,576595,1,1,1,4.0,2,-31917,73229,105146,59,True,0,0,0,0.0,90,AMC,Crystal Palace,Chelsea,1,1,26795,2024,697169,0.0560922808945179,0,2,0,0.0,0.459650456905365,0.4429521560668945,Crystal Palace
