assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,13,0,10.8,187,0.0,0.0,0.0,0.22,32,0,0,2.2,11.0,2024-09-14,28,False,3,0,0,0,0,4,0,16936,0,1,0,0.0,1,-2519,552,3071,44,False,0,0,0,0.0,28,Sub,Bournemouth,Chelsea,0,1,26639,2024,674176,0.0139205679297447,0,1,0,0.0,0.4931040406227112,0.4931040406227112,Chelsea
1,0,0,28,1,0.1,187,0.0,0.0,0.0,0.85,50,0,0,2.5,24.6,2024-09-21,90,False,19,0,0,0,0,5,0,16601,1,3,0,0.0,6,-663,615,1278,44,False,0,0,0,0.0,90,DC,West Ham,Chelsea,0,3,26642,2024,675294,0.0,0,0,0,0.0,0.6016064882278442,0.6016064882278442,Chelsea
2,0,0,3,0,0.2,187,0.0,0.0,0.0,0.25,65,0,0,0.1,0.6,2024-10-06,1,False,16,0,0,0,0,7,0,21380,0,1,1,0.0,1,-2733,991,3724,44,True,0,0,0,0.0,1,Sub,Chelsea,Nottingham Forest,1,1,26668,2024,680150,0.0,0,0,0,0.0,0.0,0.0,Chelsea
3,0,0,-2,0,0.6,187,0.0,0.0,0.0,1.84,74,2,0,0.3,2.4,2024-10-20,52,False,12,0,0,0,0,8,0,20411,1,1,2,0.0,-1,-1302,775,2077,44,False,1,0,0,0.0,61,DC,Liverpool,Chelsea,2,1,26679,2024,682200,0.0,0,0,0,0.0,0.487414002418518,0.487414002418518,Chelsea
4,0,0,9,0,1.7,187,0.02,0.19,0.17,1.56,140,1,0,2.2,9.4,2024-12-04,90,False,17,0,0,0,0,14,0,16193,1,5,1,11.0,2,-420,518,938,42,False,0,0,2,0.1668166071176529,90,DC,Southampton,Chelsea,1,5,26741,2024,691465,0.0,0,0,0,0.1668166071176529,0.4895853698253631,0.4895853698253631,Chelsea
5,0,0,5,0,1.7,187,0.01,0.14,0.13,1.61,154,1,0,3.1,19.8,2024-12-15,90,False,4,0,0,0,0,16,0,15848,1,1,2,9.0,2,-510,411,921,42,True,0,0,2,0.0885198414325714,90,DC,Chelsea,Brentford,2,1,26757,2024,694591,0.0,0,0,0,0.0885198414325714,0.646500825881958,0.646500825881958,Chelsea
6,0,3,36,1,1.0,187,0.01,0.01,0.0,1.03,164,0,0,3.5,33.6,2024-12-22,90,False,8,0,0,0,0,17,0,18989,1,0,0,0.0,9,2882,3503,621,42,False,0,0,0,0.0,90,DC,Everton,Chelsea,0,0,26764,2024,695771,0.0,0,0,0,0.0,0.0800879895687103,0.0800879895687103,Chelsea
7,0,0,6,0,0.7,187,0.01,0.01,0.0,1.78,174,2,0,1.6,15.2,2024-12-26,90,False,9,0,0,0,0,18,0,29171,1,2,1,0.0,1,9247,10460,1213,42,True,0,0,0,0.0,90,DC,Chelsea,Fulham,1,2,26775,2024,696181,0.0,0,0,0,0.0,0.0998254716396331,0.0998254716396331,Chelsea
8,0,0,5,0,2.2,187,0.02,0.02,0.0,1.58,186,2,0,1.8,15.6,2024-12-30,90,False,10,0,0,0,0,19,0,32551,1,0,2,0.0,1,3692,5946,2254,42,False,0,0,0,0.0,90,DC,Ipswich,Chelsea,2,0,26787,2024,696907,0.0,0,0,0,0.0,0.3784334659576416,0.3784334659576416,Chelsea
