assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,1,30,1,0.0,347,0.0,0.0,0.0,1.01,9,0,0,2.0,19.6,2024-08-18,90,False,6,0,0,0,0,1,3,557560,1,2,0,0.0,8,0,0,0,55,False,0,0,0,0,90,GK,Chelsea,Manchester City,0,2,26610,2024,667025,0.0,0,0,0,0,0.6200194954872131,0.6200194954872131,Manchester City
1,0,0,3,0,0.0,347,0.0,0.0,0.0,0.29,17,1,0,0.4,3.8,2024-08-24,90,False,10,0,0,0,0,2,0,817354,1,1,4,0.0,2,74954,105221,30267,55,True,0,0,0,0,90,GK,Manchester City,Ipswich,4,1,26615,2024,668070,0.0,0,0,0,0,0.6211548447608948,0.6211548447608948,Manchester City
2,0,0,12,0,0.0,347,0.0,0.0,0.0,0.73,30,1,0,1.9,19.2,2024-08-31,90,False,19,0,0,0,0,3,2,820193,1,3,1,0.0,2,-35787,49553,85340,55,False,0,0,0,0,90,GK,West Ham,Manchester City,1,3,26628,2024,672017,0.0,0,0,0,0,0.0934814065694809,0.0934814065694809,Manchester City
3,1,1,26,0,10.0,347,0.01,0.01,0.0,0.96,37,1,0,6.6,55.8,2024-09-14,90,False,4,0,0,0,0,4,5,826949,1,1,2,0.0,7,-29584,45244,74828,55,True,0,0,0,0,90,GK,Manchester City,Brentford,2,1,26637,2024,673672,0.2012233585119247,1,1,0,0,0.2835284173488617,0.2835284173488617,Manchester City
4,0,0,-2,0,0.0,347,0.0,0.0,0.0,0.65,47,2,0,1.1,11.0,2024-09-22,90,False,1,0,0,0,0,5,1,832093,1,2,2,0.0,0,-8062,28577,36639,55,True,1,0,0,0,90,GK,Manchester City,Arsenal,2,2,26651,2024,676584,0.0,0,0,0,0,0.1695483475923538,0.1695483475923538,Manchester City
5,0,0,6,0,0.0,347,0.0,0.0,0.0,1.57,58,1,0,2.2,22.4,2024-09-28,90,False,15,0,0,0,0,6,3,871900,1,1,1,0.0,2,24942,85133,60191,55,False,1,0,0,0,90,GK,Newcastle United,Manchester City,1,1,26652,2024,677446,0.0,0,0,0,0,0.3418960571289062,0.3418960571289062,Manchester City
6,0,0,1,0,0.0,347,0.0,0.0,0.0,2.6,69,2,0,1.5,15.4,2024-10-05,90,False,9,0,0,0,0,7,2,880762,1,2,3,0.0,0,-2492,42409,44901,55,True,1,0,0,0,90,GK,Manchester City,Fulham,3,2,26664,2024,679451,0.0,0,0,0,0,0.1274630576372146,0.1274630576372146,Manchester City
7,0,0,5,0,0.0,347,0.0,0.0,0.0,0.97,80,1,0,1.2,12.4,2024-10-20,90,False,20,0,0,0,0,8,1,916111,1,2,1,0.0,2,23219,68738,45519,55,False,0,0,0,0,90,GK,Wolverhampton Wanderers,Manchester City,1,2,26681,2024,681889,0.0,0,0,0,0,0.1478746682405471,0.1478746682405471,Manchester City
8,0,0,23,1,0.0,347,0.0,0.0,0.0,0.21,89,0,0,2.0,19.6,2024-10-26,90,False,17,0,0,0,0,9,2,956354,1,0,1,0.0,6,30023,53596,23573,55,True,0,0,0,0,90,GK,Manchester City,Southampton,1,0,26683,2024,682930,0.0,0,0,0,0,0.1703816056251526,0.1703816056251526,Manchester City
9,0,0,12,0,0.0,347,0.0,0.0,0.0,2.04,91,2,0,3.5,35.4,2024-11-02,90,False,3,0,0,0,0,10,4,982639,1,1,2,0.0,2,19424,42786,23362,55,False,0,0,0,0,90,GK,Bournemouth,Manchester City,2,1,26692,2024,684978,0.0,0,0,0,0,0.0682746618986129,0.0682746618986129,Manchester City
10,0,0,11,0,0.0,347,0.0,0.0,0.0,2.29,102,2,0,2.5,25.0,2024-11-09,90,False,5,0,0,0,0,11,2,952789,1,1,2,0.0,1,-31309,14380,45689,55,False,0,0,0,0,90,GK,Brighton,Manchester City,2,1,26703,2024,686864,0.0,0,0,0,0,0.02314262278378,0.02314262278378,Manchester City
11,0,0,-4,0,0.0,347,0.0,0.0,0.0,2.51,118,4,0,2.3,23.4,2024-11-23,90,False,18,0,0,0,0,12,3,900211,1,4,0,0.0,1,-56736,5832,62568,55,True,0,0,0,0,90,GK,Manchester City,Tottenham,0,4,26720,2024,688667,0.0,0,0,0,0,0.1978272348642349,0.1978272348642349,Manchester City
12,0,0,5,0,0.0,347,0.0,0.0,0.0,2.08,156,2,0,1.3,13.4,2024-12-15,90,False,14,0,0,0,0,16,1,697801,1,2,1,0.0,1,-56040,1991,58031,54,True,0,0,0,0,90,GK,Manchester City,Manchester United,1,2,26753,2024,694436,0.0,0,0,0,0,0.0,0.0,Manchester City
