assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team
0,0,0,17,1,14.7,399,0.02,0.02,0.0,1.33,5,0,0,3.1,14.2,2024-08-17,69,0,0,0,0,0,0,0,False,17,0,0,0,0,1,0,431511,1,0,1,2.0,5,0,0,0,45,True,1,399,0,0,0.0,74,DL,Newcastle United,Southampton,1,0,26606,2024,666359,0.0363179855048656,0,1,0,0.0,0.0,0.0,10216,Newcastle United
1,0,0,6,0,15.3,399,0.1,0.1,0.0,0.42,12,0,0,3.5,17.2,2024-08-25,21,0,0,0,0,0,0,0,False,3,0,0,0,0,2,0,484565,0,1,1,2.0,1,20497,40839,20342,45,False,0,399,0,0,0.0,18,Sub,Bournemouth,Newcastle United,1,1,26620,2024,668730,0.0728490650653839,0,1,0,0.0,0.6685999035835266,0.5957508683204651,10216,Newcastle United
2,0,0,3,0,0.1,399,0.0,0.0,0.0,0.27,28,0,0,0.6,5.4,2024-09-01,22,0,0,0,0,0,0,0,False,18,0,0,0,0,3,0,406649,0,1,2,0.0,1,-79253,12919,92172,45,True,0,399,0,0,0.0,17,Sub,Newcastle United,Tottenham,2,1,26629,2024,672469,0.0,0,0,0,0.0,0.7756212949752808,0.7756212949752808,10216,Newcastle United
3,0,0,18,0,16.4,399,0.04,0.04,0.0,0.99,40,1,0,3.6,19.6,2024-09-15,90,0,0,0,0,0,0,0,False,20,0,0,0,0,4,0,303651,1,2,1,0.0,2,-107728,11532,119260,44,False,0,399,0,0,0.0,90,DL,Wolverhampton Wanderers,Newcastle United,1,2,26641,2024,674630,0.315773606300354,0,1,0,0.0,0.932929515838623,0.617155909538269,10216,Newcastle United
4,0,0,7,0,14.8,399,0.02,0.02,0.0,1.01,44,1,0,2.5,10.2,2024-09-21,45,0,0,0,0,0,0,0,False,9,0,0,0,0,5,0,285806,0,1,3,0.0,1,-19456,7940,27396,44,False,0,399,0,0,0.0,43,Sub,Fulham,Newcastle United,3,1,26646,2024,675744,0.045811153948307,0,1,0,0.0,0.1755077838897705,0.1296966224908828,10216,Newcastle United
5,0,0,12,0,15.5,399,0.11,0.11,0.0,0.91,58,1,0,3.9,21.0,2024-09-28,90,0,0,0,0,0,0,0,False,13,0,0,0,0,6,0,213764,1,1,1,2.0,2,-72299,6473,78772,43,True,0,399,0,0,0.0,90,DL,Newcastle United,Manchester City,1,1,26652,2024,677436,0.0,0,0,0,0.0,0.0375358536839485,0.0375358536839485,10216,Newcastle United
6,0,0,21,1,20.8,399,0.12,0.12,0.0,0.67,67,0,0,4.2,17.0,2024-10-05,90,0,0,0,0,0,0,0,False,8,0,0,0,0,7,0,223239,1,0,0,4.0,5,5879,27328,21449,43,False,1,399,0,0,0.0,90,DL,Everton,Newcastle United,0,0,26669,2024,679745,0.0766108706593513,0,1,0,0.0,0.4183464646339416,0.4183464646339416,10216,Newcastle United
7,0,0,9,0,38.8,399,0.1,0.1,0.0,1.11,76,1,0,6.8,24.8,2024-10-19,90,0,0,0,0,0,0,0,False,5,0,0,0,0,8,0,227299,1,1,0,4.0,1,3495,18503,15008,43,True,1,399,0,0,0.0,90,DL,Newcastle United,Brighton,0,1,26676,2024,681353,0.1243792176246643,0,3,0,0.0,1.2555893659591677,1.2180720567703247,10216,Newcastle United
8,1,0,24,0,61.4,399,0.78,0.78,0.0,1.64,85,2,0,10.4,40.2,2024-10-27,88,0,0,0,0,0,0,0,False,6,0,0,0,0,9,0,218476,1,1,2,2.0,4,-8378,7216,15594,43,False,0,399,0,0,0.0,90,DL,Chelsea,Newcastle United,2,1,26688,2024,683526,1.0921084880828855,1,4,0,0.0,0.9621574878692628,0.0818817093968391,10216,Newcastle United
9,0,2,33,1,2.0,399,0.01,0.01,0.0,1.05,96,0,0,3.6,33.6,2024-11-02,90,0,0,0,0,0,0,0,False,1,0,0,0,0,10,0,233893,1,0,1,0.0,8,13271,25682,12411,43,True,0,399,0,0,0.0,90,DL,Newcastle United,Arsenal,1,0,26694,2024,684656,0.0,0,0,0,0.0,0.1303509026765823,0.1303509026765823,10216,Newcastle United
10,0,0,13,0,5.8,399,0.08,0.08,0.0,0.63,107,1,0,3.3,19.4,2024-11-10,90,0,0,0,0,0,0,0,False,16,0,0,0,0,11,0,350830,1,3,1,8.0,2,112100,119363,7263,43,False,0,399,0,0,0.0,90,DL,Nottingham Forest,Newcastle United,1,3,26704,2024,687330,0.0,0,0,0,0.0,0.2658942639827728,0.2658942639827728,10216,Newcastle United
11,0,0,9,0,32.7,399,0.23,0.33,0.1,0.91,119,2,0,7.4,24.6,2024-11-25,90,0,0,0,0,0,0,0,False,19,0,0,0,0,12,0,692547,1,2,0,17.0,1,328637,341463,12826,44,True,0,399,0,3,0.1331352889537811,90,DL,Newcastle United,West Ham,0,2,26713,2024,689554,0.1021998524665832,0,2,0,0.1331352889537811,0.2084869593381881,0.1129610016942024,10216,Newcastle United
12,0,0,2,0,6.9,399,0.04,0.04,0.0,1.76,124,1,0,1.1,2.2,2024-11-30,90,0,0,0,0,0,0,0,False,7,0,0,0,0,13,0,725801,1,1,1,2.0,2,42843,62356,19513,44,False,0,399,0,0,0.0,90,DL,Crystal Palace,Newcastle United,1,1,26725,2024,690100,0.0,0,0,0,0.0,0.0,0.0,10216,Newcastle United
