assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team
0,0,0,2,0,0.2,562,0.0,0.04,0.04,0.06,2,0,0,0.0,0.0,2024-08-17,15,0,0,0,0,0,0,0,False,1,0,0,0,0,1,0,3736,0,0,2,1.0,1,0,0,0,55,False,0,562,0,1,0.0448911525309085,14,Sub,Arsenal,Wolverhampton Wanderers,2,0,26604,2024,666321,0.0,0,0,0,0.0448911525309085,0.0448911525309085,0.0,8291,Wolverhampton Wanderers
1,0,0,7,0,0.9,562,0.01,0.01,0.0,0.64,20,2,0,0.4,3.0,2024-08-25,31,0,0,0,0,0,0,0,False,6,0,0,0,0,2,0,5003,0,6,2,0.0,1,-259,291,550,55,True,0,562,0,0,0.0,22,Sub,Wolverhampton Wanderers,Chelsea,2,6,26619,2024,668743,0.0,0,0,0,0.0,0.0,0.0,8291,Wolverhampton Wanderers
