assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team
0,0,0,21,1,0.0,396,0.0,0.0,0.0,0.19,157,0,0,1.2,12.4,2024-12-14,90,0,0,0,0,0,0,0,False,11,0,0,0,0,16,1,60329,1,0,4,0.0,6,5974,7562,1588,42,True,0,396,0,0,0,90,GK,Newcastle United,Leicester,4,0,26760,2024,693629,0.0,0,0,0,0,0.0746855586767196,0.0746855586767196,6532,Newcastle United
1,0,0,27,1,0.0,396,0.0,0.0,0.0,0.71,166,0,0,1.6,16.0,2024-12-21,90,0,0,0,0,0,0,0,False,10,0,0,0,0,17,2,92223,1,4,0,0.0,6,29523,32687,3164,42,False,0,396,0,0,0,90,GK,Ipswich,Newcastle United,0,4,26771,2024,695338,0.0,0,0,0,0,0.5186499953269958,0.5186499953269958,6532,Newcastle United
2,0,0,22,1,0.0,396,0.0,0.0,0.0,0.34,177,0,0,0.6,5.6,2024-12-26,90,0,0,0,0,0,0,0,False,2,0,0,0,0,18,1,98730,1,0,3,0.0,6,7239,14231,6992,42,True,0,396,0,0,0,90,GK,Newcastle United,Aston Villa,3,0,26778,2024,696205,0.0,0,0,0,0,0.6981253027915955,0.6981253027915955,6532,Newcastle United
3,0,0,20,1,0.0,396,0.0,0.0,0.0,0.9,188,0,0,0.3,3.0,2024-12-30,90,0,0,0,0,0,0,0,False,14,0,0,0,0,19,0,123589,1,2,0,0.0,6,23716,30535,6819,42,False,0,396,0,0,0,90,GK,Manchester United,Newcastle United,0,2,26789,2024,696965,0.0,0,0,0,0,0.0627136826515197,0.0627136826515197,6532,Newcastle United
4,0,0,11,0,0.0,396,0.0,0.0,0.0,0.95,199,1,0,1.8,18.0,2025-01-04,90,0,0,0,0,0,0,0,False,18,0,0,0,0,20,3,169063,1,2,1,0.0,3,43469,57827,14358,42,False,0,396,0,0,0,90,GK,Tottenham,Newcastle United,1,2,26800,2024,697116,0.0,0,0,0,0,0.0,0.0,6532,Newcastle United
5,0,2,39,1,0.0,396,0.0,0.0,0.0,1.62,210,0,0,5.2,52.2,2025-01-15,90,0,0,0,0,0,0,0,False,20,0,0,0,0,21,7,245321,1,0,3,0.0,10,71430,88313,16883,42,True,0,396,0,0,0,90,GK,Newcastle United,Wolverhampton Wanderers,3,0,26810,2024,699442,0.0,0,0,0,0,0.0579151362180709,0.0579151362180709,6532,Newcastle United
6,0,0,4,0,0.0,396,0.0,0.0,0.0,2.26,218,4,0,4.8,47.8,2025-01-18,90,0,0,0,0,0,0,0,False,3,0,0,0,0,22,6,317992,1,4,1,0.0,2,71329,79571,8242,43,True,0,396,0,0,0,90,GK,Newcastle United,Bournemouth,1,4,26819,2024,699750,0.0,0,0,0,0,0.0,0.0,6532,Newcastle United
7,0,0,11,0,0.0,396,0.0,0.0,0.0,0.76,228,1,0,3.1,31.0,2025-01-25,90,0,0,0,0,0,0,0,False,17,0,0,0,0,23,4,359230,1,3,1,0.0,3,39109,57159,18050,43,False,0,396,0,0,0,90,GK,Southampton,Newcastle United,1,3,26829,2024,701480,0.0,0,0,0,0,0.0,0.0,6532,Newcastle United
8,0,0,5,0,0.0,396,0.0,0.0,0.0,1.56,238,2,0,1.0,10.4,2025-02-01,90,0,0,0,0,0,0,0,False,9,0,0,0,0,24,2,371784,1,2,1,0.0,1,10474,31795,21321,43,True,0,396,0,0,0,90,GK,Newcastle United,Fulham,1,2,26839,2024,703384,0.0,0,0,0,0,0.0,0.0,6532,Newcastle United
9,0,0,0,0,0.0,396,0.0,0.0,0.0,1.9,247,4,0,2.4,23.8,2025-02-15,90,0,0,0,0,0,0,0,False,13,0,0,0,0,25,3,349462,1,0,4,0.0,1,-20844,11628,32472,43,False,0,396,0,0,0,90,GK,Manchester City,Newcastle United,4,0,26848,2024,706228,0.0,0,0,0,0,0.0,0.0,6532,Newcastle United
