assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,2,0,4.4,121,0.0,0.03,0.03,0.1,13,0,0,0.6,0.0,2024-08-24,11,False,14,0,0,0,0,2,0,4634,0,1,2,3.0,1,-2044,74,2118,54,True,0,0,1,0.0163312442600727,10,Sub,Brighton,Manchester United,2,1,26612,2024,667705,0.0,0,0,0,0.0163312442600727,0.0163312442600727,0.0,Brighton
1,0,0,6,0,24.7,121,0.11,0.11,0.0,0.0,21,0,0,3.1,6.4,2024-08-31,5,False,1,0,0,0,0,3,0,6935,0,1,1,0.0,1,1271,2346,1075,54,False,0,0,0,0.0,1,Sub,Arsenal,Brighton,1,1,26622,2024,671535,0.2144253849983215,0,2,0,0.0,0.18819659948349,0.0,Brighton
2,0,0,6,0,13.0,121,0.01,0.06,0.05,0.14,33,0,0,2.7,7.2,2024-09-14,23,False,10,0,0,0,0,4,0,8797,0,0,0,7.0,1,1066,2492,1426,54,True,0,0,1,0.0626212507486343,20,Sub,Brighton,Ipswich,0,0,26633,2024,673653,0.0285294335335493,0,1,0,0.0626212507486343,0.0911506861448288,0.0626212507486343,Brighton
3,0,0,6,0,1.2,121,0.01,0.09,0.08,0.14,54,0,0,1.2,2.6,2024-09-28,19,False,6,0,0,0,0,6,0,8225,0,2,4,8.0,1,-975,647,1622,54,False,0,0,2,0.0656103268265724,11,Sub,Chelsea,Brighton,4,2,26657,2024,677921,0.0,0,0,0,0.0656103268265724,0.0257877688854932,0.0,Brighton
4,0,0,2,0,0.3,121,0.02,0.02,0.0,0.2,64,0,0,0.3,0.2,2024-10-06,17,False,18,0,0,0,0,7,0,8240,0,2,3,2.0,1,-236,835,1071,54,True,0,0,0,0.0,14,Sub,Brighton,Tottenham,3,2,26671,2024,680432,0.0,0,0,0,0.0,0.0,0.0,Brighton
5,0,0,6,0,15.3,121,0.01,0.02,0.01,0.07,76,0,0,3.2,6.0,2024-10-19,8,False,15,0,0,0,0,8,0,8198,0,1,0,11.0,1,-259,552,811,54,False,0,0,1,0.0157963689416646,7,Sub,Newcastle United,Brighton,0,1,26676,2024,681380,0.067465603351593,0,1,0,0.0157963689416646,0.0832619667053222,0.0,Brighton
6,0,0,3,0,0.0,121,0.0,0.0,0.0,0.08,84,1,0,0.1,1.0,2024-10-26,1,False,20,0,0,0,0,9,0,8246,0,2,2,0.0,1,-84,409,493,54,True,0,0,0,0.0,1,Sub,Brighton,Wolverhampton Wanderers,2,2,26686,2024,683036,0.0,0,0,0,0.0,0.0,0.0,Brighton
7,0,0,16,0,14.2,121,0.04,0.21,0.17,1.05,153,1,0,6.3,16.0,2024-12-15,45,False,7,0,0,0,0,16,0,7701,0,3,1,33.0,1,-166,294,460,54,True,0,0,3,0.1129414737224578,40,Sub,Brighton,Crystal Palace,1,3,26756,2024,694201,0.0112162604928016,0,1,0,0.1129414737224578,0.5195397138595581,0.4175662398338318,Brighton
8,0,0,6,0,1.0,121,0.0,0.13,0.13,0.72,170,0,0,2.9,5.4,2024-12-21,22,False,19,0,0,0,0,17,0,7897,0,1,1,23.0,1,121,515,394,54,False,0,0,3,0.1428037881851196,18,Sub,West Ham,Brighton,1,1,26767,2024,695320,0.0,0,0,0,0.1428037881851196,0.4449430704116821,0.3021392822265625,Brighton
9,0,0,4,1,4.1,121,0.05,0.61,0.56,0.86,173,0,0,6.4,1.2,2024-12-27,77,False,4,0,0,0,0,18,0,7722,1,0,0,59.0,3,-222,286,508,54,True,0,0,8,0.5337466597557068,83,AMC,Brighton,Brentford,0,0,26774,2024,696374,0.0,0,0,0,0.5337466597557068,0.5205093026161194,0.1742601543664932,Brighton
10,0,0,3,0,0.3,121,0.0,0.03,0.03,1.49,181,2,0,0.9,1.2,2024-12-30,57,False,2,0,0,0,0,19,0,8047,1,2,2,7.0,1,232,615,383,54,False,0,0,1,0.0266546607017517,70,AMC,Aston Villa,Brighton,2,2,26782,2024,697003,0.0,0,0,0,0.0266546607017517,0.0266546607017517,0.0,Brighton
