assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,6,0,12.3,608,0.02,0.02,0.0,0.0,5,0,0,1.5,2.8,2024-08-17,20,False,15,0,0,0,0,1,0,2073,0,0,1,0.0,1,0,0,0,45,False,0,0,0,0.0,16,Sub,Newcastle United,Southampton,1,0,26606,2024,666382,0.0327474772930145,0,1,0,0.0,0.1224109157919883,0.0896634384989738,Southampton
1,0,0,6,0,0.6,608,0.0,0.0,0.0,0.0,18,0,0,0.7,4.0,2024-08-24,6,False,16,0,0,0,0,2,0,5153,0,1,0,2.0,1,834,1421,587,45,True,0,0,0,0.0,5,Sub,Southampton,Nottingham Forest,0,1,26616,2024,668053,0.0,0,0,0,0.0,0.0,0.0,Southampton
2,0,0,10,0,28.7,608,0.17,0.22,0.05,1.57,22,2,0,5.7,14.2,2024-08-31,34,False,4,0,0,0,0,3,0,9504,0,1,3,14.0,1,2658,4484,1826,45,False,0,0,2,0.036729872226715,31,Sub,Brentford,Southampton,3,1,26623,2024,671750,0.1231196969747543,0,2,0,0.036729872226715,0.5573185086250305,0.5205886363983154,Southampton
3,0,0,10,0,14.3,608,0.01,0.04,0.03,1.85,38,2,0,3.7,3.2,2024-09-14,62,False,14,0,0,0,0,4,0,18384,1,3,0,19.0,2,7057,10853,3796,45,True,0,0,1,0.0392900668084621,67,AMR,Southampton,Manchester United,0,3,26632,2024,673363,0.0341485179960727,0,1,0,0.0392900668084621,0.0734385848045349,0.0,Southampton
4,0,3,35,1,20.2,608,0.2,0.92,0.72,1.14,48,0,1,8.2,39.2,2024-09-21,81,False,10,0,0,0,0,5,0,43101,1,1,1,23.0,11,22462,26874,4412,45,True,0,1,1,0.4789488911628723,84,AMR,Southampton,Ipswich,1,1,26643,2024,675631,0.7023828029632568,0,1,1,0.4789488911628723,1.728568196296692,0.547236442565918,Southampton
5,0,0,-1,0,20.2,608,0.16,0.18,0.02,1.29,52,3,0,2.7,2.0,2024-09-30,75,False,3,0,0,0,0,6,0,255378,1,1,3,5.0,1,201413,243649,42236,45,False,1,0,1,0.0493114292621612,79,FW,Bournemouth,Southampton,3,1,26661,2024,678947,0.0530579537153244,0,1,0,0.0493114292621612,0.0493114292621612,0.0,Southampton
6,0,0,4,0,12.1,608,0.02,0.08,0.06,2.83,61,3,0,2.9,9.8,2024-10-05,90,False,1,0,0,0,0,7,0,315687,1,1,3,7.0,1,62024,91892,29868,46,False,1,0,2,0.0851083695888519,90,MR,Arsenal,Southampton,3,1,26666,2024,679536,0.0770623460412025,0,1,0,0.0851083695888519,0.1621707081794738,0.0,Southampton
7,0,0,2,0,3.6,608,0.01,0.05,0.04,2.93,78,2,0,3.3,8.0,2024-10-19,77,False,11,0,0,0,0,8,0,351836,1,3,2,21.0,1,34646,62307,27661,46,True,1,0,1,0.068446584045887,80,MR,Southampton,Leicester,2,3,26678,2024,681386,0.0,0,0,0,0.068446584045887,0.068446584045887,0.0,Southampton
8,0,0,6,0,0.8,608,0.0,0.0,0.0,0.86,89,1,0,0.5,2.2,2024-10-26,45,False,13,0,0,0,0,9,0,346037,1,0,1,2.0,1,-4722,21807,26529,46,False,0,0,0,0.0,47,MR,Manchester City,Southampton,1,0,26683,2024,682949,0.0,0,0,0,0.0,0.0,0.0,Southampton
9,0,0,0,0,12.4,608,0.02,0.02,0.0,1.23,98,0,0,1.6,4.0,2024-11-02,31,False,8,0,0,0,0,10,0,343717,0,0,1,0.0,0,-3947,24698,28645,46,True,1,0,0,0.0,28,Sub,Southampton,Everton,1,0,26699,2024,685127,0.0457256250083446,0,1,0,0.0,0.0887085571885109,0.0887085571885109,Southampton
