assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,14,0,1.0,436,0.0,0.0,0.0,1.22,6,1,0,2.1,19.8,2024-08-17,90,False,3,0,0,0,0,1,0,44981,1,1,1,0.0,2,0,0,0,45,True,0,0,0,0.0,90,DC,Nottingham Forest,Bournemouth,1,1,26607,2024,666387,0.0,0,0,0,0.0,0.1246510371565818,0.1246510371565818,Nottingham Forest
1,0,1,28,1,10.8,436,0.11,0.11,0.0,0.14,18,0,0,2.4,9.0,2024-08-24,90,False,17,0,0,0,0,2,0,47827,1,1,0,4.0,7,-1154,2005,3159,45,False,0,0,0,0.0,90,DC,Southampton,Nottingham Forest,0,1,26616,2024,668056,0.0431173890829086,0,1,0,0.0,0.0229019001126289,0.0229019001126289,Nottingham Forest
2,0,0,12,0,1.3,436,0.01,0.01,0.0,0.74,29,1,0,3.2,29.0,2024-08-31,90,False,20,0,0,0,0,3,0,61601,1,1,1,2.0,2,8264,14119,5855,45,True,0,0,0,0.0,90,DC,Nottingham Forest,Wolverhampton Wanderers,1,1,26627,2024,671845,0.0,0,0,0,0.0,0.7361162900924683,0.7361162900924683,Nottingham Forest
3,0,0,22,1,0.0,436,0.0,0.0,0.0,0.94,36,0,0,1.5,14.6,2024-09-14,90,False,12,0,0,0,0,4,0,56736,1,1,0,0.0,6,-5349,4432,9781,45,False,0,0,0,0.0,90,DC,Liverpool,Nottingham Forest,0,1,26635,2024,673782,0.0,0,0,0,0.0,0.0,0.0,Nottingham Forest
4,0,0,10,0,10.2,436,0.01,0.01,0.0,0.94,42,2,0,4.8,37.6,2024-09-22,90,False,5,0,0,0,0,5,0,75940,1,2,2,0.0,1,14492,18477,3985,45,False,0,0,0,0.0,90,DC,Brighton,Nottingham Forest,2,2,26650,2024,676315,0.0691234245896339,0,1,0,0.0,0.6080609560012817,0.5389375686645508,Nottingham Forest
5,0,0,5,0,15.7,436,0.15,0.15,0.0,1.33,59,1,0,3.2,15.8,2024-09-28,90,False,9,0,0,0,0,6,0,82285,1,1,0,0.0,1,5546,15120,9574,45,True,1,0,0,0.0,90,DC,Nottingham Forest,Fulham,0,1,26653,2024,677775,0.0819641053676605,0,1,0,0.0,0.0819641053676605,0.0,Nottingham Forest
6,0,0,8,0,13.2,436,0.0,0.06,0.06,2.27,65,1,0,4.1,18.4,2024-10-06,90,False,6,0,0,0,0,7,0,77683,1,1,1,9.0,2,-4817,2460,7277,45,False,0,0,2,0.0524149164557457,90,DC,Chelsea,Nottingham Forest,1,1,26668,2024,680153,0.0144126564264297,0,1,0,0.0524149164557457,0.0341999679803848,0.0,Nottingham Forest
7,0,2,31,1,1.8,436,0.01,0.03,0.02,1.12,77,0,0,4.5,26.0,2024-10-21,90,False,7,0,0,0,0,8,0,82005,1,0,1,17.0,8,2756,6257,3501,45,True,0,0,1,0.021996496245265,90,DC,Nottingham Forest,Crystal Palace,1,0,26677,2024,682436,0.0,0,0,0,0.021996496245265,0.9014458060264589,0.9014458060264589,Nottingham Forest
8,0,0,12,0,21.3,436,0.08,0.25,0.17,0.76,88,1,0,6.3,30.8,2024-10-25,90,False,11,0,0,0,0,9,0,95516,1,3,1,11.0,2,11911,14377,2466,45,False,0,0,2,0.1770516186952591,90,DC,Leicester,Nottingham Forest,1,3,26682,2024,682637,0.627815842628479,0,2,0,0.1770516186952591,0.0575908683240413,0.0378841198980808,Nottingham Forest
9,0,0,24,1,11.8,436,0.03,0.11,0.08,0.13,97,0,0,2.7,11.2,2024-11-02,90,False,19,0,0,0,0,10,0,122869,1,0,3,4.0,6,25149,29630,4481,45,True,0,0,2,0.0609206296503543,90,DC,Nottingham Forest,West Ham,3,0,26698,2024,685055,0.0683993771672248,0,1,0,0.0609206296503543,0.2319479435682296,0.1635485738515854,Nottingham Forest
10,0,0,18,0,1.2,436,0.05,0.24,0.19,1.7,107,3,1,9.8,61.6,2024-11-10,90,False,15,0,0,0,0,11,0,165181,1,3,1,35.0,7,40548,46286,5738,45,True,0,1,2,0.5266411900520325,90,DC,Nottingham Forest,Newcastle United,1,3,26704,2024,687312,0.0,0,0,1,0.5266411900520325,0.0067758960649371,0.0,Nottingham Forest
11,0,0,6,0,10.8,436,0.01,0.04,0.03,1.19,111,3,0,4.7,35.4,2024-11-23,90,False,1,0,0,0,0,12,0,260927,1,0,3,1.0,1,88244,99654,11410,46,False,0,0,1,0.0376605689525604,90,DC,Arsenal,Nottingham Forest,3,0,26714,2024,688498,0.0325688645243644,0,1,0,0.0376605689525604,0.0849787294864654,0.0524098686873912,Nottingham Forest
12,0,1,26,1,6.4,436,0.0,0.22,0.22,0.59,127,0,0,7.1,29.6,2024-11-30,90,False,10,0,0,0,0,13,0,321926,1,0,1,35.0,7,57029,66723,9694,46,True,0,0,1,0.4462074041366577,90,DC,Nottingham Forest,Ipswich,1,0,26728,2024,689991,0.0,0,0,0,0.4462074041366577,0.1475861370563507,0.1475861370563507,Nottingham Forest
13,0,0,-5,0,1.0,436,0.01,0.03,0.02,2.41,138,3,0,1.9,17.2,2024-12-04,90,False,13,0,0,0,0,14,0,378874,1,0,3,1.0,0,57674,75365,17691,46,False,1,0,1,0.0093505708500742,90,DC,Manchester City,Nottingham Forest,3,0,26739,2024,691403,0.0,0,0,0,0.0093505708500742,0.0693650469183921,0.0600144788622856,Nottingham Forest
14,0,0,2,0,14.6,436,0.02,0.15,0.13,1.6,148,2,0,2.9,10.4,2024-12-07,90,False,14,0,0,0,0,15,0,389039,1,3,2,4.0,1,10401,33727,23326,46,False,0,0,1,0.1302247047424316,90,DC,Manchester United,Nottingham Forest,2,3,26744,2024,692392,0.0302604362368583,0,1,0,0.1302247047424316,0.0302604362368583,0.0,Nottingham Forest
