assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,1,0,1.5,489,0.01,0.01,0.0,0.12,10,0,0,0.8,6.6,2024-08-19,12,False,11,0,0,0,0,1,0,23217,0,1,1,0.0,1,0,0,0,50,False,0,0,0,0.0,11,Sub,Leicester,Tottenham,1,1,26611,2024,667470,0,0,0,0,0.0,0.0846512243151664,0.0846512243151664,Tottenham
1,0,0,4,0,1.1,489,0.0,0.0,0.0,0.0,19,0,0,0.2,0.6,2024-08-24,18,False,8,0,0,0,0,2,0,23602,0,0,4,0.0,1,-1864,1409,3273,50,True,0,0,0,0.0,14,Sub,Tottenham,Everton,4,0,26617,2024,667990,0,0,0,0,0.0,0.0,0.0,Tottenham
2,0,0,2,0,0.0,489,0.0,0.0,0.0,0.0,49,0,0,0.0,0.2,2024-09-21,2,False,4,0,0,0,0,5,0,18118,0,1,3,0.0,1,-1514,455,1969,49,True,0,0,0,0.0,1,Sub,Tottenham,Brentford,3,1,26648,2024,675791,0,0,0,0,0.0,0.0,0.0,Tottenham
3,0,0,3,0,0.3,489,0.0,0.0,0.0,0.0,79,0,0,0.2,1.6,2024-10-19,2,False,19,0,0,0,0,8,0,15619,0,1,4,0.0,1,-1000,366,1366,48,True,0,0,0,0.0,1,Sub,Tottenham,West Ham,4,1,26672,2024,680955,0,0,0,0,0.0,0.0,0.0,Tottenham
4,0,0,2,0,0.4,489,0.0,0.0,0.0,0.02,99,0,0,0.0,0.0,2024-11-03,8,False,2,0,0,0,0,10,0,15332,0,1,4,0.0,1,-192,756,948,47,True,0,0,0,0.0,7,Sub,Tottenham,Aston Villa,4,1,26700,2024,685528,0,0,0,0,0.0,0.0,0.0,Tottenham
5,0,0,4,0,0.6,489,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2024-12-01,10,False,9,0,0,0,0,13,0,14349,0,1,1,0.0,1,-498,261,759,47,True,0,0,0,0.0,2,Sub,Tottenham,Fulham,1,1,26729,2024,690624,0,0,0,0,0.0,0.0,0.0,Tottenham
6,0,0,17,0,2.9,489,0.01,0.04,0.03,3.31,133,1,0,3.1,21.0,2024-12-05,90,False,3,0,0,0,0,14,0,13763,1,0,1,7.0,2,-616,182,798,47,False,0,0,1,0.0294456556439399,90,DR,Bournemouth,Tottenham,1,0,26732,2024,691648,0,0,0,0,0.0294456556439399,0.0906697064638137,0.0612240470945835,Tottenham
7,0,0,3,0,0.1,489,0.0,0.0,0.0,0.79,149,1,0,0.2,1.8,2024-12-08,11,False,6,0,0,0,0,15,0,13820,0,4,3,0.0,1,-67,462,529,46,True,0,0,0,0.0,9,Sub,Tottenham,Chelsea,3,4,26745,2024,693028,0,0,0,0,0.0,0.0,0.0,Tottenham
8,0,0,15,1,1.8,489,0.01,0.01,0.0,0.84,159,0,0,2.5,23.6,2024-12-15,90,False,17,0,0,0,0,16,0,15035,1,5,0,0.0,3,1032,1725,693,46,False,0,0,0,0.0,90,DC,Southampton,Tottenham,0,5,26759,2024,694634,0,0,0,0,0.0,0.6103737354278564,0.6103737354278564,Tottenham
9,0,0,19,0,0.6,489,0.0,0.0,0.0,4.6,169,6,0,1.9,18.6,2024-12-22,90,False,12,0,0,0,0,17,0,15865,1,6,3,0.0,2,695,1572,877,46,True,0,0,0,0.0,90,DC,Tottenham,Liverpool,3,6,26768,2024,695845,0,0,0,0,0.0,0.5696644186973572,0.5696644186973572,Tottenham
10,0,0,13,0,1.7,489,0.01,0.01,0.0,1.12,178,1,0,1.2,10.6,2024-12-26,90,False,16,0,0,0,0,18,0,18410,1,0,1,0.0,2,2277,3506,1229,46,False,0,0,0,0.0,90,DC,Nottingham Forest,Tottenham,1,0,26779,2024,696256,0,0,0,0,0.0,0.0,0.0,Tottenham
11,0,0,17,0,1.3,489,0.01,0.01,0.0,0.72,189,2,0,1.7,15.2,2024-12-29,90,False,20,0,0,0,0,19,0,21363,1,2,2,0.0,2,2804,4142,1338,46,True,0,0,0,0.0,90,DC,Tottenham,Wolverhampton Wanderers,2,2,26790,2024,696735,0,0,0,0,0.0,0.1785913258790969,0.1785913258790969,Tottenham
12,0,0,12,0,0.4,489,0.0,0.0,0.0,2.53,199,2,0,1.6,15.4,2025-01-04,90,False,15,0,0,0,0,20,0,23042,1,2,1,0.0,2,1496,3654,2158,46,True,0,0,0,0.0,90,DC,Tottenham,Newcastle United,1,2,26800,2024,697104,0,0,0,0,0.0,0.404704749584198,0.404704749584198,Tottenham
