assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,4,0,3.9,259,0.01,0.01,0.0,0.87,1,1,0,0.8,0.2,2024-08-16,12,False,14,0,0,0,0,1,0,16297,0,0,1,4.0,1,0,0,0,55,False,0,0,0,0.0,11,Sub,Manchester United,Fulham,1,0,26602,2024,666200,0.0,0,0,0,0.0,0.0,0.0,Fulham
1,0,0,0,0,1.3,259,0.01,0.01,0.0,0.27,15,0,0,0.8,0.0,2024-08-24,21,False,11,0,0,0,0,2,0,17199,0,1,2,8.0,0,-1762,677,2439,55,True,1,0,0,0.0,17,Sub,Fulham,Leicester,2,1,26614,2024,667959,0.0,0,0,0,0.0,0.0,0.0,Fulham
2,0,0,3,0,0.0,259,0.0,0.0,0.0,0.09,25,0,0,0.0,0.0,2024-08-31,3,False,10,0,0,0,0,3,0,15210,0,1,1,0.0,1,-2863,993,3856,54,False,0,0,0,0.0,1,Sub,Ipswich,Fulham,1,1,26625,2024,671810,0.0,0,0,0,0.0,0.0,0.0,Fulham
3,0,0,4,0,2.0,259,0.01,0.01,0.0,0.06,72,0,0,0.3,1.4,2024-10-19,10,False,2,0,0,0,0,8,0,11798,0,3,1,0.0,1,-391,314,705,53,True,0,0,0,0.0,6,Sub,Fulham,Aston Villa,1,3,26673,2024,681332,0.0,0,0,0,0.0,0.0,0.0,Fulham
4,0,0,3,0,0.6,259,0.01,0.01,0.0,0.45,87,1,0,0.1,0.6,2024-10-26,11,False,8,0,0,0,0,9,0,11730,0,1,1,0.0,1,-187,250,437,53,False,0,0,0,0.0,10,Sub,Everton,Fulham,1,1,26687,2024,683173,0.0,0,0,0,0.0,0.0,0.0,Fulham
5,0,3,44,0,1.8,259,0.01,0.31,0.3,0.41,92,0,2,10.6,65.4,2024-11-04,8,False,4,0,0,0,0,10,0,11780,0,1,2,39.0,13,-67,487,554,52,True,1,2,3,0.2440167069435119,6,Sub,Fulham,Brentford,2,1,26693,2024,686120,0.0,0,0,2,0.2440167069435119,0.2440167069435119,0.0,Fulham
6,0,0,24,0,0.8,259,0.0,0.45,0.45,0.04,104,0,1,5.6,34.0,2024-11-09,8,False,7,0,0,0,0,11,0,22039,0,2,0,21.0,6,9185,10088,903,52,False,0,1,1,0.5460522770881653,5,Sub,Crystal Palace,Fulham,0,2,26706,2024,686632,0.0,0,0,1,0.5460522770881653,0.5460522770881653,0.0,Fulham
7,0,0,1,0,9.0,259,0.06,0.09,0.03,0.56,115,2,0,0.8,0.0,2024-11-23,31,False,20,0,0,0,0,12,0,58788,0,4,1,1.0,1,32959,36705,3746,52,True,0,0,1,0.0255613978952169,27,Sub,Fulham,Wolverhampton Wanderers,1,4,26717,2024,688405,0.0,0,0,0,0.0255613978952169,0.0790644139051437,0.0535030141472816,Fulham
8,0,0,3,0,3.1,259,0.01,0.01,0.0,0.02,128,0,0,1.8,6.4,2024-12-01,28,False,18,0,0,0,0,13,0,54760,0,1,1,8.0,1,-2594,6908,9502,52,False,0,0,0,0.0,25,Sub,Tottenham,Fulham,1,1,26729,2024,690641,0.0,0,0,0,0.0,0.0532244183123111,0.0532244183123111,Fulham
9,0,0,6,0,19.3,259,0.06,0.23,0.17,1.27,135,1,0,3.3,3.4,2024-12-05,79,False,5,0,0,0,0,14,0,48576,1,1,3,10.0,2,-6486,2333,8819,52,True,0,0,1,0.0957550778985023,82,AMR,Fulham,Brighton,3,1,26736,2024,691606,0.0133942132815718,0,1,0,0.0957550778985023,0.0957550778985023,0.0,Fulham
