assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,6,0,14.0,461,0.02,0.02,0.0,0.25,5,1,0,3.8,17.6,2024-08-17,90,False,15,0,0,0,0,1,0,934150,1,0,1,6.0,1,0,0,0,40,False,1,0,0,0.0,90,DC,Newcastle United,Southampton,1,0,26606,2024,666372,0.0185290165245533,0,1,0,0.0,0.6051218509674072,0.6051218509674072,Southampton
1,0,0,5,0,2.1,461,0.01,0.01,0.0,2.26,18,1,0,1.9,17.0,2024-08-24,75,False,16,0,0,0,0,2,0,1043860,1,1,0,0.0,2,59900,86990,27090,40,True,0,0,0,0.0,77,DC,Southampton,Nottingham Forest,0,1,26616,2024,668041,0.0,0,0,0,0.0,0.0302197560667991,0.0302197560667991,Southampton
2,0,0,-1,0,17.4,461,0.04,0.04,0.0,1.21,22,1,0,2.7,9.4,2024-08-31,55,False,4,0,0,0,0,3,0,1136280,1,1,3,0.0,0,72759,155073,82314,40,False,1,0,0,0.0,59,DC,Brentford,Southampton,3,1,26623,2024,671739,0.1152001246809959,0,1,0,0.0,0.1152001246809959,0.1152001246809959,Southampton
3,0,0,-1,0,0.1,461,0.0,0.0,0.0,0.77,38,1,0,0.6,5.6,2024-09-14,9,False,14,0,0,0,0,4,0,1108893,0,3,0,0.0,1,-31769,89564,121333,40,True,0,0,0,0.0,5,Sub,Southampton,Manchester United,0,3,26632,2024,673368,0.0,0,0,0,0.0,0.0,0.0,Southampton
4,0,0,10,0,11.3,461,0.01,0.08,0.07,1.69,48,1,0,5.5,21.0,2024-09-21,90,False,10,0,0,0,0,5,0,1091556,1,1,1,23.0,2,-19355,22963,42318,40,True,0,0,1,0.0939757972955703,90,DC,Southampton,Ipswich,1,1,26643,2024,675627,0.0746481269598007,0,1,0,0.0939757972955703,0.1041764914989471,0.1041764914989471,Southampton
5,0,0,20,0,2.0,461,0.02,0.18,0.16,1.38,52,3,1,8.4,47.6,2024-09-30,90,False,3,0,0,0,0,6,0,1026628,1,1,3,34.0,7,-67835,44498,112333,40,False,0,1,2,0.3969308137893677,90,DC,Bournemouth,Southampton,3,1,26661,2024,678940,0.0,0,0,1,0.3969308137893677,0.112515777349472,0.112515777349472,Southampton
6,0,0,-1,0,10.8,461,0.0,0.26,0.26,2.83,61,3,0,3.8,19.0,2024-10-05,90,False,1,0,0,0,0,7,0,1069055,1,1,3,8.0,1,34035,76265,42230,40,False,0,0,1,0.5442954301834106,90,DC,Arsenal,Southampton,3,1,26666,2024,679534,0.0684124007821083,0,1,0,0.5442954301834106,0.1454747468233108,0.0770623460412025,Southampton
7,0,0,9,0,20.9,461,0.0,0.18,0.18,3.21,78,3,0,6.0,27.4,2024-10-19,90,False,11,0,0,0,0,8,0,1095120,1,3,2,12.0,0,24100,59173,35073,40,True,1,0,2,0.1268269717693328,90,DC,Southampton,Leicester,2,3,26678,2024,681384,0.6065917611122131,0,2,0,0.1268269717693328,0.618867814540863,0.0,Southampton
8,0,0,20,0,3.8,461,0.0,0.0,0.0,2.95,89,1,0,4.4,38.2,2024-10-26,90,False,13,0,0,0,0,9,0,1089575,1,0,1,2.0,2,-4281,35398,39679,40,False,0,0,0,0.0,90,DC,Manchester City,Southampton,1,0,26683,2024,682947,0.0,0,0,0,0.0,0.3221981823444366,0.3221981823444366,Southampton
9,0,0,27,1,1.8,461,0.01,0.33,0.32,1.56,98,0,0,3.8,27.2,2024-11-02,90,False,8,0,0,0,0,10,0,1087291,1,0,1,9.0,6,-4314,27696,32010,41,True,0,0,2,0.1622536480426788,90,DC,Southampton,Everton,1,0,26699,2024,685116,0.0,0,0,0,0.1622536480426788,0.3122638463973999,0.3122638463973999,Southampton
